"Plot Title: 11018752 Breck Halfway Rock Shallow"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 11018752, SEN S/N: 11018752)","Bad Battery (LGR S/N: 11018752)","Coupler Attached (LGR S/N: 11018752)","Coupler Detached (LGR S/N: 11018752)","Host Connected (LGR S/N: 11018752)","Stopped (LGR S/N: 11018752)","End Of File (LGR S/N: 11018752)"
10452,02/11/19 05:30:00 AM,3.788,,,,,,
10453,02/11/19 06:00:00 AM,3.788,,,,,,
10454,02/11/19 06:30:00 AM,3.893,,,,,,
10455,02/11/19 07:00:00 AM,3.893,,,,,,
10456,02/11/19 07:30:00 AM,3.893,,,,,,
10457,02/11/19 08:00:00 AM,3.683,,,,,,
10458,02/11/19 08:30:00 AM,3.472,,,,,,
10459,02/11/19 09:00:00 AM,3.578,,,,,,
10460,02/11/19 09:30:00 AM,3.261,,,,,,
10461,02/11/19 10:00:00 AM,3.367,,,,,,
10462,02/11/19 10:30:00 AM,3.472,,,,,,
10463,02/11/19 11:00:00 AM,3.472,,,,,,
10464,02/11/19 11:30:00 AM,3.578,,,,,,
10465,02/11/19 12:00:00 PM,3.578,,,,,,
10466,02/11/19 12:30:00 PM,3.367,,,,,,
10467,02/11/19 01:00:00 PM,3.472,,,,,,
10468,02/11/19 01:30:00 PM,3.578,,,,,,
10469,02/11/19 02:00:00 PM,3.472,,,,,,
10470,02/11/19 02:30:00 PM,3.472,,,,,,
10471,02/11/19 03:00:00 PM,3.472,,,,,,
10472,02/11/19 03:30:00 PM,3.472,,,,,,
10473,02/11/19 04:00:00 PM,3.578,,,,,,
10474,02/11/19 04:30:00 PM,3.472,,,,,,
10475,02/11/19 05:00:00 PM,3.472,,,,,,
10476,02/11/19 05:30:00 PM,3.472,,,,,,
10477,02/11/19 06:00:00 PM,3.472,,,,,,
10478,02/11/19 06:30:00 PM,3.578,,,,,,
10479,02/11/19 07:00:00 PM,3.578,,,,,,
10480,02/11/19 07:30:00 PM,3.578,,,,,,
10481,02/11/19 08:00:00 PM,3.683,,,,,,
10482,02/11/19 08:30:00 PM,3.578,,,,,,
10483,02/11/19 09:00:00 PM,3.683,,,,,,
10484,02/11/19 09:30:00 PM,3.788,,,,,,
10485,02/11/19 10:00:00 PM,3.472,,,,,,
10486,02/11/19 10:30:00 PM,3.472,,,,,,
10487,02/11/19 11:00:00 PM,3.472,,,,,,
10488,02/11/19 11:30:00 PM,3.472,,,,,,
10489,02/12/19 12:00:00 AM,3.472,,,,,,
10490,02/12/19 12:30:00 AM,3.472,,,,,,
10491,02/12/19 01:00:00 AM,3.472,,,,,,
10492,02/12/19 01:30:00 AM,3.472,,,,,,
10493,02/12/19 02:00:00 AM,3.472,,,,,,
10494,02/12/19 02:30:00 AM,3.472,,,,,,
10495,02/12/19 03:00:00 AM,3.472,,,,,,
10496,02/12/19 03:30:00 AM,3.472,,,,,,
10497,02/12/19 04:00:00 AM,3.472,,,,,,
10498,02/12/19 04:30:00 AM,3.472,,,,,,
10499,02/12/19 05:00:00 AM,3.472,,,,,,
10500,02/12/19 05:30:00 AM,3.472,,,,,,
10501,02/12/19 06:00:00 AM,3.472,,,,,,
10502,02/12/19 06:30:00 AM,3.472,,,,,,
10503,02/12/19 07:00:00 AM,3.472,,,,,,
10504,02/12/19 07:30:00 AM,3.367,,,,,,
10505,02/12/19 08:00:00 AM,3.367,,,,,,
10506,02/12/19 08:30:00 AM,3.472,,,,,,
10507,02/12/19 09:00:00 AM,3.472,,,,,,
10508,02/12/19 09:30:00 AM,3.578,,,,,,
10509,02/12/19 10:00:00 AM,3.578,,,,,,
10510,02/12/19 10:30:00 AM,3.578,,,,,,
10511,02/12/19 11:00:00 AM,3.472,,,,,,
10512,02/12/19 11:30:00 AM,3.472,,,,,,
10513,02/12/19 12:00:00 PM,3.472,,,,,,
10514,02/12/19 12:30:00 PM,3.472,,,,,,
10515,02/12/19 01:00:00 PM,3.472,,,,,,
10516,02/12/19 01:30:00 PM,3.472,,,,,,
10517,02/12/19 02:00:00 PM,3.472,,,,,,
10518,02/12/19 02:30:00 PM,3.472,,,,,,
10519,02/12/19 03:00:00 PM,3.472,,,,,,
10520,02/12/19 03:30:00 PM,3.472,,,,,,
10521,02/12/19 04:00:00 PM,3.367,,,,,,
10522,02/12/19 04:30:00 PM,3.367,,,,,,
10523,02/12/19 05:00:00 PM,3.367,,,,,,
10524,02/12/19 05:30:00 PM,3.367,,,,,,
10525,02/12/19 06:00:00 PM,3.367,,,,,,
10526,02/12/19 06:30:00 PM,3.261,,,,,,
10527,02/12/19 07:00:00 PM,3.261,,,,,,
10528,02/12/19 07:30:00 PM,3.261,,,,,,
10529,02/12/19 08:00:00 PM,3.261,,,,,,
10530,02/12/19 08:30:00 PM,3.261,,,,,,
10531,02/12/19 09:00:00 PM,3.261,,,,,,
10532,02/12/19 09:30:00 PM,3.261,,,,,,
10533,02/12/19 10:00:00 PM,3.261,,,,,,
10534,02/12/19 10:30:00 PM,3.261,,,,,,
10535,02/12/19 11:00:00 PM,3.261,,,,,,
10536,02/12/19 11:30:00 PM,3.261,,,,,,
10537,02/13/19 12:00:00 AM,3.261,,,,,,
10538,02/13/19 12:30:00 AM,3.367,,,,,,
10539,02/13/19 01:00:00 AM,3.472,,,,,,
10540,02/13/19 01:30:00 AM,3.472,,,,,,
10541,02/13/19 02:00:00 AM,3.472,,,,,,
10542,02/13/19 02:30:00 AM,3.578,,,,,,
10543,02/13/19 03:00:00 AM,3.578,,,,,,
10544,02/13/19 03:30:00 AM,3.578,,,,,,
10545,02/13/19 04:00:00 AM,3.578,,,,,,
10546,02/13/19 04:30:00 AM,3.578,,,,,,
10547,02/13/19 05:00:00 AM,3.578,,,,,,
10548,02/13/19 05:30:00 AM,3.578,,,,,,
10549,02/13/19 06:00:00 AM,3.578,,,,,,
10550,02/13/19 06:30:00 AM,3.683,,,,,,
10551,02/13/19 07:00:00 AM,3.683,,,,,,
10552,02/13/19 07:30:00 AM,3.683,,,,,,
10553,02/13/19 08:00:00 AM,3.683,,,,,,
10554,02/13/19 08:30:00 AM,3.683,,,,,,
10555,02/13/19 09:00:00 AM,3.683,,,,,,
10556,02/13/19 09:30:00 AM,3.683,,,,,,
10557,02/13/19 10:00:00 AM,3.578,,,,,,
10558,02/13/19 10:30:00 AM,3.683,,,,,,
10559,02/13/19 11:00:00 AM,3.683,,,,,,
10560,02/13/19 11:30:00 AM,3.683,,,,,,
10561,02/13/19 12:00:00 PM,3.683,,,,,,
10562,02/13/19 12:30:00 PM,3.578,,,,,,
10563,02/13/19 01:00:00 PM,3.578,,,,,,
10564,02/13/19 01:30:00 PM,3.683,,,,,,
10565,02/13/19 02:00:00 PM,3.683,,,,,,
10566,02/13/19 02:30:00 PM,3.578,,,,,,
10567,02/13/19 03:00:00 PM,3.683,,,,,,
10568,02/13/19 03:30:00 PM,3.578,,,,,,
10569,02/13/19 04:00:00 PM,3.683,,,,,,
10570,02/13/19 04:30:00 PM,3.683,,,,,,
10571,02/13/19 05:00:00 PM,3.683,,,,,,
10572,02/13/19 05:30:00 PM,3.683,,,,,,
10573,02/13/19 06:00:00 PM,3.683,,,,,,
10574,02/13/19 06:30:00 PM,3.683,,,,,,
10575,02/13/19 07:00:00 PM,3.788,,,,,,
10576,02/13/19 07:30:00 PM,3.683,,,,,,
10577,02/13/19 08:00:00 PM,3.683,,,,,,
10578,02/13/19 08:30:00 PM,3.683,,,,,,
10579,02/13/19 09:00:00 PM,3.683,,,,,,
10580,02/13/19 09:30:00 PM,3.683,,,,,,
10581,02/13/19 10:00:00 PM,3.683,,,,,,
10582,02/13/19 10:30:00 PM,3.683,,,,,,
10583,02/13/19 11:00:00 PM,3.683,,,,,,
10584,02/13/19 11:30:00 PM,3.683,,,,,,
10585,02/14/19 12:00:00 AM,3.683,,,,,,
10586,02/14/19 12:30:00 AM,3.683,,,,,,
10587,02/14/19 01:00:00 AM,3.683,,,,,,
10588,02/14/19 01:30:00 AM,3.683,,,,,,
10589,02/14/19 02:00:00 AM,3.683,,,,,,
10590,02/14/19 02:30:00 AM,3.683,,,,,,
10591,02/14/19 03:00:00 AM,3.683,,,,,,
10592,02/14/19 03:30:00 AM,3.683,,,,,,
10593,02/14/19 04:00:00 AM,3.788,,,,,,
10594,02/14/19 04:30:00 AM,3.788,,,,,,
10595,02/14/19 05:00:00 AM,3.788,,,,,,
10596,02/14/19 05:30:00 AM,3.683,,,,,,
10597,02/14/19 06:00:00 AM,3.578,,,,,,
10598,02/14/19 06:30:00 AM,3.578,,,,,,
10599,02/14/19 07:00:00 AM,3.683,,,,,,
10600,02/14/19 07:30:00 AM,3.683,,,,,,
10601,02/14/19 08:00:00 AM,3.472,,,,,,
10602,02/14/19 08:30:00 AM,3.683,,,,,,
10603,02/14/19 09:00:00 AM,3.472,,,,,,
10604,02/14/19 09:30:00 AM,3.472,,,,,,
10605,02/14/19 10:00:00 AM,3.578,,,,,,
10606,02/14/19 10:30:00 AM,3.578,,,,,,
10607,02/14/19 11:00:00 AM,3.472,,,,,,
10608,02/14/19 11:30:00 AM,3.578,,,,,,
10609,02/14/19 12:00:00 PM,3.683,,,,,,
10610,02/14/19 12:30:00 PM,3.683,,,,,,
10611,02/14/19 01:00:00 PM,3.578,,,,,,
10612,02/14/19 01:30:00 PM,3.683,,,,,,
10613,02/14/19 02:00:00 PM,3.788,,,,,,
10614,02/14/19 02:30:00 PM,3.788,,,,,,
10615,02/14/19 03:00:00 PM,3.788,,,,,,
10616,02/14/19 03:30:00 PM,3.788,,,,,,
10617,02/14/19 04:00:00 PM,3.788,,,,,,
10618,02/14/19 04:30:00 PM,3.788,,,,,,
10619,02/14/19 05:00:00 PM,3.788,,,,,,
10620,02/14/19 05:30:00 PM,3.788,,,,,,
10621,02/14/19 06:00:00 PM,3.683,,,,,,
10622,02/14/19 06:30:00 PM,3.683,,,,,,
10623,02/14/19 07:00:00 PM,3.683,,,,,,
10624,02/14/19 07:30:00 PM,3.683,,,,,,
10625,02/14/19 08:00:00 PM,3.893,,,,,,
10626,02/14/19 08:30:00 PM,3.683,,,,,,
10627,02/14/19 09:00:00 PM,3.578,,,,,,
10628,02/14/19 09:30:00 PM,3.578,,,,,,
10629,02/14/19 10:00:00 PM,3.578,,,,,,
10630,02/14/19 10:30:00 PM,3.578,,,,,,
10631,02/14/19 11:00:00 PM,3.578,,,,,,
10632,02/14/19 11:30:00 PM,3.472,,,,,,
10633,02/15/19 12:00:00 AM,3.472,,,,,,
10634,02/15/19 12:30:00 AM,3.472,,,,,,
10635,02/15/19 01:00:00 AM,3.472,,,,,,
10636,02/15/19 01:30:00 AM,3.472,,,,,,
10637,02/15/19 02:00:00 AM,3.472,,,,,,
10638,02/15/19 02:30:00 AM,3.472,,,,,,
10639,02/15/19 03:00:00 AM,3.472,,,,,,
10640,02/15/19 03:30:00 AM,3.367,,,,,,
10641,02/15/19 04:00:00 AM,3.367,,,,,,
10642,02/15/19 04:30:00 AM,3.367,,,,,,
10643,02/15/19 05:00:00 AM,3.367,,,,,,
10644,02/15/19 05:30:00 AM,3.367,,,,,,
10645,02/15/19 06:00:00 AM,3.472,,,,,,
10646,02/15/19 06:30:00 AM,3.472,,,,,,
10647,02/15/19 07:00:00 AM,3.472,,,,,,
10648,02/15/19 07:30:00 AM,3.472,,,,,,
10649,02/15/19 08:00:00 AM,3.472,,,,,,
10650,02/15/19 08:30:00 AM,3.472,,,,,,
10651,02/15/19 09:00:00 AM,3.472,,,,,,
10652,02/15/19 09:30:00 AM,3.472,,,,,,
10653,02/15/19 10:00:00 AM,3.472,,,,,,
10654,02/15/19 10:30:00 AM,3.472,,,,,,
10655,02/15/19 11:00:00 AM,3.578,,,,,,
10656,02/15/19 11:30:00 AM,3.578,,,,,,
10657,02/15/19 12:00:00 PM,3.472,,,,,,
10658,02/15/19 12:30:00 PM,3.578,,,,,,
10659,02/15/19 01:00:00 PM,3.578,,,,,,
10660,02/15/19 01:30:00 PM,3.578,,,,,,
10661,02/15/19 02:00:00 PM,3.578,,,,,,
10662,02/15/19 02:30:00 PM,3.578,,,,,,
10663,02/15/19 03:00:00 PM,3.472,,,,,,
10664,02/15/19 03:30:00 PM,3.578,,,,,,
10665,02/15/19 04:00:00 PM,3.472,,,,,,
10666,02/15/19 04:30:00 PM,3.472,,,,,,
10667,02/15/19 05:00:00 PM,3.472,,,,,,
10668,02/15/19 05:30:00 PM,3.472,,,,,,
10669,02/15/19 06:00:00 PM,3.472,,,,,,
10670,02/15/19 06:30:00 PM,3.472,,,,,,
10671,02/15/19 07:00:00 PM,3.472,,,,,,
10672,02/15/19 07:30:00 PM,3.472,,,,,,
10673,02/15/19 08:00:00 PM,3.578,,,,,,
10674,02/15/19 08:30:00 PM,3.578,,,,,,
10675,02/15/19 09:00:00 PM,3.472,,,,,,
10676,02/15/19 09:30:00 PM,3.578,,,,,,
10677,02/15/19 10:00:00 PM,3.578,,,,,,
10678,02/15/19 10:30:00 PM,3.683,,,,,,
10679,02/15/19 11:00:00 PM,3.788,,,,,,
10680,02/15/19 11:30:00 PM,3.683,,,,,,
10681,02/16/19 12:00:00 AM,3.578,,,,,,
10682,02/16/19 12:30:00 AM,3.683,,,,,,
10683,02/16/19 01:00:00 AM,3.683,,,,,,
10684,02/16/19 01:30:00 AM,3.683,,,,,,
10685,02/16/19 02:00:00 AM,3.578,,,,,,
10686,02/16/19 02:30:00 AM,3.683,,,,,,
10687,02/16/19 03:00:00 AM,3.683,,,,,,
10688,02/16/19 03:30:00 AM,3.788,,,,,,
10689,02/16/19 04:00:00 AM,3.788,,,,,,
10690,02/16/19 04:30:00 AM,3.683,,,,,,
10691,02/16/19 05:00:00 AM,3.578,,,,,,
10692,02/16/19 05:30:00 AM,3.578,,,,,,
10693,02/16/19 06:00:00 AM,3.578,,,,,,
10694,02/16/19 06:30:00 AM,3.683,,,,,,
10695,02/16/19 07:00:00 AM,3.578,,,,,,
10696,02/16/19 07:30:00 AM,3.578,,,,,,
10697,02/16/19 08:00:00 AM,3.683,,,,,,
10698,02/16/19 08:30:00 AM,3.578,,,,,,
10699,02/16/19 09:00:00 AM,3.578,,,,,,
10700,02/16/19 09:30:00 AM,3.578,,,,,,
10701,02/16/19 10:00:00 AM,3.578,,,,,,
10702,02/16/19 10:30:00 AM,3.683,,,,,,
10703,02/16/19 11:00:00 AM,3.683,,,,,,
10704,02/16/19 11:30:00 AM,3.683,,,,,,
10705,02/16/19 12:00:00 PM,3.578,,,,,,
10706,02/16/19 12:30:00 PM,3.578,,,,,,
10707,02/16/19 01:00:00 PM,3.578,,,,,,
10708,02/16/19 01:30:00 PM,3.578,,,,,,
10709,02/16/19 02:00:00 PM,3.578,,,,,,
10710,02/16/19 02:30:00 PM,3.578,,,,,,
10711,02/16/19 03:00:00 PM,3.578,,,,,,
10712,02/16/19 03:30:00 PM,3.578,,,,,,
10713,02/16/19 04:00:00 PM,3.578,,,,,,
10714,02/16/19 04:30:00 PM,3.578,,,,,,
10715,02/16/19 05:00:00 PM,3.578,,,,,,
10716,02/16/19 05:30:00 PM,3.578,,,,,,
10717,02/16/19 06:00:00 PM,3.683,,,,,,
10718,02/16/19 06:30:00 PM,3.578,,,,,,
10719,02/16/19 07:00:00 PM,3.578,,,,,,
10720,02/16/19 07:30:00 PM,3.683,,,,,,
10721,02/16/19 08:00:00 PM,3.683,,,,,,
10722,02/16/19 08:30:00 PM,3.683,,,,,,
10723,02/16/19 09:00:00 PM,3.683,,,,,,
10724,02/16/19 09:30:00 PM,3.683,,,,,,
10725,02/16/19 10:00:00 PM,3.683,,,,,,
10726,02/16/19 10:30:00 PM,3.683,,,,,,
10727,02/16/19 11:00:00 PM,3.683,,,,,,
10728,02/16/19 11:30:00 PM,3.683,,,,,,
10729,02/17/19 12:00:00 AM,3.683,,,,,,
10730,02/17/19 12:30:00 AM,3.683,,,,,,
10731,02/17/19 01:00:00 AM,3.683,,,,,,
10732,02/17/19 01:30:00 AM,3.578,,,,,,
10733,02/17/19 02:00:00 AM,3.578,,,,,,
10734,02/17/19 02:30:00 AM,3.578,,,,,,
10735,02/17/19 03:00:00 AM,3.578,,,,,,
10736,02/17/19 03:30:00 AM,3.578,,,,,,
10737,02/17/19 04:00:00 AM,3.472,,,,,,
10738,02/17/19 04:30:00 AM,3.472,,,,,,
10739,02/17/19 05:00:00 AM,3.578,,,,,,
10740,02/17/19 05:30:00 AM,3.472,,,,,,
10741,02/17/19 06:00:00 AM,3.578,,,,,,
10742,02/17/19 06:30:00 AM,3.578,,,,,,
10743,02/17/19 07:00:00 AM,3.578,,,,,,
10744,02/17/19 07:30:00 AM,3.578,,,,,,
10745,02/17/19 08:00:00 AM,3.578,,,,,,
10746,02/17/19 08:30:00 AM,3.578,,,,,,
10747,02/17/19 09:00:00 AM,3.578,,,,,,
10748,02/17/19 09:30:00 AM,3.578,,,,,,
10749,02/17/19 10:00:00 AM,3.578,,,,,,
10750,02/17/19 10:30:00 AM,3.578,,,,,,
10751,02/17/19 11:00:00 AM,3.683,,,,,,
10752,02/17/19 11:30:00 AM,3.788,,,,,,
10753,02/17/19 12:00:00 PM,3.788,,,,,,
10754,02/17/19 12:30:00 PM,3.683,,,,,,
10755,02/17/19 01:00:00 PM,3.683,,,,,,
10756,02/17/19 01:30:00 PM,3.683,,,,,,
10757,02/17/19 02:00:00 PM,3.683,,,,,,
10758,02/17/19 02:30:00 PM,3.683,,,,,,
10759,02/17/19 03:00:00 PM,3.683,,,,,,
10760,02/17/19 03:30:00 PM,3.683,,,,,,
10761,02/17/19 04:00:00 PM,3.788,,,,,,
10762,02/17/19 04:30:00 PM,3.788,,,,,,
10763,02/17/19 05:00:00 PM,3.683,,,,,,
10764,02/17/19 05:30:00 PM,3.683,,,,,,
10765,02/17/19 06:00:00 PM,3.683,,,,,,
10766,02/17/19 06:30:00 PM,3.683,,,,,,
10767,02/17/19 07:00:00 PM,3.683,,,,,,
10768,02/17/19 07:30:00 PM,3.683,,,,,,
10769,02/17/19 08:00:00 PM,3.683,,,,,,
10770,02/17/19 08:30:00 PM,3.683,,,,,,
10771,02/17/19 09:00:00 PM,3.788,,,,,,
10772,02/17/19 09:30:00 PM,3.893,,,,,,
10773,02/17/19 10:00:00 PM,3.893,,,,,,
10774,02/17/19 10:30:00 PM,3.893,,,,,,
10775,02/17/19 11:00:00 PM,3.788,,,,,,
10776,02/17/19 11:30:00 PM,3.788,,,,,,
10777,02/18/19 12:00:00 AM,3.788,,,,,,
10778,02/18/19 12:30:00 AM,3.683,,,,,,
10779,02/18/19 01:00:00 AM,3.683,,,,,,
10780,02/18/19 01:30:00 AM,3.578,,,,,,
10781,02/18/19 02:00:00 AM,3.578,,,,,,
10782,02/18/19 02:30:00 AM,3.578,,,,,,
10783,02/18/19 03:00:00 AM,3.472,,,,,,
10784,02/18/19 03:30:00 AM,3.472,,,,,,
10785,02/18/19 04:00:00 AM,3.472,,,,,,
10786,02/18/19 04:30:00 AM,3.472,,,,,,
10787,02/18/19 05:00:00 AM,3.578,,,,,,
10788,02/18/19 05:30:00 AM,3.578,,,,,,
10789,02/18/19 06:00:00 AM,3.578,,,,,,
10790,02/18/19 06:30:00 AM,3.578,,,,,,
10791,02/18/19 07:00:00 AM,3.578,,,,,,
10792,02/18/19 07:30:00 AM,3.578,,,,,,
10793,02/18/19 08:00:00 AM,3.578,,,,,,
10794,02/18/19 08:30:00 AM,3.683,,,,,,
10795,02/18/19 09:00:00 AM,3.683,,,,,,
10796,02/18/19 09:30:00 AM,3.578,,,,,,
10797,02/18/19 10:00:00 AM,3.683,,,,,,
10798,02/18/19 10:30:00 AM,3.683,,,,,,
10799,02/18/19 11:00:00 AM,3.683,,,,,,
10800,02/18/19 11:30:00 AM,3.683,,,,,,
10801,02/18/19 12:00:00 PM,3.683,,,,,,
10802,02/18/19 12:30:00 PM,3.788,,,,,,
10803,02/18/19 01:00:00 PM,3.683,,,,,,
10804,02/18/19 01:30:00 PM,3.683,,,,,,
10805,02/18/19 02:00:00 PM,3.683,,,,,,
10806,02/18/19 02:30:00 PM,3.683,,,,,,
10807,02/18/19 03:00:00 PM,3.683,,,,,,
10808,02/18/19 03:30:00 PM,3.578,,,,,,
10809,02/18/19 04:00:00 PM,3.683,,,,,,
10810,02/18/19 04:30:00 PM,3.683,,,,,,
10811,02/18/19 05:00:00 PM,3.683,,,,,,
10812,02/18/19 05:30:00 PM,3.683,,,,,,
10813,02/18/19 06:00:00 PM,3.683,,,,,,
10814,02/18/19 06:30:00 PM,3.683,,,,,,
10815,02/18/19 07:00:00 PM,3.683,,,,,,
10816,02/18/19 07:30:00 PM,3.578,,,,,,
10817,02/18/19 08:00:00 PM,3.578,,,,,,
10818,02/18/19 08:30:00 PM,3.578,,,,,,
10819,02/18/19 09:00:00 PM,3.578,,,,,,
10820,02/18/19 09:30:00 PM,3.578,,,,,,
10821,02/18/19 10:00:00 PM,3.578,,,,,,
10822,02/18/19 10:30:00 PM,3.578,,,,,,
10823,02/18/19 11:00:00 PM,3.578,,,,,,
10824,02/18/19 11:30:00 PM,3.578,,,,,,
10825,02/19/19 12:00:00 AM,3.578,,,,,,
10826,02/19/19 12:30:00 AM,3.578,,,,,,
10827,02/19/19 01:00:00 AM,3.578,,,,,,
10828,02/19/19 01:30:00 AM,3.472,,,,,,
10829,02/19/19 02:00:00 AM,3.472,,,,,,
10830,02/19/19 02:30:00 AM,3.472,,,,,,
10831,02/19/19 03:00:00 AM,3.472,,,,,,
10832,02/19/19 03:30:00 AM,3.472,,,,,,
10833,02/19/19 04:00:00 AM,3.472,,,,,,
10834,02/19/19 04:30:00 AM,3.367,,,,,,
10835,02/19/19 05:00:00 AM,3.472,,,,,,
10836,02/19/19 05:30:00 AM,3.472,,,,,,
10837,02/19/19 06:00:00 AM,3.367,,,,,,
10838,02/19/19 06:30:00 AM,3.367,,,,,,
10839,02/19/19 07:00:00 AM,3.367,,,,,,
10840,02/19/19 07:30:00 AM,3.261,,,,,,
10841,02/19/19 08:00:00 AM,3.367,,,,,,
10842,02/19/19 08:30:00 AM,3.367,,,,,,
10843,02/19/19 09:00:00 AM,3.367,,,,,,
10844,02/19/19 09:30:00 AM,3.367,,,,,,
10845,02/19/19 10:00:00 AM,3.367,,,,,,
10846,02/19/19 10:30:00 AM,3.472,,,,,,
10847,02/19/19 11:00:00 AM,3.472,,,,,,
10848,02/19/19 11:30:00 AM,3.472,,,,,,
10849,02/19/19 12:00:00 PM,3.472,,,,,,
10850,02/19/19 12:30:00 PM,3.472,,,,,,
10851,02/19/19 01:00:00 PM,3.472,,,,,,
10852,02/19/19 01:30:00 PM,3.578,,,,,,
10853,02/19/19 02:00:00 PM,3.578,,,,,,
10854,02/19/19 02:30:00 PM,3.578,,,,,,
10855,02/19/19 03:00:00 PM,3.578,,,,,,
10856,02/19/19 03:30:00 PM,3.472,,,,,,
10857,02/19/19 04:00:00 PM,3.472,,,,,,
10858,02/19/19 04:30:00 PM,3.472,,,,,,
10859,02/19/19 05:00:00 PM,3.367,,,,,,
10860,02/19/19 05:30:00 PM,3.472,,,,,,
10861,02/19/19 06:00:00 PM,3.472,,,,,,
10862,02/19/19 06:30:00 PM,3.367,,,,,,
10863,02/19/19 07:00:00 PM,3.367,,,,,,
10864,02/19/19 07:30:00 PM,3.367,,,,,,
10865,02/19/19 08:00:00 PM,3.367,,,,,,
10866,02/19/19 08:30:00 PM,3.367,,,,,,
10867,02/19/19 09:00:00 PM,3.367,,,,,,
10868,02/19/19 09:30:00 PM,3.367,,,,,,
10869,02/19/19 10:00:00 PM,3.367,,,,,,
10870,02/19/19 10:30:00 PM,3.261,,,,,,
10871,02/19/19 11:00:00 PM,3.261,,,,,,
10872,02/19/19 11:30:00 PM,3.261,,,,,,
10873,02/20/19 12:00:00 AM,3.261,,,,,,
10874,02/20/19 12:30:00 AM,3.261,,,,,,
10875,02/20/19 01:00:00 AM,3.367,,,,,,
10876,02/20/19 01:30:00 AM,3.367,,,,,,
10877,02/20/19 02:00:00 AM,3.367,,,,,,
10878,02/20/19 02:30:00 AM,3.367,,,,,,
10879,02/20/19 03:00:00 AM,3.155,,,,,,
10880,02/20/19 03:30:00 AM,3.155,,,,,,
10881,02/20/19 04:00:00 AM,3.155,,,,,,
10882,02/20/19 04:30:00 AM,3.155,,,,,,
10883,02/20/19 05:00:00 AM,3.155,,,,,,
10884,02/20/19 05:30:00 AM,3.049,,,,,,
10885,02/20/19 06:00:00 AM,3.155,,,,,,
10886,02/20/19 06:30:00 AM,3.049,,,,,,
10887,02/20/19 07:00:00 AM,3.472,,,,,,
10888,02/20/19 07:30:00 AM,3.472,,,,,,
10889,02/20/19 08:00:00 AM,3.472,,,,,,
10890,02/20/19 08:30:00 AM,3.261,,,,,,
10891,02/20/19 09:00:00 AM,3.367,,,,,,
10892,02/20/19 09:30:00 AM,3.367,,,,,,
10893,02/20/19 10:00:00 AM,3.367,,,,,,
10894,02/20/19 10:30:00 AM,3.367,,,,,,
10895,02/20/19 11:00:00 AM,3.367,,,,,,
10896,02/20/19 11:30:00 AM,3.472,,,,,,
10897,02/20/19 12:00:00 PM,3.367,,,,,,
10898,02/20/19 12:30:00 PM,3.367,,,,,,
10899,02/20/19 01:00:00 PM,3.155,,,,,,
10900,02/20/19 01:30:00 PM,3.367,,,,,,
10901,02/20/19 02:00:00 PM,3.367,,,,,,
10902,02/20/19 02:30:00 PM,3.261,,,,,,
10903,02/20/19 03:00:00 PM,3.261,,,,,,
10904,02/20/19 03:30:00 PM,3.155,,,,,,
10905,02/20/19 04:00:00 PM,3.155,,,,,,
10906,02/20/19 04:30:00 PM,3.155,,,,,,
10907,02/20/19 05:00:00 PM,3.261,,,,,,
10908,02/20/19 05:30:00 PM,3.155,,,,,,
10909,02/20/19 06:00:00 PM,3.155,,,,,,
10910,02/20/19 06:30:00 PM,3.155,,,,,,
10911,02/20/19 07:00:00 PM,3.155,,,,,,
10912,02/20/19 07:30:00 PM,3.155,,,,,,
10913,02/20/19 08:00:00 PM,3.155,,,,,,
10914,02/20/19 08:30:00 PM,3.155,,,,,,
10915,02/20/19 09:00:00 PM,3.261,,,,,,
10916,02/20/19 09:30:00 PM,3.155,,,,,,
10917,02/20/19 10:00:00 PM,3.261,,,,,,
10918,02/20/19 10:30:00 PM,3.261,,,,,,
10919,02/20/19 11:00:00 PM,3.261,,,,,,
10920,02/20/19 11:30:00 PM,3.367,,,,,,
10921,02/21/19 12:00:00 AM,3.367,,,,,,
10922,02/21/19 12:30:00 AM,3.367,,,,,,
10923,02/21/19 01:00:00 AM,3.261,,,,,,
10924,02/21/19 01:30:00 AM,3.261,,,,,,
10925,02/21/19 02:00:00 AM,3.155,,,,,,
10926,02/21/19 02:30:00 AM,3.049,,,,,,
10927,02/21/19 03:00:00 AM,3.155,,,,,,
10928,02/21/19 03:30:00 AM,3.155,,,,,,
10929,02/21/19 04:00:00 AM,3.155,,,,,,
10930,02/21/19 04:30:00 AM,3.155,,,,,,
10931,02/21/19 05:00:00 AM,3.049,,,,,,
10932,02/21/19 05:30:00 AM,3.049,,,,,,
10933,02/21/19 06:00:00 AM,3.049,,,,,,
10934,02/21/19 06:30:00 AM,3.155,,,,,,
10935,02/21/19 07:00:00 AM,3.155,,,,,,
10936,02/21/19 07:30:00 AM,3.261,,,,,,
10937,02/21/19 08:00:00 AM,3.155,,,,,,
10938,02/21/19 08:30:00 AM,3.155,,,,,,
10939,02/21/19 09:00:00 AM,3.155,,,,,,
10940,02/21/19 09:30:00 AM,3.367,,,,,,
10941,02/21/19 10:00:00 AM,3.472,,,,,,
10942,02/21/19 10:30:00 AM,3.472,,,,,,
10943,02/21/19 11:00:00 AM,3.367,,,,,,
10944,02/21/19 11:30:00 AM,3.472,,,,,,
