"Time"	"Temperature  (*C)"	"Temperature  (*F)"	"A-D  (1-255)"
34967.5197338	15.44	59.81	127
34967.5405671	15.44	59.81	127
34967.5614005	15.44	59.81	127
34967.5822338	15.44	59.81	127
34967.6030671	15.61	60.10	126
34967.6239005	15.61	60.10	126
34967.6447338	15.76	60.38	125
34967.6655671	15.76	60.38	125
34967.6864005	15.76	60.38	125
34967.7072338	15.76	60.38	125
34967.7280671	15.76	60.38	125
34967.7489005	15.76	60.38	125
34967.7697338	15.76	60.38	125
34967.7905671	15.76	60.38	125
34967.8114005	15.76	60.38	125
34967.8322338	15.76	60.38	125
34967.8530671	15.76	60.38	125
34967.8739005	15.61	60.10	126
34967.8947338	15.44	59.81	127
34967.9155671	15.44	59.81	127
34967.9364005	15.44	59.81	127
34967.9572338	15.28	59.52	128
34967.9780671	15.44	59.81	127
34967.9989005	15.44	59.81	127
34968.0197338	15.28	59.52	128
34968.0405671	14.81	58.67	131
34968.0614005	14.97	58.95	130
34968.0822338	14.97	58.95	130
34968.1030671	14.97	58.95	130
34968.1239005	14.65	58.38	132
34968.1447338	14.97	58.95	130
34968.1655671	15.13	59.24	129
34968.1864005	15.13	59.24	129
34968.2072338	15.13	59.24	129
34968.2280671	15.28	59.52	128
34968.2489005	15.28	59.52	128
34968.2697338	15.13	59.24	129
34968.2905671	15.28	59.52	128
34968.3114005	15.44	59.81	127
34968.3322338	15.44	59.81	127
34968.3530671	15.44	59.81	127
34968.3739005	15.44	59.81	127
34968.3947338	15.28	59.52	128
34968.4155671	15.44	59.81	127
34968.4364005	14.81	58.67	131
34968.4572338	15.28	59.52	128
34968.4780671	15.44	59.81	127
34968.4989005	15.44	59.81	127
34968.5197338	14.65	58.38	132
34968.5405671	15.28	59.52	128
34968.5614005	15.61	60.10	126
34968.5822338	15.76	60.38	125
34968.6030671	15.92	60.67	124
34968.6239005	15.92	60.67	124
34968.6447338	16.08	60.96	123
34968.6655671	15.92	60.67	124
34968.6864005	15.92	60.67	124
34968.7072338	15.92	60.67	124
34968.7280671	15.76	60.38	125
34968.7489005	15.76	60.38	125
34968.7697338	15.76	60.38	125
34968.7905671	15.76	60.38	125
34968.8114005	15.92	60.67	124
34968.8322338	15.76	60.38	125
34968.8530671	15.76	60.38	125
34968.8739005	15.76	60.38	125
34968.8947338	14.65	58.38	132
34968.9155671	15.13	59.24	129
34968.9364005	14.97	58.95	130
34968.9572338	14.97	58.95	130
34968.9780671	14.97	58.95	130
34968.9989005	14.34	57.82	134
34969.0197338	14.03	57.26	136
34969.0405671	12.32	54.19	147
34969.0614005	14.49	58.10	133
34969.0822338	14.81	58.67	131
34969.1030671	15.13	59.24	129
34969.1239005	15.44	59.81	127
34969.1447338	15.28	59.52	128
34969.1655671	15.13	59.24	129
34969.1864005	15.28	59.52	128
34969.2072338	15.13	59.24	129
34969.2280671	15.28	59.52	128
34969.2489005	15.13	59.24	129
34969.2697338	15.28	59.52	128
34969.2905671	15.13	59.24	129
34969.3114005	14.97	58.95	130
34969.3322338	15.13	59.24	129
34969.3530671	15.13	59.24	129
34969.3739005	15.28	59.52	128
34969.3947338	15.28	59.52	128
34969.4155671	14.97	58.95	130
34969.4364005	15.13	59.24	129
34969.4572338	14.34	57.82	134
34969.4780671	14.49	58.10	133
34969.4989005	14.81	58.67	131
34969.5197338	13.87	56.98	137
34969.5405671	13.57	56.43	139
34969.5614005	15.13	59.24	129
34969.5822338	15.28	59.52	128
34969.6030671	15.44	59.81	127
34969.6239005	15.44	59.81	127
34969.6447338	15.44	59.81	127
34969.6655671	15.44	59.81	127
34969.6864005	15.44	59.81	127
34969.7072338	15.76	60.38	125
34969.7280671	15.76	60.38	125
34969.7489005	15.76	60.38	125
34969.7697338	15.76	60.38	125
34969.7905671	15.92	60.67	124
34969.8114005	16.08	60.96	123
34969.8322338	15.92	60.67	124
34969.8530671	15.76	60.38	125
34969.8739005	15.61	60.10	126
34969.8947338	13.72	56.71	138
34969.9155671	13.72	56.71	138
34969.9364005	13.87	56.98	137
34969.9572338	14.03	57.26	136
34969.9780671	13.72	56.71	138
34969.9989005	13.41	56.15	140
34970.0197338	12.32	54.19	147
34970.0405671	11.54	52.79	152
34970.0614005	10.77	51.40	157
34970.0822338	10.77	51.40	157
34970.1030671	13.87	56.98	137
34970.1239005	12.79	55.04	144
34970.1447338	12.64	54.76	145
34970.1655671	14.65	58.38	132
34970.1864005	14.97	58.95	130
34970.2072338	15.61	60.10	126
34970.2280671	15.76	60.38	125
34970.2489005	15.13	59.24	129
34970.2697338	15.44	59.81	127
34970.2905671	15.44	59.81	127
34970.3114005	15.28	59.52	128
34970.3322338	15.76	60.38	125
34970.3530671	15.76	60.38	125
34970.3739005	13.87	56.98	137
34970.3947338	15.61	60.10	126
34970.4155671	14.18	57.54	135
34970.4364005	14.03	57.26	136
34970.4572338	13.11	55.60	142
34970.4780671	12.79	55.04	144
34970.4989005	12.64	54.76	145
34970.5197338	12.64	54.76	145
34970.5405671	12.95	55.32	143
34970.5614005	11.54	52.79	152
34970.5822338	11.54	52.79	152
34970.6030671	10.46	50.84	159
34970.6239005	12.17	53.91	148
34970.6447338	12.79	55.04	144
34970.6655671	15.28	59.52	128
34970.6864005	13.57	56.43	139
34970.7072338	15.44	59.81	127
34970.7280671	15.76	60.38	125
34970.7489005	15.76	60.38	125
34970.7697338	15.76	60.38	125
34970.7905671	15.76	60.38	125
34970.8114005	15.76	60.38	125
34970.8322338	15.76	60.38	125
34970.8530671	15.76	60.38	125
34970.8739005	15.76	60.38	125
34970.8947338	15.76	60.38	125
34970.9155671	14.49	58.10	133
34970.9364005	14.03	57.26	136
34970.9572338	13.26	55.88	141
34970.9780671	12.79	55.04	144
34970.9989005	12.79	55.04	144
34971.0197338	12.79	55.04	144
34971.0405671	11.39	52.51	153
34971.0614005	10.93	51.68	156
34971.0822338	11.08	51.96	155
34971.1030671	10.31	50.56	160
34971.1239005	10.62	51.12	158
34971.1447338	10.46	50.84	159
34971.1655671	11.86	53.35	150
34971.1864005	14.65	58.38	132
34971.2072338	14.65	58.38	132
34971.2280671	15.76	60.38	125
34971.2489005	15.76	60.38	125
34971.2697338	15.76	60.38	125
34971.2905671	15.61	60.10	126
34971.3114005	15.61	60.10	126
34971.3322338	15.61	60.10	126
34971.3530671	15.61	60.10	126
34971.3739005	15.44	59.81	127
34971.3947338	15.44	59.81	127
34971.4155671	15.44	59.81	127
34971.4364005	15.28	59.52	128
34971.4572338	14.18	57.54	135
34971.4780671	15.28	59.52	128
34971.4989005	15.28	59.52	128
34971.5197338	15.13	59.24	129
34971.5405671	14.18	57.54	135
34971.5614005	12.48	54.48	146
34971.5822338	11.86	53.35	150
34971.6030671	11.86	53.35	150
34971.6239005	11.08	51.96	155
34971.6447338	10.93	51.68	156
34971.6655671	10.62	51.12	158
34971.6864005	11.23	52.23	154
34971.7072338	10.93	51.68	156
34971.7280671	10.77	51.40	157
34971.7489005	11.54	52.79	152
34971.7697338	11.08	51.96	155
34971.7905671	11.23	52.23	154
34971.8114005	11.08	51.96	155
34971.8322338	11.08	51.96	155
34971.8530671	11.23	52.23	154
34971.8739005	11.23	52.23	154
34971.8947338	11.39	52.51	153
34971.9155671	11.54	52.79	152
34971.9364005	12.01	53.63	149
34971.9572338	11.39	52.51	153
34971.9780671	11.23	52.23	154
34971.9989005	11.08	51.96	155
34972.0197338	10.93	51.68	156
34972.0405671	10.62	51.12	158
34972.0614005	10.46	50.84	159
34972.0822338	10.15	50.28	161
34972.1030671	10.77	51.40	157
34972.1239005	11.39	52.51	153
34972.1447338	13.57	56.43	139
34972.1655671	13.41	56.15	140
34972.1864005	13.72	56.71	138
34972.2072338	13.87	56.98	137
34972.2280671	14.18	57.54	135
34972.2489005	14.18	57.54	135
34972.2697338	13.87	56.98	137
34972.2905671	13.87	56.98	137
34972.3114005	13.72	56.71	138
34972.3322338	13.57	56.43	139
34972.3530671	13.72	56.71	138
34972.3739005	13.72	56.71	138
34972.3947338	13.87	56.98	137
34972.4155671	14.03	57.26	136
34972.4364005	14.03	57.26	136
34972.4572338	13.41	56.15	140
34972.4780671	12.32	54.19	147
34972.4989005	11.70	53.07	151
34972.5197338	10.93	51.68	156
34972.5405671	10.46	50.84	159
34972.5614005	10.62	51.12	158
34972.5822338	10.31	50.56	160
34972.6030671	10.46	50.84	159
34972.6239005	10.15	50.28	161
34972.6447338	9.68	49.44	164
34972.6655671	9.37	48.88	166
34972.6864005	9.52	49.15	165
34972.7072338	9.68	49.44	164
34972.7280671	9.68	49.44	164
34972.7489005	9.68	49.44	164
34972.7697338	13.26	55.88	141
34972.7905671	13.87	56.98	137
34972.8114005	14.34	57.82	134
34972.8322338	14.34	57.82	134
34972.8530671	14.34	57.82	134
34972.8739005	14.18	57.54	135
34972.8947338	14.18	57.54	135
34972.9155671	14.03	57.26	136
34972.9364005	14.18	57.54	135
34972.9572338	14.03	57.26	136
34972.9780671	14.03	57.26	136
34972.9989005	14.03	57.26	136
34973.0197338	13.57	56.43	139
34973.0405671	11.86	53.35	150
34973.0614005	11.39	52.51	153
34973.0822338	11.23	52.23	154
34973.1030671	10.31	50.56	160
34973.1239005	10.15	50.28	161
34973.1447338	10.15	50.28	161
34973.1655671	9.99	50.00	162
34973.1864005	9.99	50.00	162
34973.2072338	9.84	49.72	163
34973.2280671	9.68	49.44	164
34973.2489005	9.84	49.72	163
34973.2697338	9.68	49.44	164
34973.2905671	10.15	50.28	161
34973.3114005	10.62	51.12	158
34973.3322338	10.62	51.12	158
34973.3530671	12.79	55.04	144
34973.3739005	13.26	55.88	141
34973.3947338	13.26	55.88	141
34973.4155671	13.26	55.88	141
34973.4364005	13.57	56.43	139
34973.4572338	13.26	55.88	141
34973.4780671	12.64	54.76	145
34973.4989005	13.87	56.98	137
34973.5197338	14.18	57.54	135
34973.5405671	14.18	57.54	135
34973.5614005	13.87	56.98	137
34973.5822338	13.41	56.15	140
34973.6030671	12.79	55.04	144
34973.6239005	12.17	53.91	148
34973.6447338	11.23	52.23	154
34973.6655671	11.08	51.96	155
34973.6864005	10.46	50.84	159
34973.7072338	10.46	50.84	159
34973.7280671	9.99	50.00	162
34973.7489005	9.99	50.00	162
34973.7697338	10.31	50.56	160
34973.7905671	10.77	51.40	157
34973.8114005	10.46	50.84	159
34973.8322338	10.62	51.12	158
34973.8530671	11.54	52.79	152
34973.8739005	13.72	56.71	138
34973.8947338	13.72	56.71	138
34973.9155671	13.87	56.98	137
34973.9364005	12.17	53.91	148
34973.9572338	12.32	54.19	147
34973.9780671	12.01	53.63	149
34973.9989005	11.08	51.96	155
34974.0197338	11.23	52.23	154
34974.0405671	12.01	53.63	149
34974.0614005	11.54	52.79	152
34974.0822338	11.39	52.51	153
34974.1030671	11.54	52.79	152
34974.1239005	11.54	52.79	152
34974.1447338	11.08	51.96	155
34974.1655671	10.46	50.84	159
34974.1864005	10.46	50.84	159
34974.2072338	10.62	51.12	158
34974.2280671	10.77	51.40	157
34974.2489005	10.46	50.84	159
34974.2697338	10.62	51.12	158
34974.2905671	10.62	51.12	158
34974.3114005	10.62	51.12	158
34974.3322338	11.39	52.51	153
34974.3530671	11.86	53.35	150
34974.3739005	11.86	53.35	150
34974.3947338	13.26	55.88	141
34974.4155671	12.01	53.63	149
34974.4364005	12.64	54.76	145
34974.4572338	13.11	55.60	142
34974.4780671	13.11	55.60	142
34974.4989005	13.72	56.71	138
34974.5197338	13.26	55.88	141
34974.5405671	12.64	54.76	145
34974.5614005	12.48	54.48	146
34974.5822338	12.17	53.91	148
34974.6030671	11.86	53.35	150
34974.6239005	11.08	51.96	155
34974.6447338	11.23	52.23	154
34974.6655671	10.77	51.40	157
34974.6864005	10.62	51.12	158
34974.7072338	10.77	51.40	157
34974.7280671	10.77	51.40	157
34974.7489005	10.46	50.84	159
34974.7697338	10.46	50.84	159
34974.7905671	11.39	52.51	153
34974.8114005	11.39	52.51	153
34974.8322338	12.17	53.91	148
34974.8530671	12.79	55.04	144
34974.8739005	12.64	54.76	145
34974.8947338	12.32	54.19	147
34974.9155671	12.79	55.04	144
34974.9364005	11.54	52.79	152
34974.9572338	11.86	53.35	150
34974.9780671	13.11	55.60	142
34974.9989005	14.03	57.26	136
34975.0197338	13.11	55.60	142
34975.0405671	13.72	56.71	138
34975.0614005	13.41	56.15	140
34975.0822338	13.41	56.15	140
34975.1030671	13.26	55.88	141
34975.1239005	12.95	55.32	143
34975.1447338	12.95	55.32	143
34975.1655671	12.01	53.63	149
34975.1864005	11.86	53.35	150
34975.2072338	11.54	52.79	152
34975.2280671	11.39	52.51	153
34975.2489005	11.08	51.96	155
34975.2697338	11.39	52.51	153
34975.2905671	11.54	52.79	152
34975.3114005	13.57	56.43	139
34975.3322338	13.57	56.43	139
34975.3530671	14.03	57.26	136
34975.3739005	14.03	57.26	136
34975.3947338	14.03	57.26	136
34975.4155671	14.03	57.26	136
34975.4364005	14.03	57.26	136
34975.4572338	14.03	57.26	136
34975.4780671	14.03	57.26	136
34975.4989005	14.03	57.26	136
34975.5197338	13.87	56.98	137
34975.5405671	13.87	56.98	137
34975.5614005	13.87	56.98	137
34975.5822338	13.57	56.43	139
34975.6030671	13.57	56.43	139
34975.6239005	11.70	53.07	151
34975.6447338	11.54	52.79	152
34975.6655671	11.86	53.35	150
34975.6864005	12.48	54.48	146
34975.7072338	12.01	53.63	149
34975.7280671	11.86	53.35	150
34975.7489005	12.48	54.48	146
34975.7697338	12.64	54.76	145
34975.7905671	13.11	55.60	142
34975.8114005	13.26	55.88	141
34975.8322338	13.57	56.43	139
34975.8530671	13.87	56.98	137
34975.8739005	14.03	57.26	136
34975.8947338	14.18	57.54	135
34975.9155671	14.03	57.26	136
34975.9364005	14.18	57.54	135
34975.9572338	14.18	57.54	135
34975.9780671	14.18	57.54	135
34975.9989005	14.34	57.82	134
34976.0197338	14.18	57.54	135
34976.0405671	14.18	57.54	135
34976.0614005	14.18	57.54	135
34976.0822338	14.18	57.54	135
34976.1030671	14.03	57.26	136
34976.1239005	14.18	57.54	135
34976.1447338	14.03	57.26	136
34976.1655671	13.87	56.98	137
34976.1864005	13.72	56.71	138
34976.2072338	13.87	56.98	137
34976.2280671	13.72	56.71	138
34976.2489005	13.57	56.43	139
34976.2697338	13.57	56.43	139
34976.2905671	13.57	56.43	139
34976.3114005	13.57	56.43	139
34976.3322338	13.57	56.43	139
34976.3530671	13.41	56.15	140
34976.3739005	13.26	55.88	141
34976.3947338	13.26	55.88	141
34976.4155671	13.26	55.88	141
34976.4364005	13.26	55.88	141
34976.4572338	13.41	56.15	140
34976.4780671	13.57	56.43	139
34976.4989005	13.57	56.43	139
34976.5197338	13.57	56.43	139
34976.5405671	13.41	56.15	140
34976.5614005	13.41	56.15	140
34976.5822338	13.41	56.15	140
34976.6030671	13.41	56.15	140
34976.6239005	13.41	56.15	140
34976.6447338	13.57	56.43	139
34976.6655671	13.57	56.43	139
34976.6864005	13.57	56.43	139
34976.7072338	13.57	56.43	139
34976.7280671	13.57	56.43	139
34976.7489005	13.57	56.43	139
34976.7697338	13.57	56.43	139
34976.7905671	13.57	56.43	139
34976.8114005	13.57	56.43	139
34976.8322338	13.57	56.43	139
34976.8530671	13.57	56.43	139
34976.8739005	13.57	56.43	139
34976.8947338	13.41	56.15	140
34976.9155671	13.41	56.15	140
34976.9364005	13.57	56.43	139
34976.9572338	13.57	56.43	139
34976.9780671	13.57	56.43	139
34976.9989005	13.57	56.43	139
34977.0197338	13.57	56.43	139
34977.0405671	13.57	56.43	139
34977.0614005	13.57	56.43	139
34977.0822338	13.57	56.43	139
34977.1030671	13.57	56.43	139
34977.1239005	13.57	56.43	139
34977.1447338	13.41	56.15	140
34977.1655671	13.41	56.15	140
34977.1864005	13.57	56.43	139
34977.2072338	13.57	56.43	139
34977.2280671	13.57	56.43	139
34977.2489005	13.57	56.43	139
34977.2697338	13.41	56.15	140
34977.2905671	13.41	56.15	140
34977.3114005	13.57	56.43	139
34977.3322338	13.57	56.43	139
34977.3530671	13.41	56.15	140
34977.3739005	13.41	56.15	140
34977.3947338	13.41	56.15	140
34977.4155671	13.41	56.15	140
34977.4364005	13.57	56.43	139
34977.4572338	13.57	56.43	139
34977.4780671	13.57	56.43	139
34977.4989005	13.57	56.43	139
34977.5197338	13.57	56.43	139
34977.5405671	13.57	56.43	139
34977.5614005	13.57	56.43	139
34977.5822338	13.57	56.43	139
34977.6030671	13.57	56.43	139
34977.6239005	13.57	56.43	139
34977.6447338	13.57	56.43	139
34977.6655671	13.41	56.15	140
34977.6864005	13.57	56.43	139
34977.7072338	13.57	56.43	139
34977.7280671	13.57	56.43	139
34977.7489005	13.41	56.15	140
34977.7697338	13.26	55.88	141
34977.7905671	13.26	55.88	141
34977.8114005	13.26	55.88	141
34977.8322338	13.11	55.60	142
34977.8530671	13.26	55.88	141
34977.8739005	13.41	56.15	140
34977.8947338	13.41	56.15	140
34977.9155671	13.41	56.15	140
34977.9364005	13.26	55.88	141
34977.9572338	13.41	56.15	140
34977.9780671	13.41	56.15	140
34977.9989005	13.41	56.15	140
34978.0197338	13.26	55.88	141
34978.0405671	13.26	55.88	141
34978.0614005	13.26	55.88	141
34978.0822338	13.26	55.88	141
34978.1030671	13.26	55.88	141
34978.1239005	13.26	55.88	141
34978.1447338	13.26	55.88	141
34978.1655671	13.26	55.88	141
34978.1864005	13.26	55.88	141
34978.2072338	13.26	55.88	141
34978.2280671	13.26	55.88	141
34978.2489005	13.26	55.88	141
34978.2697338	13.26	55.88	141
34978.2905671	13.26	55.88	141
34978.3114005	13.26	55.88	141
34978.3322338	13.26	55.88	141
34978.3530671	13.26	55.88	141
34978.3739005	13.41	56.15	140
34978.3947338	13.26	55.88	141
34978.4155671	13.26	55.88	141
34978.4364005	13.26	55.88	141
34978.4572338	13.26	55.88	141
34978.4780671	13.41	56.15	140
34978.4989005	13.41	56.15	140
34978.5197338	13.41	56.15	140
34978.5405671	13.26	55.88	141
34978.5614005	13.26	55.88	141
34978.5822338	13.26	55.88	141
34978.6030671	13.26	55.88	141
34978.6239005	13.26	55.88	141
34978.6447338	13.26	55.88	141
34978.6655671	13.11	55.60	142
34978.6864005	13.11	55.60	142
34978.7072338	13.26	55.88	141
34978.7280671	13.26	55.88	141
34978.7489005	13.26	55.88	141
34978.7697338	13.26	55.88	141
34978.7905671	13.26	55.88	141
34978.8114005	13.26	55.88	141
34978.8322338	13.26	55.88	141
34978.8530671	13.26	55.88	141
34978.8739005	13.41	56.15	140
34978.8947338	13.41	56.15	140
34978.9155671	13.41	56.15	140
34978.9364005	13.41	56.15	140
34978.9572338	13.41	56.15	140
34978.9780671	13.26	55.88	141
34978.9989005	13.26	55.88	141
34979.0197338	13.26	55.88	141
34979.0405671	13.26	55.88	141
34979.0614005	13.26	55.88	141
34979.0822338	13.26	55.88	141
34979.1030671	13.26	55.88	141
34979.1239005	13.26	55.88	141
34979.1447338	13.26	55.88	141
34979.1655671	13.26	55.88	141
34979.1864005	13.26	55.88	141
34979.2072338	13.26	55.88	141
34979.2280671	13.26	55.88	141
34979.2489005	13.26	55.88	141
34979.2697338	13.26	55.88	141
34979.2905671	13.26	55.88	141
34979.3114005	13.26	55.88	141
34979.3322338	13.26	55.88	141
34979.3530671	13.26	55.88	141
34979.3739005	13.26	55.88	141
34979.3947338	13.26	55.88	141
34979.4155671	13.26	55.88	141
34979.4364005	13.26	55.88	141
34979.4572338	13.41	56.15	140
34979.4780671	13.26	55.88	141
34979.4989005	13.26	55.88	141
34979.5197338	13.26	55.88	141
34979.5405671	13.26	55.88	141
34979.5614005	13.41	56.15	140
34979.5822338	13.41	56.15	140
34979.6030671	13.41	56.15	140
34979.6239005	13.41	56.15	140
34979.6447338	13.41	56.15	140
34979.6655671	13.41	56.15	140
34979.6864005	13.41	56.15	140
34979.7072338	13.41	56.15	140
34979.7280671	13.57	56.43	139
34979.7489005	13.57	56.43	139
34979.7697338	13.57	56.43	139
34979.7905671	13.57	56.43	139
34979.8114005	13.41	56.15	140
34979.8322338	13.41	56.15	140
34979.8530671	13.41	56.15	140
34979.8739005	13.41	56.15	140
34979.8947338	13.26	55.88	141
34979.9155671	13.26	55.88	141
34979.9364005	13.26	55.88	141
34979.9572338	13.26	55.88	141
34979.9780671	13.26	55.88	141
34979.9989005	13.26	55.88	141
34980.0197338	13.26	55.88	141
34980.0405671	13.26	55.88	141
34980.0614005	13.26	55.88	141
34980.0822338	13.26	55.88	141
34980.1030671	13.26	55.88	141
34980.1239005	13.26	55.88	141
34980.1447338	13.26	55.88	141
34980.1655671	13.26	55.88	141
34980.1864005	13.41	56.15	140
34980.2072338	13.26	55.88	141
34980.2280671	13.26	55.88	141
34980.2489005	13.26	55.88	141
34980.2697338	13.11	55.60	142
34980.2905671	13.26	55.88	141
34980.3114005	13.26	55.88	141
34980.3322338	13.26	55.88	141
34980.3530671	13.26	55.88	141
34980.3739005	13.26	55.88	141
34980.3947338	13.26	55.88	141
34980.4155671	13.26	55.88	141
34980.4364005	13.26	55.88	141
34980.4572338	13.26	55.88	141
34980.4780671	13.26	55.88	141
34980.4989005	13.26	55.88	141
34980.5197338	13.26	55.88	141
34980.5405671	13.26	55.88	141
34980.5614005	13.26	55.88	141
34980.5822338	13.11	55.60	142
34980.6030671	13.11	55.60	142
34980.6239005	13.41	56.15	140
34980.6447338	13.41	56.15	140
34980.6655671	13.41	56.15	140
34980.6864005	13.41	56.15	140
34980.7072338	13.26	55.88	141
34980.7280671	13.11	55.60	142
34980.7489005	13.26	55.88	141
34980.7697338	13.26	55.88	141
34980.7905671	13.11	55.60	142
34980.8114005	13.11	55.60	142
34980.8322338	13.11	55.60	142
34980.8530671	13.11	55.60	142
34980.8739005	13.11	55.60	142
34980.8947338	13.11	55.60	142
34980.9155671	13.11	55.60	142
34980.9364005	13.11	55.60	142
34980.9572338	13.11	55.60	142
34980.9780671	13.11	55.60	142
34980.9989005	13.11	55.60	142
34981.0197338	13.11	55.60	142
34981.0405671	13.11	55.60	142
34981.0614005	13.11	55.60	142
34981.0822338	13.11	55.60	142
34981.1030671	13.11	55.60	142
34981.1239005	13.11	55.60	142
34981.1447338	13.11	55.60	142
34981.1655671	13.11	55.60	142
34981.1864005	13.11	55.60	142
34981.2072338	13.11	55.60	142
34981.2280671	13.11	55.60	142
34981.2489005	13.11	55.60	142
34981.2697338	13.11	55.60	142
34981.2905671	13.11	55.60	142
34981.3114005	13.11	55.60	142
34981.3322338	13.11	55.60	142
34981.3530671	13.11	55.60	142
34981.3739005	13.11	55.60	142
34981.3947338	13.11	55.60	142
34981.4155671	13.11	55.60	142
34981.4364005	13.11	55.60	142
34981.4572338	13.11	55.60	142
34981.4780671	13.11	55.60	142
34981.4989005	13.11	55.60	142
34981.5197338	13.11	55.60	142
34981.5405671	13.11	55.60	142
34981.5614005	13.26	55.88	141
34981.5822338	13.26	55.88	141
34981.6030671	13.26	55.88	141
34981.6239005	13.26	55.88	141
34981.6447338	13.26	55.88	141
34981.6655671	13.26	55.88	141
34981.6864005	13.41	56.15	140
34981.7072338	13.26	55.88	141
34981.7280671	13.26	55.88	141
34981.7489005	13.26	55.88	141
34981.7697338	13.26	55.88	141
34981.7905671	13.41	56.15	140
34981.8114005	13.41	56.15	140
34981.8322338	13.41	56.15	140
34981.8530671	13.41	56.15	140
34981.8739005	13.41	56.15	140
34981.8947338	13.57	56.43	139
34981.9155671	13.57	56.43	139
34981.9364005	13.57	56.43	139
34981.9572338	13.57	56.43	139
34981.9780671	13.57	56.43	139
34981.9989005	13.57	56.43	139
34982.0197338	13.41	56.15	140
34982.0405671	13.57	56.43	139
34982.0614005	13.57	56.43	139
34982.0822338	13.41	56.15	140
34982.1030671	13.41	56.15	140
34982.1239005	13.41	56.15	140
34982.1447338	13.41	56.15	140
34982.1655671	13.41	56.15	140
34982.1864005	13.26	55.88	141
34982.2072338	13.26	55.88	141
34982.2280671	13.26	55.88	141
34982.2489005	13.26	55.88	141
34982.2697338	13.11	55.60	142
34982.2905671	13.11	55.60	142
34982.3114005	13.26	55.88	141
34982.3322338	13.26	55.88	141
34982.3530671	13.26	55.88	141
34982.3739005	13.26	55.88	141
34982.3947338	13.11	55.60	142
34982.4155671	13.11	55.60	142
34982.4364005	13.26	55.88	141
34982.4572338	13.26	55.88	141
34982.4780671	13.26	55.88	141
34982.4989005	13.26	55.88	141
34982.5197338	13.26	55.88	141
34982.5405671	13.26	55.88	141
34982.5614005	13.41	56.15	140
34982.5822338	13.26	55.88	141
34982.6030671	13.26	55.88	141
34982.6239005	13.11	55.60	142
34982.6447338	13.11	55.60	142
34982.6655671	13.26	55.88	141
34982.6864005	13.26	55.88	141
34982.7072338	13.26	55.88	141
34982.7280671	13.26	55.88	141
34982.7489005	13.26	55.88	141
34982.7697338	13.26	55.88	141
34982.7905671	13.26	55.88	141
34982.8114005	13.26	55.88	141
34982.8322338	13.26	55.88	141
34982.8530671	13.26	55.88	141
34982.8739005	13.26	55.88	141
34982.8947338	13.26	55.88	141
34982.9155671	13.26	55.88	141
34982.9364005	13.26	55.88	141
34982.9572338	13.41	56.15	140
34982.9780671	13.41	56.15	140
34982.9989005	13.41	56.15	140
34983.0197338	13.41	56.15	140
34983.0405671	13.41	56.15	140
34983.0614005	13.57	56.43	139
34983.0822338	13.26	55.88	141
34983.1030671	13.11	55.60	142
34983.1239005	13.26	55.88	141
34983.1447338	13.26	55.88	141
34983.1655671	13.26	55.88	141
34983.1864005	13.26	55.88	141
34983.2072338	13.26	55.88	141
34983.2280671	13.26	55.88	141
34983.2489005	13.26	55.88	141
34983.2697338	13.11	55.60	142
34983.2905671	13.11	55.60	142
34983.3114005	12.95	55.32	143
34983.3322338	12.95	55.32	143
34983.3530671	12.95	55.32	143
34983.3739005	12.95	55.32	143
34983.3947338	12.95	55.32	143
34983.4155671	13.11	55.60	142
34983.4364005	12.95	55.32	143
34983.4572338	12.95	55.32	143
34983.4780671	12.95	55.32	143
34983.4989005	12.95	55.32	143
34983.5197338	12.95	55.32	143
34983.5405671	12.95	55.32	143
34983.5614005	12.95	55.32	143
34983.5822338	12.95	55.32	143
34983.6030671	13.11	55.60	142
34983.6239005	13.26	55.88	141
34983.6447338	12.95	55.32	143
34983.6655671	13.11	55.60	142
34983.6864005	13.26	55.88	141
34983.7072338	13.41	56.15	140
34983.7280671	13.41	56.15	140
34983.7489005	13.41	56.15	140
34983.7697338	13.41	56.15	140
34983.7905671	13.41	56.15	140
34983.8114005	13.26	55.88	141
34983.8322338	13.26	55.88	141
34983.8530671	13.26	55.88	141
34983.8739005	13.26	55.88	141
34983.8947338	13.26	55.88	141
34983.9155671	13.26	55.88	141
34983.9364005	13.26	55.88	141
34983.9572338	13.41	56.15	140
34983.9780671	13.41	56.15	140
34983.9989005	13.41	56.15	140
34984.0197338	13.41	56.15	140
34984.0405671	13.41	56.15	140
34984.0614005	13.41	56.15	140
34984.0822338	13.41	56.15	140
34984.1030671	13.41	56.15	140
34984.1239005	13.41	56.15	140
34984.1447338	13.41	56.15	140
34984.1655671	13.41	56.15	140
34984.1864005	13.41	56.15	140
34984.2072338	13.26	55.88	141
34984.2280671	13.26	55.88	141
34984.2489005	13.26	55.88	141
34984.2697338	13.26	55.88	141
34984.2905671	13.26	55.88	141
34984.3114005	13.26	55.88	141
34984.3322338	13.11	55.60	142
34984.3530671	13.11	55.60	142
34984.3739005	13.11	55.60	142
34984.3947338	13.11	55.60	142
34984.4155671	13.11	55.60	142
34984.4364005	13.26	55.88	141
34984.4572338	13.26	55.88	141
34984.4780671	13.26	55.88	141
34984.4989005	13.26	55.88	141
34984.5197338	13.26	55.88	141
34984.5405671	13.41	56.15	140
34984.5614005	13.41	56.15	140
34984.5822338	13.41	56.15	140
34984.6030671	13.41	56.15	140
