"Time"	"Temperature  (*C)"	"Temperature  (*F)"	"A-D  (1-255)"
34503.9166782	9.37	48.88	166
34503.9375116	9.37	48.88	166
34503.9583449	9.37	48.88	166
34503.9791782	9.06	48.32	168
34504.0000116	8.91	48.04	169
34504.0208449	9.06	48.32	168
34504.0416782	9.22	48.60	167
34504.0625116	9.37	48.88	166
34504.0833449	9.37	48.88	166
34504.1041782	9.37	48.88	166
34504.1250116	9.22	48.60	167
34504.1458449	9.22	48.60	167
34504.1666782	9.22	48.60	167
34504.1875116	9.22	48.60	167
34504.2083449	8.91	48.04	169
34504.2291782	8.91	48.04	169
34504.2500116	8.75	47.76	170
34504.2708449	8.60	47.49	171
34504.2916782	8.60	47.49	171
34504.3125116	8.60	47.49	171
34504.3333449	8.60	47.49	171
34504.3541782	8.60	47.49	171
34504.3750116	8.60	47.49	171
34504.3958449	8.44	47.21	172
34504.4166782	8.44	47.21	172
34504.4375116	8.60	47.49	171
34504.4583449	8.60	47.49	171
34504.4791782	8.75	47.76	170
34504.5000116	9.37	48.88	166
34504.5208449	9.22	48.60	167
34504.5416782	9.22	48.60	167
34504.5625116	9.06	48.32	168
34504.5833449	9.06	48.32	168
34504.6041782	9.22	48.60	167
34504.6250116	9.06	48.32	168
34504.6458449	9.06	48.32	168
34504.6666782	9.06	48.32	168
34504.6875116	9.06	48.32	168
34504.7083449	9.06	48.32	168
34504.7291782	8.91	48.04	169
34504.7500116	8.91	48.04	169
34504.7708449	8.91	48.04	169
34504.7916782	8.91	48.04	169
34504.8125116	8.91	48.04	169
34504.8333449	8.91	48.04	169
34504.8541782	8.91	48.04	169
34504.8750116	9.06	48.32	168
34504.8958449	9.06	48.32	168
34504.9166782	8.75	47.76	170
34504.9375116	9.37	48.88	166
34504.9583449	9.37	48.88	166
34504.9791782	9.37	48.88	166
34505.0000116	9.22	48.60	167
34505.0208449	9.37	48.88	166
34505.0416782	9.52	49.15	165
34505.0625116	9.06	48.32	168
34505.0833449	8.91	48.04	169
34505.1041782	8.75	47.76	170
34505.1250116	8.60	47.49	171
34505.1458449	8.29	46.93	173
34505.1666782	9.22	48.60	167
34505.1875116	9.22	48.60	167
34505.2083449	9.37	48.88	166
34505.2291782	8.60	47.49	171
34505.2500116	8.44	47.21	172
34505.2708449	8.44	47.21	172
34505.2916782	8.44	47.21	172
34505.3125116	8.44	47.21	172
34505.3333449	8.44	47.21	172
34505.3541782	8.44	47.21	172
34505.3750116	8.60	47.49	171
34505.3958449	8.60	47.49	171
34505.4166782	8.60	47.49	171
34505.4375116	8.60	47.49	171
34505.4583449	8.60	47.49	171
34505.4791782	8.91	48.04	169
34505.5000116	9.22	48.60	167
34505.5208449	9.06	48.32	168
34505.5416782	8.91	48.04	169
34505.5625116	9.52	49.15	165
34505.5833449	9.22	48.60	167
34505.6041782	9.06	48.32	168
34505.6250116	9.06	48.32	168
34505.6458449	9.22	48.60	167
34505.6666782	9.37	48.88	166
34505.6875116	9.37	48.88	166
34505.7083449	9.37	48.88	166
34505.7291782	9.22	48.60	167
34505.7500116	9.22	48.60	167
34505.7708449	9.22	48.60	167
34505.7916782	9.22	48.60	167
34505.8125116	9.22	48.60	167
34505.8333449	9.22	48.60	167
34505.8541782	9.22	48.60	167
34505.8750116	9.06	48.32	168
34505.8958449	8.75	47.76	170
34505.9166782	8.91	48.04	169
34505.9375116	9.84	49.72	163
34505.9583449	9.84	49.72	163
34505.9791782	9.84	49.72	163
34506.0000116	9.84	49.72	163
34506.0208449	9.22	48.60	167
34506.0416782	9.84	49.72	163
34506.0625116	9.84	49.72	163
34506.0833449	10.15	50.28	161
34506.1041782	9.68	49.44	164
34506.1250116	9.37	48.88	166
34506.1458449	9.84	49.72	163
34506.1666782	9.52	49.15	165
34506.1875116	9.37	48.88	166
34506.2083449	9.37	48.88	166
34506.2291782	9.22	48.60	167
34506.2500116	8.91	48.04	169
34506.2708449	9.06	48.32	168
34506.2916782	8.91	48.04	169
34506.3125116	9.06	48.32	168
34506.3333449	8.75	47.76	170
34506.3541782	8.91	48.04	169
34506.3750116	8.91	48.04	169
34506.3958449	9.37	48.88	166
34506.4166782	9.52	49.15	165
34506.4375116	9.68	49.44	164
34506.4583449	9.68	49.44	164
34506.4791782	9.52	49.15	165
34506.5000116	9.52	49.15	165
34506.5208449	9.52	49.15	165
34506.5416782	9.37	48.88	166
34506.5625116	9.22	48.60	167
34506.5833449	9.22	48.60	167
34506.6041782	9.84	49.72	163
34506.6250116	9.68	49.44	164
34506.6458449	9.52	49.15	165
34506.6666782	9.37	48.88	166
34506.6875116	9.37	48.88	166
34506.7083449	9.37	48.88	166
34506.7291782	9.52	49.15	165
34506.7500116	9.52	49.15	165
34506.7708449	9.68	49.44	164
34506.7916782	9.22	48.60	167
34506.8125116	9.37	48.88	166
34506.8333449	9.06	48.32	168
34506.8541782	8.91	48.04	169
34506.8750116	8.60	47.49	171
34506.8958449	8.29	46.93	173
34506.9166782	8.29	46.93	173
34506.9375116	8.29	46.93	173
34506.9583449	8.29	46.93	173
34506.9791782	7.83	46.10	176
34507.0000116	7.67	45.82	177
34507.0208449	8.14	46.66	174
34507.0416782	8.14	46.66	174
34507.0625116	8.14	46.66	174
34507.0833449	8.14	46.66	174
34507.1041782	8.29	46.93	173
34507.1250116	8.44	47.21	172
34507.1458449	8.75	47.76	170
34507.1666782	9.37	48.88	166
34507.1875116	9.37	48.88	166
34507.2083449	9.37	48.88	166
34507.2291782	9.37	48.88	166
34507.2500116	9.22	48.60	167
34507.2708449	8.91	48.04	169
34507.2916782	8.60	47.49	171
34507.3125116	8.91	48.04	169
34507.3333449	8.60	47.49	171
34507.3541782	8.60	47.49	171
34507.3750116	8.29	46.93	173
34507.3958449	7.83	46.10	176
34507.4166782	7.36	45.26	179
34507.4375116	7.21	44.98	180
34507.4583449	7.21	44.98	180
34507.4791782	7.21	44.98	180
34507.5000116	7.05	44.70	181
34507.5208449	7.05	44.70	181
34507.5416782	7.83	46.10	176
34507.5625116	7.83	46.10	176
34507.5833449	7.83	46.10	176
34507.6041782	7.83	46.10	176
34507.6250116	7.98	46.38	175
34507.6458449	8.60	47.49	171
34507.6666782	8.91	48.04	169
34507.6875116	8.91	48.04	169
34507.7083449	8.75	47.76	170
34507.7291782	8.91	48.04	169
34507.7500116	8.75	47.76	170
34507.7708449	9.06	48.32	168
34507.7916782	8.91	48.04	169
34507.8125116	8.75	47.76	170
34507.8333449	8.91	48.04	169
34507.8541782	8.60	47.49	171
34507.8750116	8.60	47.49	171
34507.8958449	7.83	46.10	176
34507.9166782	7.52	45.54	178
34507.9375116	7.36	45.26	179
34507.9583449	7.36	45.26	179
34507.9791782	7.21	44.98	180
34508.0000116	7.05	44.70	181
34508.0208449	7.21	44.98	180
34508.0416782	7.05	44.70	181
34508.0625116	7.05	44.70	181
34508.0833449	7.52	45.54	178
34508.1041782	7.83	46.10	176
34508.1250116	7.98	46.38	175
34508.1458449	8.29	46.93	173
34508.1666782	8.75	47.76	170
34508.1875116	8.75	47.76	170
34508.2083449	8.91	48.04	169
34508.2291782	8.91	48.04	169
34508.2500116	8.91	48.04	169
34508.2708449	8.14	46.66	174
34508.2916782	8.29	46.93	173
34508.3125116	7.98	46.38	175
34508.3333449	7.98	46.38	175
34508.3541782	7.83	46.10	176
34508.3750116	7.83	46.10	176
34508.3958449	7.67	45.82	177
34508.4166782	7.67	45.82	177
34508.4375116	7.36	45.26	179
34508.4583449	7.67	45.82	177
34508.4791782	7.36	45.26	179
34508.5000116	7.21	44.98	180
34508.5208449	7.52	45.54	178
34508.5416782	7.05	44.70	181
34508.5625116	7.36	45.26	179
34508.5833449	7.21	44.98	180
34508.6041782	7.83	46.10	176
34508.6250116	7.98	46.38	175
34508.6458449	8.14	46.66	174
34508.6666782	8.29	46.93	173
34508.6875116	8.14	46.66	174
34508.7083449	8.14	46.66	174
34508.7291782	8.14	46.66	174
34508.7500116	7.83	46.10	176
34508.7708449	7.83	46.10	176
34508.7916782	7.83	46.10	176
34508.8125116	7.83	46.10	176
34508.8333449	8.60	47.49	171
34508.8541782	8.14	46.66	174
34508.8750116	8.14	46.66	174
34508.8958449	7.83	46.10	176
34508.9166782	7.67	45.82	177
34508.9375116	7.52	45.54	178
34508.9583449	7.36	45.26	179
34508.9791782	7.05	44.70	181
34509.0000116	6.89	44.42	182
34509.0208449	6.89	44.42	182
34509.0416782	6.74	44.14	183
34509.0625116	6.58	43.86	184
34509.0833449	6.58	43.86	184
34509.1041782	6.58	43.86	184
34509.1250116	6.89	44.42	182
34509.1458449	7.05	44.70	181
34509.1666782	6.89	44.42	182
34509.1875116	7.36	45.26	179
34509.2083449	7.67	45.82	177
34509.2291782	7.83	46.10	176
34509.2500116	7.83	46.10	176
34509.2708449	7.67	45.82	177
34509.2916782	7.83	46.10	176
34509.3125116	7.67	45.82	177
34509.3333449	7.67	45.82	177
34509.3541782	7.83	46.10	176
34509.3750116	7.83	46.10	176
34509.3958449	7.98	46.38	175
34509.4166782	7.52	45.54	178
34509.4375116	7.36	45.26	179
34509.4583449	7.05	44.70	181
34509.4791782	6.89	44.42	182
34509.5000116	7.05	44.70	181
34509.5208449	6.89	44.42	182
34509.5416782	6.74	44.14	183
34509.5625116	6.74	44.14	183
34509.5833449	6.89	44.42	182
34509.6041782	7.36	45.26	179
34509.6250116	7.36	45.26	179
34509.6458449	7.05	44.70	181
34509.6666782	7.21	44.98	180
34509.6875116	7.21	44.98	180
34509.7083449	7.52	45.54	178
34509.7291782	7.36	45.26	179
34509.7500116	7.21	44.98	180
34509.7708449	7.52	45.54	178
34509.7916782	7.83	46.10	176
34509.8125116	7.36	45.26	179
34509.8333449	7.83	46.10	176
34509.8541782	7.67	45.82	177
34509.8750116	7.52	45.54	178
34509.8958449	7.52	45.54	178
34509.9166782	7.36	45.26	179
34509.9375116	7.52	45.54	178
34509.9583449	7.52	45.54	178
34509.9791782	7.36	45.26	179
34510.0000116	7.21	44.98	180
34510.0208449	7.21	44.98	180
34510.0416782	7.05	44.70	181
34510.0625116	6.89	44.42	182
34510.0833449	6.89	44.42	182
34510.1041782	6.89	44.42	182
34510.1250116	7.05	44.70	181
34510.1458449	7.21	44.98	180
34510.1666782	7.21	44.98	180
34510.1875116	7.36	45.26	179
34510.2083449	7.36	45.26	179
34510.2291782	7.36	45.26	179
34510.2500116	7.52	45.54	178
34510.2708449	7.52	45.54	178
34510.2916782	7.52	45.54	178
34510.3125116	7.67	45.82	177
34510.3333449	7.52	45.54	178
34510.3541782	7.67	45.82	177
34510.3750116	7.67	45.82	177
34510.3958449	7.52	45.54	178
34510.4166782	7.36	45.26	179
34510.4375116	7.52	45.54	178
34510.4583449	7.21	44.98	180
34510.4791782	7.21	44.98	180
34510.5000116	7.21	44.98	180
34510.5208449	7.52	45.54	178
34510.5416782	7.52	45.54	178
34510.5625116	7.21	44.98	180
34510.5833449	7.52	45.54	178
34510.6041782	7.52	45.54	178
34510.6250116	7.36	45.26	179
34510.6458449	7.67	45.82	177
34510.6666782	7.67	45.82	177
34510.6875116	7.67	45.82	177
34510.7083449	7.98	46.38	175
34510.7291782	7.98	46.38	175
34510.7500116	8.44	47.21	172
34510.7708449	8.44	47.21	172
34510.7916782	8.29	46.93	173
34510.8125116	8.14	46.66	174
34510.8333449	8.29	46.93	173
34510.8541782	7.98	46.38	175
34510.8750116	7.83	46.10	176
34510.8958449	7.98	46.38	175
34510.9166782	7.83	46.10	176
34510.9375116	7.67	45.82	177
34510.9583449	7.52	45.54	178
34510.9791782	7.52	45.54	178
34511.0000116	7.36	45.26	179
34511.0208449	7.21	44.98	180
34511.0416782	7.21	44.98	180
34511.0625116	7.36	45.26	179
34511.0833449	7.36	45.26	179
34511.1041782	7.21	44.98	180
34511.1250116	7.67	45.82	177
34511.1458449	7.83	46.10	176
34511.1666782	7.67	45.82	177
34511.1875116	8.44	47.21	172
34511.2083449	8.60	47.49	171
34511.2291782	8.75	47.76	170
34511.2500116	9.52	49.15	165
34511.2708449	8.60	47.49	171
34511.2916782	8.91	48.04	169
34511.3125116	8.75	47.76	170
34511.3333449	8.60	47.49	171
34511.3541782	8.44	47.21	172
34511.3750116	8.60	47.49	171
34511.3958449	8.75	47.76	170
34511.4166782	8.44	47.21	172
34511.4375116	10.62	51.12	158
34511.4583449	9.22	48.60	167
34511.4791782	9.84	49.72	163
34511.5000116	11.08	51.96	155
34511.5208449	11.39	52.51	153
34511.5416782	11.23	52.23	154
34511.5625116	10.77	51.40	157
34511.5833449	11.39	52.51	153
34511.6041782	11.08	51.96	155
34511.6250116	10.93	51.68	156
34511.6458449	11.39	52.51	153
34511.6666782	11.86	53.35	150
34511.6875116	11.70	53.07	151
34511.7083449	10.46	50.84	159
34511.7291782	10.93	51.68	156
34511.7500116	10.31	50.56	160
34511.7708449	10.93	51.68	156
34511.7916782	10.77	51.40	157
34511.8125116	10.62	51.12	158
34511.8333449	10.31	50.56	160
34511.8541782	10.46	50.84	159
34511.8750116	10.46	50.84	159
34511.8958449	10.15	50.28	161
34511.9166782	9.84	49.72	163
34511.9375116	9.22	48.60	167
34511.9583449	9.06	48.32	168
34511.9791782	8.44	47.21	172
34512.0000116	8.75	47.76	170
34512.0208449	8.29	46.93	173
34512.0416782	8.14	46.66	174
34512.0625116	7.98	46.38	175
34512.0833449	8.29	46.93	173
34512.1041782	8.14	46.66	174
34512.1250116	8.29	46.93	173
34512.1458449	8.29	46.93	173
34512.1666782	8.29	46.93	173
34512.1875116	8.60	47.49	171
34512.2083449	8.44	47.21	172
34512.2291782	8.60	47.49	171
34512.2500116	8.14	46.66	174
34512.2708449	8.44	47.21	172
34512.2916782	9.06	48.32	168
34512.3125116	8.91	48.04	169
34512.3333449	8.91	48.04	169
34512.3541782	8.75	47.76	170
34512.3750116	8.60	47.49	171
34512.3958449	8.60	47.49	171
34512.4166782	8.60	47.49	171
34512.4375116	8.60	47.49	171
34512.4583449	8.60	47.49	171
34512.4791782	8.29	46.93	173
34512.5000116	8.44	47.21	172
34512.5208449	8.60	47.49	171
34512.5416782	8.60	47.49	171
34512.5625116	8.91	48.04	169
34512.5833449	9.37	48.88	166
34512.6041782	9.06	48.32	168
34512.6250116	9.52	49.15	165
34512.6458449	9.68	49.44	164
34512.6666782	9.37	48.88	166
34512.6875116	9.37	48.88	166
34512.7083449	9.52	49.15	165
34512.7291782	9.37	48.88	166
34512.7500116	9.68	49.44	164
34512.7708449	9.37	48.88	166
34512.7916782	9.68	49.44	164
34512.8125116	9.52	49.15	165
34512.8333449	9.06	48.32	168
34512.8541782	9.37	48.88	166
34512.8750116	9.37	48.88	166
34512.8958449	9.22	48.60	167
34512.9166782	9.06	48.32	168
34512.9375116	9.06	48.32	168
34512.9583449	9.06	48.32	168
34512.9791782	9.06	48.32	168
34513.0000116	8.75	47.76	170
34513.0208449	7.98	46.38	175
34513.0416782	7.67	45.82	177
34513.0625116	7.98	46.38	175
34513.0833449	8.14	46.66	174
34513.1041782	7.67	45.82	177
34513.1250116	7.52	45.54	178
34513.1458449	7.21	44.98	180
34513.1666782	7.36	45.26	179
34513.1875116	7.52	45.54	178
34513.2083449	7.98	46.38	175
34513.2291782	7.98	46.38	175
34513.2500116	7.98	46.38	175
34513.2708449	8.14	46.66	174
34513.2916782	8.44	47.21	172
34513.3125116	8.60	47.49	171
34513.3333449	8.60	47.49	171
34513.3541782	8.44	47.21	172
34513.3750116	8.29	46.93	173
34513.3958449	7.98	46.38	175
34513.4166782	7.83	46.10	176
34513.4375116	7.67	45.82	177
34513.4583449	7.67	45.82	177
34513.4791782	7.67	45.82	177
34513.5000116	7.36	45.26	179
34513.5208449	7.83	46.10	176
34513.5416782	7.83	46.10	176
34513.5625116	7.67	45.82	177
34513.5833449	7.52	45.54	178
34513.6041782	7.67	45.82	177
34513.6250116	7.67	45.82	177
34513.6458449	7.83	46.10	176
34513.6666782	7.98	46.38	175
34513.6875116	7.98	46.38	175
34513.7083449	7.83	46.10	176
34513.7291782	7.83	46.10	176
34513.7500116	7.83	46.10	176
34513.7708449	7.98	46.38	175
34513.7916782	8.14	46.66	174
34513.8125116	8.14	46.66	174
34513.8333449	8.29	46.93	173
34513.8541782	8.14	46.66	174
34513.8750116	8.29	46.93	173
34513.8958449	8.44	47.21	172
34513.9166782	8.29	46.93	173
34513.9375116	8.29	46.93	173
34513.9583449	8.29	46.93	173
34513.9791782	7.98	46.38	175
34514.0000116	7.98	46.38	175
34514.0208449	7.67	45.82	177
34514.0416782	7.83	46.10	176
34514.0625116	7.67	45.82	177
34514.0833449	7.67	45.82	177
34514.1041782	7.67	45.82	177
34514.1250116	7.67	45.82	177
34514.1458449	7.67	45.82	177
34514.1666782	7.67	45.82	177
34514.1875116	7.67	45.82	177
34514.2083449	7.83	46.10	176
34514.2291782	7.67	45.82	177
34514.2500116	7.67	45.82	177
34514.2708449	7.67	45.82	177
34514.2916782	7.98	46.38	175
34514.3125116	7.98	46.38	175
34514.3333449	8.14	46.66	174
34514.3541782	8.14	46.66	174
34514.3750116	8.29	46.93	173
34514.3958449	7.67	45.82	177
34514.4166782	8.14	46.66	174
34514.4375116	8.29	46.93	173
34514.4583449	8.29	46.93	173
34514.4791782	8.29	46.93	173
34514.5000116	8.14	46.66	174
34514.5208449	7.67	45.82	177
34514.5416782	7.67	45.82	177
34514.5625116	7.36	45.26	179
34514.5833449	7.36	45.26	179
34514.6041782	7.36	45.26	179
34514.6250116	7.52	45.54	178
34514.6458449	7.52	45.54	178
34514.6666782	7.52	45.54	178
34514.6875116	7.52	45.54	178
34514.7083449	7.67	45.82	177
34514.7291782	7.67	45.82	177
34514.7500116	7.67	45.82	177
34514.7708449	7.67	45.82	177
34514.7916782	7.67	45.82	177
34514.8125116	7.98	46.38	175
34514.8333449	7.67	45.82	177
34514.8541782	7.52	45.54	178
34514.8750116	7.52	45.54	178
34514.8958449	7.52	45.54	178
34514.9166782	7.36	45.26	179
34514.9375116	7.21	44.98	180
34514.9583449	7.21	44.98	180
34514.9791782	7.52	45.54	178
34515.0000116	7.36	45.26	179
34515.0208449	7.36	45.26	179
34515.0416782	7.36	45.26	179
34515.0625116	7.52	45.54	178
34515.0833449	7.52	45.54	178
34515.1041782	7.52	45.54	178
34515.1250116	7.52	45.54	178
34515.1458449	7.36	45.26	179
34515.1666782	7.36	45.26	179
34515.1875116	7.36	45.26	179
34515.2083449	7.52	45.54	178
34515.2291782	7.36	45.26	179
34515.2500116	7.36	45.26	179
34515.2708449	7.05	44.70	181
34515.2916782	7.05	44.70	181
34515.3125116	7.83	46.10	176
34515.3333449	7.67	45.82	177
34515.3541782	7.52	45.54	178
34515.3750116	7.67	45.82	177
34515.3958449	7.67	45.82	177
34515.4166782	7.52	45.54	178
34515.4375116	7.36	45.26	179
34515.4583449	7.52	45.54	178
34515.4791782	7.52	45.54	178
34515.5000116	7.52	45.54	178
34515.5208449	7.52	45.54	178
34515.5416782	7.52	45.54	178
34515.5625116	7.36	45.26	179
34515.5833449	7.21	44.98	180
34515.6041782	7.21	44.98	180
34515.6250116	7.21	44.98	180
34515.6458449	7.05	44.70	181
34515.6666782	7.05	44.70	181
34515.6875116	6.89	44.42	182
34515.7083449	6.89	44.42	182
34515.7291782	6.74	44.14	183
34515.7500116	6.74	44.14	183
34515.7708449	6.89	44.42	182
34515.7916782	6.89	44.42	182
34515.8125116	7.05	44.70	181
34515.8333449	7.36	45.26	179
34515.8541782	7.52	45.54	178
34515.8750116	7.52	45.54	178
34515.8958449	7.52	45.54	178
34515.9166782	7.52	45.54	178
34515.9375116	7.67	45.82	177
34515.9583449	7.67	45.82	177
34515.9791782	7.52	45.54	178
34516.0000116	7.67	45.82	177
34516.0208449	7.36	45.26	179
34516.0416782	7.67	45.82	177
34516.0625116	7.67	45.82	177
34516.0833449	7.67	45.82	177
34516.1041782	7.67	45.82	177
34516.1250116	7.52	45.54	178
34516.1458449	7.52	45.54	178
34516.1666782	7.52	45.54	178
34516.1875116	7.21	44.98	180
34516.2083449	6.74	44.14	183
34516.2291782	6.74	44.14	183
34516.2500116	6.74	44.14	183
34516.2708449	7.05	44.70	181
34516.2916782	6.89	44.42	182
34516.3125116	7.36	45.26	179
34516.3333449	7.67	45.82	177
34516.3541782	7.98	46.38	175
34516.3750116	8.14	46.66	174
34516.3958449	8.29	46.93	173
34516.4166782	8.44	47.21	172
34516.4375116	8.60	47.49	171
34516.4583449	8.75	47.76	170
34516.4791782	8.75	47.76	170
34516.5000116	8.60	47.49	171
34516.5208449	7.98	46.38	175
34516.5416782	8.29	46.93	173
34516.5625116	8.44	47.21	172
34516.5833449	7.98	46.38	175
34516.6041782	7.98	46.38	175
34516.6250116	7.98	46.38	175
34516.6458449	7.67	45.82	177
34516.6666782	7.83	46.10	176
34516.6875116	7.67	45.82	177
34516.7083449	7.36	45.26	179
34516.7291782	7.21	44.98	180
34516.7500116	7.21	44.98	180
34516.7708449	6.89	44.42	182
34516.7916782	6.89	44.42	182
34516.8125116	7.05	44.70	181
34516.8333449	6.89	44.42	182
34516.8541782	7.67	45.82	177
34516.8750116	7.67	45.82	177
34516.8958449	7.52	45.54	178
34516.9166782	7.67	45.82	177
34516.9375116	7.52	45.54	178
34516.9583449	7.52	45.54	178
34516.9791782	7.52	45.54	178
34517.0000116	7.21	44.98	180
34517.0208449	7.05	44.70	181
34517.0416782	7.05	44.70	181
34517.0625116	6.89	44.42	182
34517.0833449	6.74	44.14	183
34517.1041782	6.74	44.14	183
34517.1250116	6.74	44.14	183
34517.1458449	6.58	43.86	184
34517.1666782	6.43	43.58	185
34517.1875116	6.12	43.02	187
34517.2083449	6.12	43.02	187
34517.2291782	6.27	43.30	186
34517.2500116	6.12	43.02	187
34517.2708449	6.27	43.30	186
34517.2916782	6.43	43.58	185
34517.3125116	6.74	44.14	183
34517.3333449	6.89	44.42	182
34517.3541782	7.21	44.98	180
34517.3750116	7.05	44.70	181
34517.3958449	7.05	44.70	181
34517.4166782	6.74	44.14	183
34517.4375116	7.05	44.70	181
34517.4583449	7.21	44.98	180
34517.4791782	7.36	45.26	179
34517.5000116	7.36	45.26	179
34517.5208449	7.21	44.98	180
34517.5416782	7.36	45.26	179
34517.5625116	7.36	45.26	179
34517.5833449	7.21	44.98	180
34517.6041782	7.05	44.70	181
34517.6250116	7.05	44.70	181
34517.6458449	6.74	44.14	183
34517.6666782	6.58	43.86	184
34517.6875116	6.74	44.14	183
34517.7083449	7.05	44.70	181
34517.7291782	6.58	43.86	184
34517.7500116	6.43	43.58	185
34517.7708449	6.58	43.86	184
34517.7916782	5.96	42.73	188
34517.8125116	6.43	43.58	185
34517.8333449	6.43	43.58	185
34517.8541782	5.96	42.73	188
34517.8750116	6.27	43.30	186
34517.8958449	6.74	44.14	183
34517.9166782	6.74	44.14	183
34517.9375116	6.58	43.86	184
34517.9583449	6.74	44.14	183
34517.9791782	6.74	44.14	183
34518.0000116	7.05	44.70	181
34518.0208449	7.05	44.70	181
34518.0416782	7.05	44.70	181
34518.0625116	7.05	44.70	181
34518.0833449	6.74	44.14	183
34518.1041782	6.58	43.86	184
34518.1250116	6.74	44.14	183
34518.1458449	6.58	43.86	184
34518.1666782	6.74	44.14	183
34518.1875116	6.58	43.86	184
34518.2083449	6.43	43.58	185
34518.2291782	6.12	43.02	187
34518.2500116	5.96	42.73	188
34518.2708449	5.80	42.45	189
34518.2916782	5.80	42.45	189
34518.3125116	5.80	42.45	189
34518.3333449	5.80	42.45	189
34518.3541782	5.80	42.45	189
34518.3750116	5.80	42.45	189
34518.3958449	5.96	42.73	188
34518.4166782	6.12	43.02	187
34518.4375116	6.12	43.02	187
34518.4583449	6.27	43.30	186
34518.4791782	6.12	43.02	187
34518.5000116	6.12	43.02	187
34518.5208449	6.12	43.02	187
34518.5416782	6.43	43.58	185
34518.5625116	6.74	44.14	183
34518.5833449	6.74	44.14	183
34518.6041782	6.43	43.58	185
34518.6250116	6.43	43.58	185
34518.6458449	6.43	43.58	185
34518.6666782	6.43	43.58	185
34518.6875116	6.58	43.86	184
34518.7083449	6.27	43.30	186
34518.7291782	6.12	43.02	187
34518.7500116	6.12	43.02	187
34518.7708449	5.96	42.73	188
34518.7916782	5.80	42.45	189
34518.8125116	5.80	42.45	189
34518.8333449	5.80	42.45	189
34518.8541782	5.80	42.45	189
34518.8750116	5.80	42.45	189
34518.8958449	5.80	42.45	189
34518.9166782	5.96	42.73	188
34518.9375116	6.12	43.02	187
34518.9583449	6.12	43.02	187
34518.9791782	6.58	43.86	184
34519.0000116	6.12	43.02	187
34519.0208449	6.27	43.30	186
34519.0416782	5.96	42.73	188
34519.0625116	5.96	42.73	188
34519.0833449	6.27	43.30	186
34519.1041782	6.43	43.58	185
34519.1250116	6.43	43.58	185
34519.1458449	6.43	43.58	185
34519.1666782	6.27	43.30	186
34519.1875116	6.43	43.58	185
34519.2083449	6.12	43.02	187
34519.2291782	6.43	43.58	185
34519.2500116	6.43	43.58	185
34519.2708449	6.12	43.02	187
34519.2916782	6.27	43.30	186
34519.3125116	5.80	42.45	189
34519.3333449	5.96	42.73	188
34519.3541782	5.80	42.45	189
34519.3750116	6.27	43.30	186
34519.3958449	6.43	43.58	185
34519.4166782	6.58	43.86	184
34519.4375116	6.43	43.58	185
34519.4583449	6.12	43.02	187
34519.4791782	6.43	43.58	185
34519.5000116	6.58	43.86	184
34519.5208449	7.05	44.70	181
34519.5416782	7.05	44.70	181
34519.5625116	6.74	44.14	183
34519.5833449	6.74	44.14	183
34519.6041782	6.74	44.14	183
34519.6250116	6.74	44.14	183
34519.6458449	6.27	43.30	186
34519.6666782	6.12	43.02	187
34519.6875116	5.96	42.73	188
34519.7083449	5.96	42.73	188
34519.7291782	5.96	42.73	188
34519.7500116	5.96	42.73	188
34519.7708449	6.12	43.02	187
34519.7916782	6.43	43.58	185
34519.8125116	6.58	43.86	184
34519.8333449	6.58	43.86	184
34519.8541782	6.74	44.14	183
34519.8750116	6.89	44.42	182
34519.8958449	6.74	44.14	183
34519.9166782	6.89	44.42	182
34519.9375116	6.74	44.14	183
34519.9583449	6.74	44.14	183
34519.9791782	6.74	44.14	183
34520.0000116	6.74	44.14	183
34520.0208449	7.21	44.98	180
34520.0416782	7.21	44.98	180
34520.0625116	7.52	45.54	178
34520.0833449	7.36	45.26	179
34520.1041782	7.52	45.54	178
34520.1250116	7.36	45.26	179
34520.1458449	7.36	45.26	179
34520.1666782	7.21	44.98	180
34520.1875116	7.05	44.70	181
34520.2083449	7.05	44.70	181
34520.2291782	6.74	44.14	183
34520.2500116	6.89	44.42	182
34520.2708449	6.89	44.42	182
34520.2916782	7.05	44.70	181
34520.3125116	7.21	44.98	180
34520.3333449	6.89	44.42	182
34520.3541782	7.05	44.70	181
34520.3750116	7.05	44.70	181
34520.3958449	7.05	44.70	181
34520.4166782	7.05	44.70	181
34520.4375116	7.05	44.70	181
34520.4583449	7.36	45.26	179
34520.4791782	7.36	45.26	179
34520.5000116	7.83	46.10	176
34520.5208449	7.98	46.38	175
34520.5416782	8.14	46.66	174
34520.5625116	8.14	46.66	174
34520.5833449	8.14	46.66	174
34520.6041782	8.14	46.66	174
34520.6250116	7.98	46.38	175
34520.6458449	7.98	46.38	175
34520.6666782	7.98	46.38	175
34520.6875116	7.83	46.10	176
34520.7083449	7.83	46.10	176
34520.7291782	7.83	46.10	176
34520.7500116	7.83	46.10	176
34520.7708449	7.83	46.10	176
34520.7916782	7.83	46.10	176
34520.8125116	7.67	45.82	177
34520.8333449	7.36	45.26	179
34520.8541782	7.21	44.98	180
34520.8750116	7.05	44.70	181
34520.8958449	6.74	44.14	183
34520.9166782	6.74	44.14	183
34520.9375116	6.89	44.42	182
34520.9583449	7.52	45.54	178
34520.9791782	7.83	46.10	176
34521.0000116	7.98	46.38	175
