"Time"	"Temperature  (*C)"	"Temperature  (*F)"	"A-D  (1-255)"
34784.7916782	3.16	37.70	208
34784.8125116	3.16	37.70	208
34784.8333449	3.16	37.70	208
34784.8541782	3.16	37.70	208
34784.8750116	3.16	37.70	208
34784.8958449	3.16	37.70	208
34784.9166782	3.32	37.99	207
34784.9375116	3.16	37.70	208
34784.9583449	3.32	37.99	207
34784.9791782	3.32	37.99	207
34785.0000116	3.32	37.99	207
34785.0208449	3.32	37.99	207
34785.0416782	3.32	37.99	207
34785.0625116	3.32	37.99	207
34785.0833449	3.16	37.70	208
34785.1041782	3.16	37.70	208
34785.1250116	3.16	37.70	208
34785.1458449	3.16	37.70	208
34785.1666782	3.16	37.70	208
34785.1875116	3.16	37.70	208
34785.2083449	3.16	37.70	208
34785.2291782	3.16	37.70	208
34785.2500116	3.16	37.70	208
34785.2708449	3.16	37.70	208
34785.2916782	3.16	37.70	208
34785.3125116	3.16	37.70	208
34785.3333449	3.16	37.70	208
34785.3541782	3.16	37.70	208
34785.3750116	3.16	37.70	208
34785.3958449	3.16	37.70	208
34785.4166782	3.16	37.70	208
34785.4375116	3.16	37.70	208
34785.4583449	3.16	37.70	208
34785.4791782	3.16	37.70	208
34785.5000116	3.32	37.99	207
34785.5208449	3.32	37.99	207
34785.5416782	3.32	37.99	207
34785.5625116	3.32	37.99	207
34785.5833449	3.32	37.99	207
34785.6041782	3.32	37.99	207
34785.6250116	3.32	37.99	207
34785.6458449	3.32	37.99	207
34785.6666782	3.32	37.99	207
34785.6875116	3.32	37.99	207
34785.7083449	3.32	37.99	207
34785.7291782	3.32	37.99	207
34785.7500116	3.32	37.99	207
34785.7708449	3.32	37.99	207
34785.7916782	3.32	37.99	207
34785.8125116	3.32	37.99	207
34785.8333449	3.32	37.99	207
34785.8541782	3.32	37.99	207
34785.8750116	3.32	37.99	207
34785.8958449	3.32	37.99	207
34785.9166782	3.32	37.99	207
34785.9375116	3.32	37.99	207
34785.9583449	3.32	37.99	207
34785.9791782	3.32	37.99	207
34786.0000116	3.32	37.99	207
34786.0208449	3.32	37.99	207
34786.0416782	3.32	37.99	207
34786.0625116	3.32	37.99	207
34786.0833449	3.32	37.99	207
34786.1041782	3.32	37.99	207
34786.1250116	3.32	37.99	207
34786.1458449	3.32	37.99	207
34786.1666782	3.32	37.99	207
34786.1875116	3.32	37.99	207
34786.2083449	3.32	37.99	207
34786.2291782	3.16	37.70	208
34786.2500116	3.16	37.70	208
34786.2708449	3.16	37.70	208
34786.2916782	3.16	37.70	208
34786.3125116	3.16	37.70	208
34786.3333449	3.16	37.70	208
34786.3541782	3.16	37.70	208
34786.3750116	3.16	37.70	208
34786.3958449	3.16	37.70	208
34786.4166782	3.16	37.70	208
34786.4375116	3.32	37.99	207
34786.4583449	3.32	37.99	207
34786.4791782	3.32	37.99	207
34786.5000116	3.32	37.99	207
34786.5208449	3.32	37.99	207
34786.5416782	3.32	37.99	207
34786.5625116	3.32	37.99	207
34786.5833449	3.32	37.99	207
34786.6041782	3.32	37.99	207
34786.6250116	3.32	37.99	207
34786.6458449	3.32	37.99	207
34786.6666782	3.32	37.99	207
34786.6875116	3.32	37.99	207
34786.7083449	3.32	37.99	207
34786.7291782	3.32	37.99	207
34786.7500116	3.32	37.99	207
34786.7708449	3.32	37.99	207
34786.7916782	3.32	37.99	207
34786.8125116	3.32	37.99	207
34786.8333449	3.32	37.99	207
34786.8541782	3.32	37.99	207
34786.8750116	3.32	37.99	207
34786.8958449	3.32	37.99	207
34786.9166782	3.32	37.99	207
34786.9375116	3.16	37.70	208
34786.9583449	3.16	37.70	208
34786.9791782	3.16	37.70	208
34787.0000116	3.32	37.99	207
34787.0208449	3.32	37.99	207
34787.0416782	3.16	37.70	208
34787.0625116	3.16	37.70	208
34787.0833449	3.16	37.70	208
34787.1041782	3.32	37.99	207
34787.1250116	3.32	37.99	207
34787.1458449	3.32	37.99	207
34787.1666782	3.32	37.99	207
34787.1875116	3.32	37.99	207
34787.2083449	3.32	37.99	207
34787.2291782	3.32	37.99	207
34787.2500116	3.32	37.99	207
34787.2708449	3.16	37.70	208
34787.2916782	3.32	37.99	207
34787.3125116	3.16	37.70	208
34787.3333449	3.16	37.70	208
34787.3541782	3.16	37.70	208
34787.3750116	3.01	37.42	209
34787.3958449	3.01	37.42	209
34787.4166782	3.01	37.42	209
34787.4375116	3.16	37.70	208
34787.4583449	3.16	37.70	208
34787.4791782	3.16	37.70	208
34787.5000116	3.16	37.70	208
34787.5208449	3.32	37.99	207
34787.5416782	3.32	37.99	207
34787.5625116	3.32	37.99	207
34787.5833449	3.32	37.99	207
34787.6041782	3.32	37.99	207
34787.6250116	3.48	38.27	206
34787.6458449	3.48	38.27	206
34787.6666782	3.48	38.27	206
34787.6875116	3.48	38.27	206
34787.7083449	3.48	38.27	206
34787.7291782	3.32	37.99	207
34787.7500116	3.32	37.99	207
34787.7708449	3.32	37.99	207
34787.7916782	3.16	37.70	208
34787.8125116	3.16	37.70	208
34787.8333449	3.16	37.70	208
34787.8541782	3.16	37.70	208
34787.8750116	3.16	37.70	208
34787.8958449	3.16	37.70	208
34787.9166782	3.01	37.42	209
34787.9375116	3.01	37.42	209
34787.9583449	3.01	37.42	209
34787.9791782	3.16	37.70	208
34788.0000116	3.01	37.42	209
34788.0208449	3.16	37.70	208
34788.0416782	3.16	37.70	208
34788.0625116	3.32	37.99	207
34788.0833449	3.48	38.27	206
34788.1041782	3.48	38.27	206
34788.1250116	3.63	38.55	205
34788.1458449	3.48	38.27	206
34788.1666782	3.16	37.70	208
34788.1875116	3.16	37.70	208
34788.2083449	3.32	37.99	207
34788.2291782	3.32	37.99	207
34788.2500116	3.16	37.70	208
34788.2708449	3.16	37.70	208
34788.2916782	3.16	37.70	208
34788.3125116	3.16	37.70	208
34788.3333449	3.01	37.42	209
34788.3541782	3.01	37.42	209
34788.3750116	3.01	37.42	209
34788.3958449	3.01	37.42	209
34788.4166782	3.01	37.42	209
34788.4375116	3.01	37.42	209
34788.4583449	3.01	37.42	209
34788.4791782	3.01	37.42	209
34788.5000116	3.01	37.42	209
34788.5208449	3.16	37.70	208
34788.5416782	3.16	37.70	208
34788.5625116	3.32	37.99	207
34788.5833449	3.32	37.99	207
34788.6041782	3.32	37.99	207
34788.6250116	3.16	37.70	208
34788.6458449	3.32	37.99	207
34788.6666782	3.16	37.70	208
34788.6875116	3.16	37.70	208
34788.7083449	3.16	37.70	208
34788.7291782	3.16	37.70	208
34788.7500116	3.01	37.42	209
34788.7708449	3.01	37.42	209
34788.7916782	3.01	37.42	209
34788.8125116	3.01	37.42	209
34788.8333449	3.01	37.42	209
34788.8541782	3.01	37.42	209
34788.8750116	3.01	37.42	209
34788.8958449	3.01	37.42	209
34788.9166782	3.01	37.42	209
34788.9375116	3.16	37.70	208
34788.9583449	3.16	37.70	208
34788.9791782	3.16	37.70	208
34789.0000116	3.01	37.42	209
34789.0208449	3.16	37.70	208
34789.0416782	3.16	37.70	208
34789.0625116	3.16	37.70	208
34789.0833449	3.16	37.70	208
34789.1041782	3.16	37.70	208
34789.1250116	3.16	37.70	208
34789.1458449	3.32	37.99	207
34789.1666782	3.32	37.99	207
34789.1875116	3.16	37.70	208
34789.2083449	3.16	37.70	208
34789.2291782	3.16	37.70	208
34789.2500116	3.16	37.70	208
34789.2708449	3.16	37.70	208
34789.2916782	3.16	37.70	208
34789.3125116	3.16	37.70	208
34789.3333449	3.16	37.70	208
34789.3541782	3.16	37.70	208
34789.3750116	3.16	37.70	208
34789.3958449	3.16	37.70	208
34789.4166782	3.16	37.70	208
34789.4375116	3.16	37.70	208
34789.4583449	3.16	37.70	208
34789.4791782	3.16	37.70	208
34789.5000116	3.16	37.70	208
34789.5208449	3.16	37.70	208
34789.5416782	3.16	37.70	208
34789.5625116	3.16	37.70	208
34789.5833449	3.16	37.70	208
34789.6041782	3.16	37.70	208
34789.6250116	3.16	37.70	208
34789.6458449	3.16	37.70	208
34789.6666782	3.32	37.99	207
34789.6875116	3.32	37.99	207
34789.7083449	3.32	37.99	207
34789.7291782	3.32	37.99	207
34789.7500116	3.32	37.99	207
34789.7708449	3.32	37.99	207
34789.7916782	3.32	37.99	207
34789.8125116	3.32	37.99	207
34789.8333449	3.32	37.99	207
34789.8541782	3.32	37.99	207
34789.8750116	3.16	37.70	208
34789.8958449	3.16	37.70	208
34789.9166782	3.16	37.70	208
34789.9375116	3.16	37.70	208
34789.9583449	3.16	37.70	208
34789.9791782	3.16	37.70	208
34790.0000116	3.32	37.99	207
34790.0208449	3.32	37.99	207
34790.0416782	3.32	37.99	207
34790.0625116	3.32	37.99	207
34790.0833449	3.32	37.99	207
34790.1041782	3.32	37.99	207
34790.1250116	3.32	37.99	207
34790.1458449	3.48	38.27	206
34790.1666782	3.48	38.27	206
34790.1875116	3.32	37.99	207
34790.2083449	3.32	37.99	207
34790.2291782	3.32	37.99	207
34790.2500116	3.32	37.99	207
34790.2708449	3.32	37.99	207
34790.2916782	3.48	38.27	206
34790.3125116	3.48	38.27	206
34790.3333449	3.32	37.99	207
34790.3541782	3.32	37.99	207
34790.3750116	3.32	37.99	207
34790.3958449	3.32	37.99	207
34790.4166782	3.48	38.27	206
34790.4375116	3.48	38.27	206
34790.4583449	3.48	38.27	206
34790.4791782	3.48	38.27	206
34790.5000116	3.79	38.84	204
34790.5208449	3.63	38.55	205
34790.5416782	3.63	38.55	205
34790.5625116	3.63	38.55	205
34790.5833449	3.63	38.55	205
34790.6041782	3.79	38.84	204
34790.6250116	3.79	38.84	204
34790.6458449	3.79	38.84	204
34790.6666782	3.79	38.84	204
34790.6875116	3.95	39.12	203
34790.7083449	3.63	38.55	205
34790.7291782	3.79	38.84	204
34790.7500116	3.79	38.84	204
34790.7708449	3.63	38.55	205
34790.7916782	3.63	38.55	205
34790.8125116	3.48	38.27	206
34790.8333449	3.48	38.27	206
34790.8541782	3.48	38.27	206
34790.8750116	3.48	38.27	206
34790.8958449	3.48	38.27	206
34790.9166782	3.48	38.27	206
34790.9375116	3.48	38.27	206
34790.9583449	3.63	38.55	205
34790.9791782	3.48	38.27	206
34791.0000116	3.63	38.55	205
34791.0208449	3.48	38.27	206
34791.0416782	3.63	38.55	205
34791.0625116	3.63	38.55	205
34791.0833449	3.79	38.84	204
34791.1041782	3.79	38.84	204
34791.1250116	3.95	39.12	203
34791.1458449	3.95	39.12	203
34791.1666782	3.95	39.12	203
34791.1875116	3.79	38.84	204
34791.2083449	3.95	39.12	203
34791.2291782	3.32	37.99	207
34791.2500116	3.32	37.99	207
34791.2708449	3.63	38.55	205
34791.2916782	3.63	38.55	205
34791.3125116	3.63	38.55	205
34791.3333449	3.48	38.27	206
34791.3541782	3.48	38.27	206
34791.3750116	3.48	38.27	206
34791.3958449	3.48	38.27	206
34791.4166782	3.48	38.27	206
34791.4375116	3.32	37.99	207
34791.4583449	3.32	37.99	207
34791.4791782	3.32	37.99	207
34791.5000116	3.32	37.99	207
34791.5208449	3.48	38.27	206
34791.5416782	3.32	37.99	207
34791.5625116	3.32	37.99	207
34791.5833449	3.32	37.99	207
34791.6041782	3.32	37.99	207
34791.6250116	3.32	37.99	207
34791.6458449	3.48	38.27	206
34791.6666782	3.48	38.27	206
34791.6875116	3.63	38.55	205
34791.7083449	3.63	38.55	205
34791.7291782	3.63	38.55	205
34791.7500116	3.48	38.27	206
34791.7708449	3.48	38.27	206
34791.7916782	3.48	38.27	206
34791.8125116	3.48	38.27	206
34791.8333449	3.63	38.55	205
34791.8541782	3.48	38.27	206
34791.8750116	3.32	37.99	207
34791.8958449	3.32	37.99	207
34791.9166782	3.48	38.27	206
34791.9375116	3.32	37.99	207
34791.9583449	3.32	37.99	207
34791.9791782	3.32	37.99	207
34792.0000116	3.32	37.99	207
34792.0208449	3.16	37.70	208
34792.0416782	3.32	37.99	207
34792.0625116	3.16	37.70	208
34792.0833449	3.16	37.70	208
34792.1041782	3.32	37.99	207
34792.1250116	3.32	37.99	207
34792.1458449	3.32	37.99	207
34792.1666782	3.32	37.99	207
34792.1875116	3.32	37.99	207
34792.2083449	3.32	37.99	207
34792.2291782	3.32	37.99	207
34792.2500116	3.32	37.99	207
34792.2708449	3.32	37.99	207
34792.2916782	3.32	37.99	207
34792.3125116	3.32	37.99	207
34792.3333449	3.32	37.99	207
34792.3541782	3.32	37.99	207
34792.3750116	3.32	37.99	207
34792.3958449	3.32	37.99	207
34792.4166782	3.32	37.99	207
34792.4375116	3.32	37.99	207
34792.4583449	3.16	37.70	208
34792.4791782	3.16	37.70	208
34792.5000116	3.16	37.70	208
34792.5208449	3.16	37.70	208
34792.5416782	3.16	37.70	208
34792.5625116	3.16	37.70	208
34792.5833449	3.16	37.70	208
34792.6041782	3.16	37.70	208
34792.6250116	3.16	37.70	208
34792.6458449	3.16	37.70	208
34792.6666782	3.32	37.99	207
34792.6875116	3.32	37.99	207
34792.7083449	3.32	37.99	207
34792.7291782	3.32	37.99	207
34792.7500116	3.79	38.84	204
34792.7708449	3.79	38.84	204
34792.7916782	3.95	39.12	203
34792.8125116	3.79	38.84	204
34792.8333449	3.48	38.27	206
34792.8541782	3.48	38.27	206
34792.8750116	3.48	38.27	206
34792.8958449	3.79	38.84	204
34792.9166782	3.63	38.55	205
34792.9375116	3.48	38.27	206
34792.9583449	3.16	37.70	208
34792.9791782	3.16	37.70	208
34793.0000116	3.16	37.70	208
34793.0208449	3.32	37.99	207
34793.0416782	3.16	37.70	208
34793.0625116	3.32	37.99	207
34793.0833449	3.16	37.70	208
34793.1041782	3.01	37.42	209
34793.1250116	3.16	37.70	208
34793.1458449	3.32	37.99	207
34793.1666782	3.32	37.99	207
34793.1875116	3.32	37.99	207
34793.2083449	3.48	38.27	206
34793.2291782	3.48	38.27	206
34793.2500116	3.63	38.55	205
34793.2708449	3.63	38.55	205
34793.2916782	4.89	40.81	197
34793.3125116	4.57	40.24	199
34793.3333449	4.73	40.52	198
34793.3541782	4.73	40.52	198
34793.3750116	4.57	40.24	199
34793.3958449	4.57	40.24	199
34793.4166782	4.42	39.96	200
34793.4375116	4.26	39.68	201
34793.4583449	4.11	39.40	202
34793.4791782	4.26	39.68	201
34793.5000116	4.26	39.68	201
34793.5208449	4.26	39.68	201
34793.5416782	3.95	39.12	203
34793.5625116	4.11	39.40	202
34793.5833449	3.95	39.12	203
34793.6041782	3.95	39.12	203
34793.6250116	4.11	39.40	202
34793.6458449	4.11	39.40	202
34793.6666782	4.11	39.40	202
34793.6875116	4.11	39.40	202
34793.7083449	4.11	39.40	202
34793.7291782	4.11	39.40	202
34793.7500116	4.11	39.40	202
34793.7708449	4.26	39.68	201
34793.7916782	4.42	39.96	200
34793.8125116	4.57	40.24	199
34793.8333449	4.26	39.68	201
34793.8541782	4.42	39.96	200
34793.8750116	4.42	39.96	200
34793.8958449	4.42	39.96	200
34793.9166782	4.42	39.96	200
34793.9375116	4.42	39.96	200
34793.9583449	4.42	39.96	200
34793.9791782	4.26	39.68	201
34794.0000116	4.26	39.68	201
34794.0208449	4.26	39.68	201
34794.0416782	4.26	39.68	201
34794.0625116	4.26	39.68	201
34794.0833449	4.11	39.40	202
34794.1041782	4.26	39.68	201
34794.1250116	4.26	39.68	201
34794.1458449	4.26	39.68	201
34794.1666782	4.11	39.40	202
34794.1875116	4.26	39.68	201
34794.2083449	4.26	39.68	201
34794.2291782	4.26	39.68	201
34794.2500116	4.42	39.96	200
34794.2708449	4.42	39.96	200
34794.2916782	4.57	40.24	199
34794.3125116	4.42	39.96	200
34794.3333449	4.57	40.24	199
34794.3541782	4.42	39.96	200
34794.3750116	4.57	40.24	199
34794.3958449	4.57	40.24	199
34794.4166782	4.57	40.24	199
34794.4375116	4.26	39.68	201
34794.4583449	4.26	39.68	201
34794.4791782	4.26	39.68	201
34794.5000116	4.11	39.40	202
34794.5208449	3.95	39.12	203
34794.5416782	4.11	39.40	202
34794.5625116	3.95	39.12	203
34794.5833449	3.79	38.84	204
34794.6041782	3.95	39.12	203
34794.6250116	3.95	39.12	203
34794.6458449	3.95	39.12	203
34794.6666782	3.95	39.12	203
34794.6875116	3.95	39.12	203
34794.7083449	4.11	39.40	202
34794.7291782	4.42	39.96	200
34794.7500116	4.42	39.96	200
34794.7708449	4.42	39.96	200
34794.7916782	4.42	39.96	200
34794.8125116	4.73	40.52	198
34794.8333449	5.04	41.09	196
34794.8541782	5.20	41.37	195
34794.8750116	5.04	41.09	196
34794.8958449	4.89	40.81	197
34794.9166782	4.89	40.81	197
34794.9375116	4.26	39.68	201
34794.9583449	4.26	39.68	201
34794.9791782	4.26	39.68	201
34795.0000116	4.26	39.68	201
34795.0208449	4.26	39.68	201
34795.0416782	4.11	39.40	202
34795.0625116	3.95	39.12	203
34795.0833449	4.11	39.40	202
34795.1041782	3.79	38.84	204
34795.1250116	3.79	38.84	204
34795.1458449	4.11	39.40	202
34795.1666782	4.11	39.40	202
34795.1875116	4.11	39.40	202
34795.2083449	4.26	39.68	201
34795.2291782	4.11	39.40	202
34795.2500116	3.95	39.12	203
34795.2708449	3.95	39.12	203
34795.2916782	3.95	39.12	203
34795.3125116	3.95	39.12	203
34795.3333449	4.11	39.40	202
34795.3541782	4.11	39.40	202
34795.3750116	4.26	39.68	201
34795.3958449	4.26	39.68	201
34795.4166782	4.11	39.40	202
34795.4375116	3.79	38.84	204
34795.4583449	3.63	38.55	205
34795.4791782	3.63	38.55	205
34795.5000116	3.79	38.84	204
34795.5208449	3.95	39.12	203
34795.5416782	3.95	39.12	203
34795.5625116	3.63	38.55	205
34795.5833449	3.63	38.55	205
34795.6041782	3.63	38.55	205
34795.6250116	3.79	38.84	204
34795.6458449	3.79	38.84	204
34795.6666782	3.95	39.12	203
34795.6875116	3.79	38.84	204
34795.7083449	3.48	38.27	206
34795.7291782	3.63	38.55	205
34795.7500116	3.48	38.27	206
34795.7708449	3.16	37.70	208
34795.7916782	3.32	37.99	207
34795.8125116	3.32	37.99	207
34795.8333449	3.32	37.99	207
34795.8541782	3.48	38.27	206
34795.8750116	3.32	37.99	207
34795.8958449	3.32	37.99	207
34795.9166782	3.32	37.99	207
34795.9375116	3.48	38.27	206
34795.9583449	3.95	39.12	203
34795.9791782	4.11	39.40	202
34796.0000116	4.11	39.40	202
34796.0208449	3.95	39.12	203
34796.0416782	3.79	38.84	204
34796.0625116	3.63	38.55	205
34796.0833449	3.79	38.84	204
34796.1041782	3.48	38.27	206
34796.1250116	3.32	37.99	207
34796.1458449	3.32	37.99	207
34796.1666782	3.16	37.70	208
34796.1875116	3.16	37.70	208
34796.2083449	3.32	37.99	207
34796.2291782	3.32	37.99	207
34796.2500116	3.16	37.70	208
34796.2708449	3.32	37.99	207
34796.2916782	3.32	37.99	207
34796.3125116	3.32	37.99	207
34796.3333449	3.16	37.70	208
34796.3541782	3.16	37.70	208
34796.3750116	3.16	37.70	208
34796.3958449	3.16	37.70	208
34796.4166782	3.16	37.70	208
34796.4375116	3.16	37.70	208
34796.4583449	3.32	37.99	207
34796.4791782	3.32	37.99	207
34796.5000116	3.32	37.99	207
34796.5208449	3.48	38.27	206
34796.5416782	3.63	38.55	205
34796.5625116	3.79	38.84	204
34796.5833449	3.63	38.55	205
34796.6041782	3.48	38.27	206
34796.6250116	3.48	38.27	206
34796.6458449	3.32	37.99	207
34796.6666782	3.32	37.99	207
34796.6875116	3.32	37.99	207
34796.7083449	3.32	37.99	207
34796.7291782	3.32	37.99	207
34796.7500116	3.32	37.99	207
34796.7708449	3.16	37.70	208
34796.7916782	3.16	37.70	208
34796.8125116	3.32	37.99	207
34796.8333449	3.32	37.99	207
34796.8541782	3.32	37.99	207
34796.8750116	3.32	37.99	207
34796.8958449	3.32	37.99	207
34796.9166782	3.32	37.99	207
34796.9375116	3.32	37.99	207
34796.9583449	3.32	37.99	207
34796.9791782	3.32	37.99	207
34797.0000116	3.32	37.99	207
34797.0208449	3.48	38.27	206
34797.0416782	3.48	38.27	206
34797.0625116	3.48	38.27	206
34797.0833449	3.63	38.55	205
34797.1041782	3.63	38.55	205
34797.1250116	3.48	38.27	206
34797.1458449	3.48	38.27	206
34797.1666782	3.48	38.27	206
34797.1875116	3.63	38.55	205
34797.2083449	3.48	38.27	206
34797.2291782	3.48	38.27	206
34797.2500116	3.48	38.27	206
34797.2708449	3.16	37.70	208
34797.2916782	3.16	37.70	208
34797.3125116	3.32	37.99	207
34797.3333449	3.32	37.99	207
34797.3541782	3.32	37.99	207
34797.3750116	3.32	37.99	207
34797.3958449	3.32	37.99	207
34797.4166782	3.16	37.70	208
34797.4375116	3.16	37.70	208
34797.4583449	3.32	37.99	207
34797.4791782	3.32	37.99	207
34797.5000116	3.16	37.70	208
34797.5208449	3.16	37.70	208
34797.5416782	3.16	37.70	208
34797.5625116	3.16	37.70	208
34797.5833449	3.16	37.70	208
34797.6041782	3.16	37.70	208
34797.6250116	3.16	37.70	208
34797.6458449	3.16	37.70	208
34797.6666782	3.16	37.70	208
34797.6875116	3.32	37.99	207
34797.7083449	3.32	37.99	207
34797.7291782	3.32	37.99	207
34797.7500116	3.32	37.99	207
34797.7708449	3.32	37.99	207
34797.7916782	3.48	38.27	206
34797.8125116	3.48	38.27	206
34797.8333449	3.48	38.27	206
34797.8541782	3.48	38.27	206
34797.8750116	3.32	37.99	207
34797.8958449	3.32	37.99	207
34797.9166782	3.48	38.27	206
34797.9375116	3.48	38.27	206
34797.9583449	3.63	38.55	205
34797.9791782	3.63	38.55	205
34798.0000116	3.48	38.27	206
34798.0208449	3.63	38.55	205
34798.0416782	3.48	38.27	206
34798.0625116	3.48	38.27	206
34798.0833449	3.48	38.27	206
34798.1041782	3.48	38.27	206
34798.1250116	3.48	38.27	206
34798.1458449	3.48	38.27	206
34798.1666782	3.32	37.99	207
34798.1875116	3.48	38.27	206
34798.2083449	3.32	37.99	207
34798.2291782	3.32	37.99	207
34798.2500116	3.32	37.99	207
34798.2708449	3.32	37.99	207
34798.2916782	3.32	37.99	207
34798.3125116	3.32	37.99	207
34798.3333449	3.48	38.27	206
34798.3541782	3.48	38.27	206
34798.3750116	3.48	38.27	206
34798.3958449	3.63	38.55	205
34798.4166782	3.63	38.55	205
34798.4375116	3.63	38.55	205
34798.4583449	4.11	39.40	202
34798.4791782	3.95	39.12	203
34798.5000116	3.79	38.84	204
34798.5208449	3.79	38.84	204
34798.5416782	3.79	38.84	204
34798.5625116	4.26	39.68	201
34798.5833449	4.42	39.96	200
34798.6041782	4.42	39.96	200
34798.6250116	4.57	40.24	199
34798.6458449	4.42	39.96	200
34798.6666782	4.89	40.81	197
34798.6875116	4.73	40.52	198
34798.7083449	5.04	41.09	196
34798.7291782	5.04	41.09	196
34798.7500116	5.04	41.09	196
34798.7708449	4.42	39.96	200
34798.7916782	4.26	39.68	201
34798.8125116	4.11	39.40	202
34798.8333449	3.95	39.12	203
34798.8541782	3.95	39.12	203
34798.8750116	3.95	39.12	203
34798.8958449	4.11	39.40	202
34798.9166782	4.26	39.68	201
34798.9375116	4.26	39.68	201
34798.9583449	3.95	39.12	203
34798.9791782	3.95	39.12	203
34799.0000116	4.11	39.40	202
34799.0208449	4.11	39.40	202
34799.0416782	4.11	39.40	202
34799.0625116	4.11	39.40	202
34799.0833449	4.11	39.40	202
34799.1041782	3.79	38.84	204
34799.1250116	3.79	38.84	204
34799.1458449	3.63	38.55	205
34799.1666782	3.79	38.84	204
34799.1875116	3.79	38.84	204
34799.2083449	3.79	38.84	204
34799.2291782	3.95	39.12	203
34799.2500116	4.11	39.40	202
34799.2708449	4.26	39.68	201
34799.2916782	4.57	40.24	199
34799.3125116	4.73	40.52	198
34799.3333449	4.57	40.24	199
34799.3541782	4.26	39.68	201
34799.3750116	4.42	39.96	200
34799.3958449	4.57	40.24	199
34799.4166782	4.57	40.24	199
34799.4375116	4.57	40.24	199
34799.4583449	4.73	40.52	198
34799.4791782	5.04	41.09	196
34799.5000116	5.20	41.37	195
34799.5208449	5.20	41.37	195
34799.5416782	5.20	41.37	195
34799.5625116	5.04	41.09	196
34799.5833449	4.89	40.81	197
34799.6041782	4.26	39.68	201
34799.6250116	3.95	39.12	203
34799.6458449	3.79	38.84	204
34799.6666782	4.11	39.40	202
34799.6875116	3.79	38.84	204
34799.7083449	3.95	39.12	203
34799.7291782	3.79	38.84	204
34799.7500116	3.79	38.84	204
34799.7708449	3.79	38.84	204
34799.7916782	3.79	38.84	204
34799.8125116	3.79	38.84	204
34799.8333449	3.95	39.12	203
34799.8541782	3.79	38.84	204
34799.8750116	3.95	39.12	203
34799.8958449	4.26	39.68	201
34799.9166782	5.20	41.37	195
34799.9375116	4.57	40.24	199
34799.9583449	5.20	41.37	195
34799.9791782	5.36	41.65	194
34800.0000116	5.36	41.65	194
34800.0208449	5.36	41.65	194
34800.0416782	4.89	40.81	197
34800.0625116	5.36	41.65	194
34800.0833449	5.36	41.65	194
34800.1041782	5.20	41.37	195
34800.1250116	4.89	40.81	197
34800.1458449	4.57	40.24	199
34800.1666782	4.42	39.96	200
34800.1875116	4.42	39.96	200
34800.2083449	4.42	39.96	200
34800.2291782	4.26	39.68	201
34800.2500116	4.26	39.68	201
34800.2708449	4.26	39.68	201
34800.2916782	4.11	39.40	202
34800.3125116	4.11	39.40	202
34800.3333449	3.95	39.12	203
34800.3541782	4.11	39.40	202
34800.3750116	3.95	39.12	203
34800.3958449	3.79	38.84	204
34800.4166782	3.79	38.84	204
34800.4375116	3.79	38.84	204
34800.4583449	3.95	39.12	203
34800.4791782	3.95	39.12	203
34800.5000116	3.95	39.12	203
34800.5208449	4.26	39.68	201
34800.5416782	4.73	40.52	198
34800.5625116	4.73	40.52	198
34800.5833449	4.42	39.96	200
34800.6041782	4.26	39.68	201
34800.6250116	4.73	40.52	198
34800.6458449	4.73	40.52	198
34800.6666782	4.89	40.81	197
34800.6875116	4.57	40.24	199
34800.7083449	4.42	39.96	200
34800.7291782	4.26	39.68	201
34800.7500116	4.26	39.68	201
34800.7708449	4.26	39.68	201
34800.7916782	3.95	39.12	203
34800.8125116	3.79	38.84	204
34800.8333449	3.95	39.12	203
34800.8541782	3.79	38.84	204
34800.8750116	3.63	38.55	205
34800.8958449	3.63	38.55	205
34800.9166782	3.48	38.27	206
34800.9375116	3.63	38.55	205
34800.9583449	3.63	38.55	205
34800.9791782	3.48	38.27	206
34801.0000116	3.79	38.84	204
34801.0208449	3.63	38.55	205
34801.0416782	3.63	38.55	205
34801.0625116	3.48	38.27	206
34801.0833449	3.63	38.55	205
34801.1041782	3.63	38.55	205
34801.1250116	3.79	38.84	204
34801.1458449	4.42	39.96	200
34801.1666782	4.57	40.24	199
34801.1875116	4.57	40.24	199
34801.2083449	4.11	39.40	202
34801.2291782	3.79	38.84	204
34801.2500116	3.95	39.12	203
34801.2708449	3.63	38.55	205
34801.2916782	4.11	39.40	202
34801.3125116	3.95	39.12	203
34801.3333449	4.26	39.68	201
34801.3541782	3.95	39.12	203
34801.3750116	3.95	39.12	203
34801.3958449	3.79	38.84	204
34801.4166782	3.95	39.12	203
34801.4375116	3.79	38.84	204
34801.4583449	3.95	39.12	203
34801.4791782	4.11	39.40	202
34801.5000116	3.95	39.12	203
34801.5208449	3.95	39.12	203
34801.5416782	3.79	38.84	204
34801.5625116	3.95	39.12	203
34801.5833449	4.11	39.40	202
34801.6041782	3.95	39.12	203
34801.6250116	3.95	39.12	203
34801.6458449	3.95	39.12	203
34801.6666782	4.11	39.40	202
34801.6875116	4.26	39.68	201
34801.7083449	4.11	39.40	202
34801.7291782	3.95	39.12	203
34801.7500116	4.26	39.68	201
34801.7708449	3.95	39.12	203
34801.7916782	4.11	39.40	202
34801.8125116	3.95	39.12	203
34801.8333449	3.95	39.12	203
34801.8541782	3.95	39.12	203
34801.8750116	3.95	39.12	203
