"Time"	"Temperature   (*C)"	"Temperature   (*F)"
6/15/00 9:00:00.0 PM	8.23	46.82
6/15/00 9:30:00.0 PM	8.23	46.82
6/15/00 10:00:00.0 PM	8.08	46.55
6/15/00 10:30:00.0 PM	8.08	46.55
6/15/00 11:00:00.0 PM	8.08	46.55
6/15/00 11:30:00.0 PM	8.23	46.82
6/16/00 12:00:00.0 AM	8.08	46.55
6/16/00 12:30:00.0 AM	8.08	46.55
6/16/00 1:00:00.0 AM	8.08	46.55
6/16/00 1:30:00.0 AM	8.08	46.55
6/16/00 2:00:00.0 AM	8.23	46.82
6/16/00 2:30:00.0 AM	8.69	47.66
6/16/00 3:00:00.0 AM	8.54	47.38
6/16/00 3:30:00.0 AM	8.38	47.10
6/16/00 4:00:00.0 AM	8.23	46.82
6/16/00 4:30:00.0 AM	8.38	47.10
6/16/00 5:00:00.0 AM	8.84	47.93
6/16/00 5:30:00.0 AM	8.84	47.93
6/16/00 6:00:00.0 AM	8.69	47.66
6/16/00 6:30:00.0 AM	8.69	47.66
6/16/00 7:00:00.0 AM	8.69	47.66
6/16/00 7:30:00.0 AM	8.38	47.10
6/16/00 8:00:00.0 AM	8.23	46.82
6/16/00 8:30:00.0 AM	8.23	46.82
6/16/00 9:00:00.0 AM	8.38	47.10
6/16/00 9:30:00.0 AM	8.23	46.82
6/16/00 10:00:00.0 AM	8.54	47.38
6/16/00 10:30:00.0 AM	8.23	46.82
6/16/00 11:00:00.0 AM	8.23	46.82
6/16/00 11:30:00.0 AM	8.08	46.55
6/16/00 12:00:00.0 PM	8.23	46.82
6/16/00 12:30:00.0 PM	8.08	46.55
6/16/00 1:00:00.0 PM	8.23	46.82
6/16/00 1:30:00.0 PM	8.23	46.82
6/16/00 2:00:00.0 PM	8.38	47.10
6/16/00 2:30:00.0 PM	8.84	47.93
6/16/00 3:00:00.0 PM	8.84	47.93
6/16/00 3:30:00.0 PM	9.00	48.21
6/16/00 4:00:00.0 PM	8.69	47.66
6/16/00 4:30:00.0 PM	8.84	47.93
6/16/00 5:00:00.0 PM	8.69	47.66
6/16/00 5:30:00.0 PM	8.54	47.38
6/16/00 6:00:00.0 PM	8.54	47.38
6/16/00 6:30:00.0 PM	8.54	47.38
6/16/00 7:00:00.0 PM	8.54	47.38
6/16/00 7:30:00.0 PM	8.54	47.38
6/16/00 8:00:00.0 PM	8.54	47.38
6/16/00 8:30:00.0 PM	8.54	47.38
6/16/00 9:00:00.0 PM	8.54	47.38
6/16/00 9:30:00.0 PM	8.54	47.38
6/16/00 10:00:00.0 PM	8.38	47.10
6/16/00 10:30:00.0 PM	8.38	47.10
6/16/00 11:00:00.0 PM	8.38	47.10
6/16/00 11:30:00.0 PM	8.54	47.38
6/17/00 12:00:00.0 AM	8.23	46.82
6/17/00 12:30:00.0 AM	8.38	47.10
6/17/00 1:00:00.0 AM	8.38	47.10
6/17/00 1:30:00.0 AM	8.38	47.10
6/17/00 2:00:00.0 AM	8.38	47.10
6/17/00 2:30:00.0 AM	8.54	47.38
6/17/00 3:00:00.0 AM	8.54	47.38
6/17/00 3:30:00.0 AM	8.54	47.38
6/17/00 4:00:00.0 AM	8.69	47.66
6/17/00 4:30:00.0 AM	8.69	47.66
6/17/00 5:00:00.0 AM	8.84	47.93
6/17/00 5:30:00.0 AM	8.84	47.93
6/17/00 6:00:00.0 AM	8.84	47.93
6/17/00 6:30:00.0 AM	8.69	47.66
6/17/00 7:00:00.0 AM	8.54	47.38
6/17/00 7:30:00.0 AM	8.54	47.38
6/17/00 8:00:00.0 AM	8.54	47.38
6/17/00 8:30:00.0 AM	8.69	47.66
6/17/00 9:00:00.0 AM	8.54	47.38
6/17/00 9:30:00.0 AM	8.54	47.38
6/17/00 10:00:00.0 AM	8.69	47.66
6/17/00 10:30:00.0 AM	8.54	47.38
6/17/00 11:00:00.0 AM	8.38	47.10
6/17/00 11:30:00.0 AM	8.23	46.82
6/17/00 12:00:00.0 PM	8.54	47.38
6/17/00 12:30:00.0 PM	8.23	46.82
6/17/00 1:00:00.0 PM	8.38	47.10
6/17/00 1:30:00.0 PM	8.23	46.82
6/17/00 2:00:00.0 PM	8.23	46.82
6/17/00 2:30:00.0 PM	8.38	47.10
6/17/00 3:00:00.0 PM	8.84	47.93
6/17/00 3:30:00.0 PM	9.00	48.21
6/17/00 4:00:00.0 PM	8.54	47.38
6/17/00 4:30:00.0 PM	8.38	47.10
6/17/00 5:00:00.0 PM	8.54	47.38
6/17/00 5:30:00.0 PM	8.69	47.66
6/17/00 6:00:00.0 PM	8.69	47.66
6/17/00 6:30:00.0 PM	8.69	47.66
6/17/00 7:00:00.0 PM	8.54	47.38
6/17/00 7:30:00.0 PM	8.54	47.38
6/17/00 8:00:00.0 PM	8.54	47.38
6/17/00 8:30:00.0 PM	8.54	47.38
6/17/00 9:00:00.0 PM	8.54	47.38
6/17/00 9:30:00.0 PM	8.54	47.38
6/17/00 10:00:00.0 PM	8.54	47.38
6/17/00 10:30:00.0 PM	8.54	47.38
6/17/00 11:00:00.0 PM	8.23	46.82
6/17/00 11:30:00.0 PM	8.23	46.82
6/18/00 12:00:00.0 AM	8.23	46.82
6/18/00 12:30:00.0 AM	8.08	46.55
6/18/00 1:00:00.0 AM	8.23	46.82
6/18/00 1:30:00.0 AM	8.23	46.82
6/18/00 2:00:00.0 AM	8.38	47.10
6/18/00 2:30:00.0 AM	8.38	47.10
6/18/00 3:00:00.0 AM	8.38	47.10
6/18/00 3:30:00.0 AM	8.38	47.10
6/18/00 4:00:00.0 AM	8.38	47.10
6/18/00 4:30:00.0 AM	8.23	46.82
6/18/00 5:00:00.0 AM	8.38	47.10
6/18/00 5:30:00.0 AM	9.16	48.49
6/18/00 6:00:00.0 AM	9.00	48.21
6/18/00 6:30:00.0 AM	8.38	47.10
6/18/00 7:00:00.0 AM	8.84	47.93
6/18/00 7:30:00.0 AM	8.54	47.38
6/18/00 8:00:00.0 AM	8.54	47.38
6/18/00 8:30:00.0 AM	8.54	47.38
6/18/00 9:00:00.0 AM	8.38	47.10
6/18/00 9:30:00.0 AM	8.23	46.82
6/18/00 10:00:00.0 AM	8.54	47.38
6/18/00 10:30:00.0 AM	8.69	47.66
6/18/00 11:00:00.0 AM	8.38	47.10
6/18/00 11:30:00.0 AM	8.23	46.82
6/18/00 12:00:00.0 PM	8.69	47.66
6/18/00 12:30:00.0 PM	8.23	46.82
6/18/00 1:00:00.0 PM	8.38	47.10
6/18/00 1:30:00.0 PM	8.23	46.82
6/18/00 2:00:00.0 PM	8.23	46.82
6/18/00 2:30:00.0 PM	8.23	46.82
6/18/00 3:00:00.0 PM	8.54	47.38
6/18/00 3:30:00.0 PM	8.38	47.10
6/18/00 4:00:00.0 PM	8.38	47.10
6/18/00 4:30:00.0 PM	8.23	46.82
6/18/00 5:00:00.0 PM	8.38	47.10
6/18/00 5:30:00.0 PM	8.38	47.10
6/18/00 6:00:00.0 PM	8.38	47.10
6/18/00 6:30:00.0 PM	8.54	47.38
6/18/00 7:00:00.0 PM	8.84	47.93
6/18/00 7:30:00.0 PM	8.54	47.38
6/18/00 8:00:00.0 PM	8.84	47.93
6/18/00 8:30:00.0 PM	8.69	47.66
6/18/00 9:00:00.0 PM	8.84	47.93
6/18/00 9:30:00.0 PM	8.84	47.93
6/18/00 10:00:00.0 PM	8.69	47.66
6/18/00 10:30:00.0 PM	8.69	47.66
6/18/00 11:00:00.0 PM	8.54	47.38
6/18/00 11:30:00.0 PM	8.38	47.10
6/19/00 12:00:00.0 AM	8.23	46.82
6/19/00 12:30:00.0 AM	8.38	47.10
6/19/00 1:00:00.0 AM	8.38	47.10
6/19/00 1:30:00.0 AM	8.23	46.82
6/19/00 2:00:00.0 AM	8.38	47.10
6/19/00 2:30:00.0 AM	8.38	47.10
6/19/00 3:00:00.0 AM	8.54	47.38
6/19/00 3:30:00.0 AM	8.38	47.10
6/19/00 4:00:00.0 AM	8.38	47.10
6/19/00 4:30:00.0 AM	8.69	47.66
6/19/00 5:00:00.0 AM	8.84	47.93
6/19/00 5:30:00.0 AM	8.69	47.66
6/19/00 6:00:00.0 AM	8.69	47.66
6/19/00 6:30:00.0 AM	8.54	47.38
6/19/00 7:00:00.0 AM	8.54	47.38
6/19/00 7:30:00.0 AM	8.69	47.66
6/19/00 8:00:00.0 AM	8.54	47.38
6/19/00 8:30:00.0 AM	8.54	47.38
6/19/00 9:00:00.0 AM	8.54	47.38
6/19/00 9:30:00.0 AM	8.54	47.38
6/19/00 10:00:00.0 AM	8.38	47.10
6/19/00 10:30:00.0 AM	8.38	47.10
6/19/00 11:00:00.0 AM	8.38	47.10
6/19/00 11:30:00.0 AM	8.38	47.10
6/19/00 12:00:00.0 PM	8.23	46.82
6/19/00 12:30:00.0 PM	8.54	47.38
6/19/00 1:00:00.0 PM	8.54	47.38
6/19/00 1:30:00.0 PM	8.54	47.38
6/19/00 2:00:00.0 PM	8.69	47.66
6/19/00 2:30:00.0 PM	8.69	47.66
6/19/00 3:00:00.0 PM	8.69	47.66
6/19/00 3:30:00.0 PM	8.69	47.66
6/19/00 4:00:00.0 PM	8.69	47.66
6/19/00 4:30:00.0 PM	9.16	48.49
6/19/00 5:00:00.0 PM	8.69	47.66
6/19/00 5:30:00.0 PM	8.84	47.93
6/19/00 6:00:00.0 PM	8.69	47.66
6/19/00 6:30:00.0 PM	8.54	47.38
6/19/00 7:00:00.0 PM	8.54	47.38
6/19/00 7:30:00.0 PM	8.54	47.38
6/19/00 8:00:00.0 PM	8.54	47.38
6/19/00 8:30:00.0 PM	8.38	47.10
6/19/00 9:00:00.0 PM	8.38	47.10
6/19/00 9:30:00.0 PM	8.23	46.82
6/19/00 10:00:00.0 PM	8.38	47.10
6/19/00 10:30:00.0 PM	8.23	46.82
6/19/00 11:00:00.0 PM	8.23	46.82
6/19/00 11:30:00.0 PM	8.23	46.82
6/20/00 12:00:00.0 AM	8.23	46.82
6/20/00 12:30:00.0 AM	8.23	46.82
6/20/00 1:00:00.0 AM	8.08	46.55
6/20/00 1:30:00.0 AM	8.08	46.55
6/20/00 2:00:00.0 AM	7.77	45.99
6/20/00 2:30:00.0 AM	7.77	45.99
6/20/00 3:00:00.0 AM	7.77	45.99
6/20/00 3:30:00.0 AM	7.77	45.99
6/20/00 4:00:00.0 AM	7.92	46.27
6/20/00 4:30:00.0 AM	7.92	46.27
6/20/00 5:00:00.0 AM	8.54	47.38
6/20/00 5:30:00.0 AM	8.38	47.10
6/20/00 6:00:00.0 AM	8.08	46.55
6/20/00 6:30:00.0 AM	7.92	46.27
6/20/00 7:00:00.0 AM	7.92	46.27
6/20/00 7:30:00.0 AM	8.08	46.55
6/20/00 8:00:00.0 AM	8.23	46.82
6/20/00 8:30:00.0 AM	8.23	46.82
6/20/00 9:00:00.0 AM	8.69	47.66
6/20/00 9:30:00.0 AM	8.69	47.66
6/20/00 10:00:00.0 AM	8.23	46.82
6/20/00 10:30:00.0 AM	8.08	46.55
6/20/00 11:00:00.0 AM	7.92	46.27
6/20/00 11:30:00.0 AM	7.92	46.27
6/20/00 12:00:00.0 PM	7.77	45.99
6/20/00 12:30:00.0 PM	7.77	45.99
6/20/00 1:00:00.0 PM	7.77	45.99
6/20/00 1:30:00.0 PM	7.77	45.99
6/20/00 2:00:00.0 PM	7.77	45.99
6/20/00 2:30:00.0 PM	7.92	46.27
6/20/00 3:00:00.0 PM	7.77	45.99
6/20/00 3:30:00.0 PM	7.77	45.99
6/20/00 4:00:00.0 PM	7.77	45.99
6/20/00 4:30:00.0 PM	7.77	45.99
6/20/00 5:00:00.0 PM	7.77	45.99
6/20/00 5:30:00.0 PM	7.92	46.27
6/20/00 6:00:00.0 PM	7.92	46.27
6/20/00 6:30:00.0 PM	8.08	46.55
6/20/00 7:00:00.0 PM	8.08	46.55
6/20/00 7:30:00.0 PM	8.08	46.55
6/20/00 8:00:00.0 PM	8.08	46.55
6/20/00 8:30:00.0 PM	8.23	46.82
6/20/00 9:00:00.0 PM	8.23	46.82
6/20/00 9:30:00.0 PM	8.08	46.55
6/20/00 10:00:00.0 PM	8.08	46.55
6/20/00 10:30:00.0 PM	7.92	46.27
6/20/00 11:00:00.0 PM	7.77	45.99
6/20/00 11:30:00.0 PM	7.77	45.99
6/21/00 12:00:00.0 AM	7.77	45.99
6/21/00 12:30:00.0 AM	7.92	46.27
6/21/00 1:00:00.0 AM	7.77	45.99
6/21/00 1:30:00.0 AM	7.77	45.99
6/21/00 2:00:00.0 AM	7.92	46.27
6/21/00 2:30:00.0 AM	8.08	46.55
6/21/00 3:00:00.0 AM	8.08	46.55
6/21/00 3:30:00.0 AM	8.08	46.55
6/21/00 4:00:00.0 AM	8.08	46.55
6/21/00 4:30:00.0 AM	7.92	46.27
6/21/00 5:00:00.0 AM	8.08	46.55
6/21/00 5:30:00.0 AM	7.92	46.27
6/21/00 6:00:00.0 AM	8.08	46.55
6/21/00 6:30:00.0 AM	8.08	46.55
6/21/00 7:00:00.0 AM	8.08	46.55
6/21/00 7:30:00.0 AM	8.08	46.55
6/21/00 8:00:00.0 AM	8.23	46.82
6/21/00 8:30:00.0 AM	8.08	46.55
6/21/00 9:00:00.0 AM	8.08	46.55
6/21/00 9:30:00.0 AM	8.08	46.55
6/21/00 10:00:00.0 AM	8.08	46.55
6/21/00 10:30:00.0 AM	8.08	46.55
6/21/00 11:00:00.0 AM	7.92	46.27
6/21/00 11:30:00.0 AM	7.92	46.27
6/21/00 12:00:00.0 PM	7.77	45.99
6/21/00 12:30:00.0 PM	8.08	46.55
6/21/00 1:00:00.0 PM	7.61	45.71
6/21/00 1:30:00.0 PM	7.92	46.27
6/21/00 2:00:00.0 PM	7.77	45.99
6/21/00 2:30:00.0 PM	7.61	45.71
6/21/00 3:00:00.0 PM	7.46	45.44
6/21/00 3:30:00.0 PM	7.31	45.16
6/21/00 4:00:00.0 PM	7.31	45.16
6/21/00 4:30:00.0 PM	7.31	45.16
6/21/00 5:00:00.0 PM	7.31	45.16
6/21/00 5:30:00.0 PM	7.77	45.99
6/21/00 6:00:00.0 PM	7.61	45.71
6/21/00 6:30:00.0 PM	7.61	45.71
6/21/00 7:00:00.0 PM	7.61	45.71
6/21/00 7:30:00.0 PM	7.92	46.27
6/21/00 8:00:00.0 PM	7.77	45.99
6/21/00 8:30:00.0 PM	7.77	45.99
6/21/00 9:00:00.0 PM	7.92	46.27
6/21/00 9:30:00.0 PM	7.92	46.27
6/21/00 10:00:00.0 PM	7.77	45.99
6/21/00 10:30:00.0 PM	7.77	45.99
6/21/00 11:00:00.0 PM	7.77	45.99
6/21/00 11:30:00.0 PM	7.46	45.44
6/22/00 12:00:00.0 AM	7.46	45.44
6/22/00 12:30:00.0 AM	7.31	45.16
6/22/00 1:00:00.0 AM	7.46	45.44
6/22/00 1:30:00.0 AM	7.31	45.16
6/22/00 2:00:00.0 AM	7.31	45.16
6/22/00 2:30:00.0 AM	7.31	45.16
6/22/00 3:00:00.0 AM	7.31	45.16
6/22/00 3:30:00.0 AM	7.46	45.44
6/22/00 4:00:00.0 AM	7.46	45.44
6/22/00 4:30:00.0 AM	7.61	45.71
6/22/00 5:00:00.0 AM	7.77	45.99
6/22/00 5:30:00.0 AM	7.92	46.27
6/22/00 6:00:00.0 AM	7.92	46.27
6/22/00 6:30:00.0 AM	7.92	46.27
6/22/00 7:00:00.0 AM	7.77	45.99
6/22/00 7:30:00.0 AM	7.77	45.99
6/22/00 8:00:00.0 AM	7.77	45.99
6/22/00 8:30:00.0 AM	7.77	45.99
6/22/00 9:00:00.0 AM	7.61	45.71
6/22/00 9:30:00.0 AM	7.77	45.99
6/22/00 10:00:00.0 AM	7.61	45.71
6/22/00 10:30:00.0 AM	7.61	45.71
6/22/00 11:00:00.0 AM	7.77	45.99
6/22/00 11:30:00.0 AM	7.61	45.71
6/22/00 12:00:00.0 PM	7.61	45.71
6/22/00 12:30:00.0 PM	7.46	45.44
6/22/00 1:00:00.0 PM	7.46	45.44
6/22/00 1:30:00.0 PM	7.46	45.44
6/22/00 2:00:00.0 PM	7.46	45.44
6/22/00 2:30:00.0 PM	7.31	45.16
6/22/00 3:00:00.0 PM	7.31	45.16
6/22/00 3:30:00.0 PM	7.31	45.16
6/22/00 4:00:00.0 PM	7.31	45.16
6/22/00 4:30:00.0 PM	7.46	45.44
6/22/00 5:00:00.0 PM	7.46	45.44
6/22/00 5:30:00.0 PM	7.61	45.71
6/22/00 6:00:00.0 PM	7.61	45.71
6/22/00 6:30:00.0 PM	7.46	45.44
6/22/00 7:00:00.0 PM	7.46	45.44
6/22/00 7:30:00.0 PM	7.31	45.16
6/22/00 8:00:00.0 PM	7.31	45.16
6/22/00 8:30:00.0 PM	8.08	46.55
6/22/00 9:00:00.0 PM	7.77	45.99
6/22/00 9:30:00.0 PM	7.77	45.99
6/22/00 10:00:00.0 PM	7.77	45.99
6/22/00 10:30:00.0 PM	7.77	45.99
6/22/00 11:00:00.0 PM	7.92	46.27
6/22/00 11:30:00.0 PM	7.77	45.99
6/23/00 12:00:00.0 AM	7.46	45.44
6/23/00 12:30:00.0 AM	7.46	45.44
6/23/00 1:00:00.0 AM	7.46	45.44
6/23/00 1:30:00.0 AM	7.31	45.16
6/23/00 2:00:00.0 AM	7.31	45.16
6/23/00 2:30:00.0 AM	7.31	45.16
6/23/00 3:00:00.0 AM	7.31	45.16
6/23/00 3:30:00.0 AM	7.15	44.88
6/23/00 4:00:00.0 AM	7.15	44.88
6/23/00 4:30:00.0 AM	7.15	44.88
6/23/00 5:00:00.0 AM	6.99	44.60
6/23/00 5:30:00.0 AM	7.31	45.16
6/23/00 6:00:00.0 AM	7.15	44.88
6/23/00 6:30:00.0 AM	7.15	44.88
6/23/00 7:00:00.0 AM	7.31	45.16
6/23/00 7:30:00.0 AM	7.15	44.88
6/23/00 8:00:00.0 AM	7.15	44.88
6/23/00 8:30:00.0 AM	7.31	45.16
6/23/00 9:00:00.0 AM	7.15	44.88
6/23/00 9:30:00.0 AM	7.31	45.16
6/23/00 10:00:00.0 AM	7.46	45.44
6/23/00 10:30:00.0 AM	7.46	45.44
6/23/00 11:00:00.0 AM	7.46	45.44
6/23/00 11:30:00.0 AM	7.31	45.16
6/23/00 12:00:00.0 PM	7.31	45.16
6/23/00 12:30:00.0 PM	7.46	45.44
6/23/00 1:00:00.0 PM	7.61	45.71
6/23/00 1:30:00.0 PM	7.77	45.99
6/23/00 2:00:00.0 PM	7.31	45.16
6/23/00 2:30:00.0 PM	7.46	45.44
6/23/00 3:00:00.0 PM	7.46	45.44
6/23/00 3:30:00.0 PM	7.31	45.16
6/23/00 4:00:00.0 PM	7.15	44.88
6/23/00 4:30:00.0 PM	7.15	44.88
6/23/00 5:00:00.0 PM	7.15	44.88
6/23/00 5:30:00.0 PM	7.15	44.88
6/23/00 6:00:00.0 PM	7.15	44.88
6/23/00 6:30:00.0 PM	7.31	45.16
6/23/00 7:00:00.0 PM	7.31	45.16
6/23/00 7:30:00.0 PM	7.15	44.88
6/23/00 8:00:00.0 PM	7.15	44.88
6/23/00 8:30:00.0 PM	7.31	45.16
6/23/00 9:00:00.0 PM	7.31	45.16
6/23/00 9:30:00.0 PM	7.31	45.16
6/23/00 10:00:00.0 PM	7.31	45.16
6/23/00 10:30:00.0 PM	7.31	45.16
6/23/00 11:00:00.0 PM	7.61	45.71
6/23/00 11:30:00.0 PM	7.46	45.44
6/24/00 12:00:00.0 AM	7.31	45.16
6/24/00 12:30:00.0 AM	7.31	45.16
6/24/00 1:00:00.0 AM	7.31	45.16
6/24/00 1:30:00.0 AM	7.31	45.16
6/24/00 2:00:00.0 AM	7.31	45.16
6/24/00 2:30:00.0 AM	7.46	45.44
6/24/00 3:00:00.0 AM	7.31	45.16
6/24/00 3:30:00.0 AM	7.15	44.88
6/24/00 4:00:00.0 AM	7.15	44.88
6/24/00 4:30:00.0 AM	7.15	44.88
6/24/00 5:00:00.0 AM	7.15	44.88
6/24/00 5:30:00.0 AM	7.15	44.88
6/24/00 6:00:00.0 AM	7.31	45.16
6/24/00 6:30:00.0 AM	7.31	45.16
6/24/00 7:00:00.0 AM	7.46	45.44
6/24/00 7:30:00.0 AM	7.46	45.44
6/24/00 8:00:00.0 AM	7.77	45.99
6/24/00 8:30:00.0 AM	7.61	45.71
6/24/00 9:00:00.0 AM	7.61	45.71
6/24/00 9:30:00.0 AM	7.61	45.71
6/24/00 10:00:00.0 AM	7.61	45.71
6/24/00 10:30:00.0 AM	7.61	45.71
6/24/00 11:00:00.0 AM	7.61	45.71
6/24/00 11:30:00.0 AM	7.61	45.71
6/24/00 12:00:00.0 PM	7.61	45.71
6/24/00 12:30:00.0 PM	7.77	45.99
6/24/00 1:00:00.0 PM	7.61	45.71
6/24/00 1:30:00.0 PM	7.77	45.99
6/24/00 2:00:00.0 PM	7.77	45.99
6/24/00 2:30:00.0 PM	7.77	45.99
6/24/00 3:00:00.0 PM	7.77	45.99
6/24/00 3:30:00.0 PM	7.92	46.27
6/24/00 4:00:00.0 PM	8.08	46.55
6/24/00 4:30:00.0 PM	7.92	46.27
6/24/00 5:00:00.0 PM	7.92	46.27
6/24/00 5:30:00.0 PM	7.92	46.27
6/24/00 6:00:00.0 PM	7.92	46.27
6/24/00 6:30:00.0 PM	7.92	46.27
6/24/00 7:00:00.0 PM	7.92	46.27
6/24/00 7:30:00.0 PM	8.08	46.55
6/24/00 8:00:00.0 PM	8.23	46.82
6/24/00 8:30:00.0 PM	8.23	46.82
6/24/00 9:00:00.0 PM	8.23	46.82
6/24/00 9:30:00.0 PM	8.23	46.82
6/24/00 10:00:00.0 PM	8.38	47.10
6/24/00 10:30:00.0 PM	8.38	47.10
6/24/00 11:00:00.0 PM	8.54	47.38
6/24/00 11:30:00.0 PM	8.54	47.38
6/25/00 12:00:00.0 AM	8.69	47.66
6/25/00 12:30:00.0 AM	8.69	47.66
6/25/00 1:00:00.0 AM	8.69	47.66
6/25/00 1:30:00.0 AM	8.69	47.66
6/25/00 2:00:00.0 AM	8.69	47.66
6/25/00 2:30:00.0 AM	8.69	47.66
6/25/00 3:00:00.0 AM	8.54	47.38
6/25/00 3:30:00.0 AM	8.54	47.38
6/25/00 4:00:00.0 AM	8.69	47.66
6/25/00 4:30:00.0 AM	8.69	47.66
6/25/00 5:00:00.0 AM	8.38	47.10
6/25/00 5:30:00.0 AM	8.38	47.10
6/25/00 6:00:00.0 AM	8.23	46.82
6/25/00 6:30:00.0 AM	8.54	47.38
6/25/00 7:00:00.0 AM	8.08	46.55
6/25/00 7:30:00.0 AM	8.38	47.10
6/25/00 8:00:00.0 AM	7.92	46.27
6/25/00 8:30:00.0 AM	8.38	47.10
6/25/00 9:00:00.0 AM	8.54	47.38
6/25/00 9:30:00.0 AM	8.84	47.93
6/25/00 10:00:00.0 AM	8.08	46.55
6/25/00 10:30:00.0 AM	8.23	46.82
6/25/00 11:00:00.0 AM	8.38	47.10
6/25/00 11:30:00.0 AM	8.54	47.38
6/25/00 12:00:00.0 PM	8.23	46.82
6/25/00 12:30:00.0 PM	8.54	47.38
6/25/00 1:00:00.0 PM	8.54	47.38
6/25/00 1:30:00.0 PM	8.69	47.66
6/25/00 2:00:00.0 PM	8.69	47.66
6/25/00 2:30:00.0 PM	8.54	47.38
6/25/00 3:00:00.0 PM	8.23	46.82
6/25/00 3:30:00.0 PM	8.08	46.55
6/25/00 4:00:00.0 PM	8.08	46.55
6/25/00 4:30:00.0 PM	7.92	46.27
6/25/00 5:00:00.0 PM	7.92	46.27
6/25/00 5:30:00.0 PM	7.92	46.27
6/25/00 6:00:00.0 PM	7.92	46.27
6/25/00 6:30:00.0 PM	7.61	45.71
6/25/00 7:00:00.0 PM	7.46	45.44
6/25/00 7:30:00.0 PM	7.46	45.44
6/25/00 8:00:00.0 PM	7.46	45.44
6/25/00 8:30:00.0 PM	7.15	44.88
6/25/00 9:00:00.0 PM	7.15	44.88
6/25/00 9:30:00.0 PM	7.15	44.88
6/25/00 10:00:00.0 PM	7.31	45.16
6/25/00 10:30:00.0 PM	7.77	45.99
6/25/00 11:00:00.0 PM	7.61	45.71
6/25/00 11:30:00.0 PM	7.61	45.71
6/26/00 12:00:00.0 AM	7.46	45.44
6/26/00 12:30:00.0 AM	7.61	45.71
6/26/00 1:00:00.0 AM	7.77	45.99
6/26/00 1:30:00.0 AM	7.61	45.71
6/26/00 2:00:00.0 AM	7.61	45.71
6/26/00 2:30:00.0 AM	7.61	45.71
6/26/00 3:00:00.0 AM	7.46	45.44
6/26/00 3:30:00.0 AM	7.61	45.71
6/26/00 4:00:00.0 AM	7.46	45.44
6/26/00 4:30:00.0 AM	7.31	45.16
6/26/00 5:00:00.0 AM	7.61	45.71
6/26/00 5:30:00.0 AM	7.46	45.44
6/26/00 6:00:00.0 AM	7.31	45.16
6/26/00 6:30:00.0 AM	7.15	44.88
6/26/00 7:00:00.0 AM	7.31	45.16
6/26/00 7:30:00.0 AM	7.15	44.88
6/26/00 8:00:00.0 AM	7.31	45.16
6/26/00 8:30:00.0 AM	7.46	45.44
6/26/00 9:00:00.0 AM	7.61	45.71
6/26/00 9:30:00.0 AM	7.46	45.44
6/26/00 10:00:00.0 AM	7.46	45.44
6/26/00 10:30:00.0 AM	7.77	45.99
6/26/00 11:00:00.0 AM	7.77	45.99
6/26/00 11:30:00.0 AM	7.61	45.71
6/26/00 12:00:00.0 PM	7.61	45.71
6/26/00 12:30:00.0 PM	7.61	45.71
6/26/00 1:00:00.0 PM	7.61	45.71
6/26/00 1:30:00.0 PM	7.61	45.71
6/26/00 2:00:00.0 PM	7.61	45.71
6/26/00 2:30:00.0 PM	7.61	45.71
6/26/00 3:00:00.0 PM	7.61	45.71
6/26/00 3:30:00.0 PM	7.46	45.44
6/26/00 4:00:00.0 PM	7.15	44.88
6/26/00 4:30:00.0 PM	7.15	44.88
6/26/00 5:00:00.0 PM	7.15	44.88
6/26/00 5:30:00.0 PM	7.31	45.16
6/26/00 6:00:00.0 PM	7.31	45.16
6/26/00 6:30:00.0 PM	6.99	44.60
6/26/00 7:00:00.0 PM	6.99	44.60
6/26/00 7:30:00.0 PM	7.15	44.88
6/26/00 8:00:00.0 PM	7.31	45.16
6/26/00 8:30:00.0 PM	7.31	45.16
6/26/00 9:00:00.0 PM	6.99	44.60
6/26/00 9:30:00.0 PM	7.15	44.88
6/26/00 10:00:00.0 PM	7.31	45.16
6/26/00 10:30:00.0 PM	7.31	45.16
6/26/00 11:00:00.0 PM	7.15	44.88
6/26/00 11:30:00.0 PM	7.46	45.44
6/27/00 12:00:00.0 AM	7.46	45.44
6/27/00 12:30:00.0 AM	7.46	45.44
6/27/00 1:00:00.0 AM	7.61	45.71
6/27/00 1:30:00.0 AM	7.46	45.44
6/27/00 2:00:00.0 AM	7.31	45.16
6/27/00 2:30:00.0 AM	7.31	45.16
6/27/00 3:00:00.0 AM	7.31	45.16
6/27/00 3:30:00.0 AM	7.31	45.16
6/27/00 4:00:00.0 AM	7.15	44.88
6/27/00 4:30:00.0 AM	7.15	44.88
6/27/00 5:00:00.0 AM	6.99	44.60
6/27/00 5:30:00.0 AM	6.99	44.60
6/27/00 6:00:00.0 AM	6.99	44.60
6/27/00 6:30:00.0 AM	6.84	44.32
6/27/00 7:00:00.0 AM	6.99	44.60
6/27/00 7:30:00.0 AM	6.99	44.60
6/27/00 8:00:00.0 AM	6.99	44.60
6/27/00 8:30:00.0 AM	6.99	44.60
6/27/00 9:00:00.0 AM	6.99	44.60
6/27/00 9:30:00.0 AM	6.99	44.60
6/27/00 10:00:00.0 AM	6.99	44.60
6/27/00 10:30:00.0 AM	7.15	44.88
6/27/00 11:00:00.0 AM	7.77	45.99
6/27/00 11:30:00.0 AM	7.77	45.99
