"Time"	"Temperature   (*C)"	"Temperature   (*F)"
9/29/00 4:00:00.0 PM	13.20	55.77
9/29/00 4:30:00.0 PM	14.13	57.44
9/29/00 5:00:00.0 PM	14.13	57.44
9/29/00 5:30:00.0 PM	14.13	57.44
9/29/00 6:00:00.0 PM	14.13	57.44
9/29/00 6:30:00.0 PM	14.13	57.44
9/29/00 7:00:00.0 PM	14.28	57.72
9/29/00 7:30:00.0 PM	14.28	57.72
9/29/00 8:00:00.0 PM	14.28	57.72
9/29/00 8:30:00.0 PM	14.28	57.72
9/29/00 9:00:00.0 PM	14.44	58.00
9/29/00 9:30:00.0 PM	14.13	57.44
9/29/00 10:00:00.0 PM	14.13	57.44
9/29/00 10:30:00.0 PM	14.13	57.44
9/29/00 11:00:00.0 PM	13.51	56.33
9/29/00 11:30:00.0 PM	13.04	55.49
9/30/00 12:00:00.0 AM	13.04	55.49
9/30/00 12:30:00.0 AM	13.04	55.49
9/30/00 1:00:00.0 AM	12.73	54.93
9/30/00 1:30:00.0 AM	12.73	54.93
9/30/00 2:00:00.0 AM	12.58	54.65
9/30/00 2:30:00.0 AM	12.89	55.21
9/30/00 3:00:00.0 AM	12.73	54.93
9/30/00 3:30:00.0 AM	13.04	55.49
9/30/00 4:00:00.0 AM	13.04	55.49
9/30/00 4:30:00.0 AM	12.89	55.21
9/30/00 5:00:00.0 AM	13.04	55.49
9/30/00 5:30:00.0 AM	13.20	55.77
9/30/00 6:00:00.0 AM	13.36	56.05
9/30/00 6:30:00.0 AM	13.67	56.61
9/30/00 7:00:00.0 AM	13.82	56.88
9/30/00 7:30:00.0 AM	14.13	57.44
9/30/00 8:00:00.0 AM	13.97	57.16
9/30/00 8:30:00.0 AM	14.13	57.44
9/30/00 9:00:00.0 AM	14.13	57.44
9/30/00 9:30:00.0 AM	13.97	57.16
9/30/00 10:00:00.0 AM	13.97	57.16
9/30/00 10:30:00.0 AM	13.82	56.88
9/30/00 11:00:00.0 AM	13.04	55.49
9/30/00 11:30:00.0 AM	12.73	54.93
9/30/00 12:00:00.0 PM	12.89	55.21
9/30/00 12:30:00.0 PM	12.58	54.65
9/30/00 1:00:00.0 PM	12.58	54.65
9/30/00 1:30:00.0 PM	12.58	54.65
9/30/00 2:00:00.0 PM	12.26	54.08
9/30/00 2:30:00.0 PM	12.11	53.80
9/30/00 3:00:00.0 PM	12.11	53.80
9/30/00 3:30:00.0 PM	11.95	53.52
9/30/00 4:00:00.0 PM	12.58	54.65
9/30/00 4:30:00.0 PM	12.73	54.93
9/30/00 5:00:00.0 PM	12.89	55.21
9/30/00 5:30:00.0 PM	12.73	54.93
9/30/00 6:00:00.0 PM	12.89	55.21
9/30/00 6:30:00.0 PM	13.36	56.05
9/30/00 7:00:00.0 PM	13.36	56.05
9/30/00 7:30:00.0 PM	13.36	56.05
9/30/00 8:00:00.0 PM	13.20	55.77
9/30/00 8:30:00.0 PM	13.20	55.77
9/30/00 9:00:00.0 PM	13.20	55.77
9/30/00 9:30:00.0 PM	13.20	55.77
9/30/00 10:00:00.0 PM	13.20	55.77
9/30/00 10:30:00.0 PM	13.36	56.05
9/30/00 11:00:00.0 PM	12.73	54.93
9/30/00 11:30:00.0 PM	13.20	55.77
10/1/00 12:00:00.0 AM	12.42	54.37
10/1/00 12:30:00.0 AM	12.26	54.08
10/1/00 1:00:00.0 AM	11.95	53.52
10/1/00 1:30:00.0 AM	12.11	53.80
10/1/00 2:00:00.0 AM	12.11	53.80
10/1/00 2:30:00.0 AM	11.95	53.52
10/1/00 3:00:00.0 AM	11.48	52.68
10/1/00 3:30:00.0 AM	11.02	51.84
10/1/00 4:00:00.0 AM	11.02	51.84
10/1/00 4:30:00.0 AM	11.33	52.40
10/1/00 5:00:00.0 AM	11.48	52.68
10/1/00 5:30:00.0 AM	11.48	52.68
10/1/00 6:00:00.0 AM	11.64	52.96
10/1/00 6:30:00.0 AM	11.48	52.68
10/1/00 7:00:00.0 AM	11.64	52.96
10/1/00 7:30:00.0 AM	11.48	52.68
10/1/00 8:00:00.0 AM	11.48	52.68
10/1/00 8:30:00.0 AM	11.48	52.68
10/1/00 9:00:00.0 AM	11.95	53.52
10/1/00 9:30:00.0 AM	11.95	53.52
10/1/00 10:00:00.0 AM	11.95	53.52
10/1/00 10:30:00.0 AM	12.58	54.65
10/1/00 11:00:00.0 AM	12.89	55.21
10/1/00 11:30:00.0 AM	12.89	55.21
10/1/00 12:00:00.0 PM	13.04	55.49
10/1/00 12:30:00.0 PM	12.11	53.80
10/1/00 1:00:00.0 PM	12.26	54.08
10/1/00 1:30:00.0 PM	11.64	52.96
10/1/00 2:00:00.0 PM	11.48	52.68
10/1/00 2:30:00.0 PM	11.02	51.84
10/1/00 3:00:00.0 PM	11.79	53.24
10/1/00 3:30:00.0 PM	10.86	51.56
10/1/00 4:00:00.0 PM	10.71	51.28
10/1/00 4:30:00.0 PM	10.86	51.56
10/1/00 5:00:00.0 PM	11.48	52.68
10/1/00 5:30:00.0 PM	11.95	53.52
10/1/00 6:00:00.0 PM	11.79	53.24
10/1/00 6:30:00.0 PM	11.33	52.40
10/1/00 7:00:00.0 PM	11.79	53.24
10/1/00 7:30:00.0 PM	11.33	52.40
10/1/00 8:00:00.0 PM	11.17	52.12
10/1/00 8:30:00.0 PM	11.79	53.24
10/1/00 9:00:00.0 PM	11.95	53.52
10/1/00 9:30:00.0 PM	11.79	53.24
10/1/00 10:00:00.0 PM	11.79	53.24
10/1/00 10:30:00.0 PM	11.95	53.52
10/1/00 11:00:00.0 PM	11.79	53.24
10/1/00 11:30:00.0 PM	11.64	52.96
10/2/00 12:00:00.0 AM	11.64	52.96
10/2/00 12:30:00.0 AM	11.33	52.40
10/2/00 1:00:00.0 AM	11.33	52.40
10/2/00 1:30:00.0 AM	11.48	52.68
10/2/00 2:00:00.0 AM	11.02	51.84
10/2/00 2:30:00.0 AM	11.02	51.84
10/2/00 3:00:00.0 AM	10.71	51.28
10/2/00 3:30:00.0 AM	10.55	51.00
10/2/00 4:00:00.0 AM	10.55	51.00
10/2/00 4:30:00.0 AM	10.71	51.28
10/2/00 5:00:00.0 AM	10.55	51.00
10/2/00 5:30:00.0 AM	10.71	51.28
10/2/00 6:00:00.0 AM	10.55	51.00
10/2/00 6:30:00.0 AM	10.55	51.00
10/2/00 7:00:00.0 AM	10.71	51.28
10/2/00 7:30:00.0 AM	10.71	51.28
10/2/00 8:00:00.0 AM	10.71	51.28
10/2/00 8:30:00.0 AM	11.17	52.12
10/2/00 9:00:00.0 AM	11.48	52.68
10/2/00 9:30:00.0 AM	10.86	51.56
10/2/00 10:00:00.0 AM	10.71	51.28
10/2/00 10:30:00.0 AM	10.86	51.56
10/2/00 11:00:00.0 AM	11.64	52.96
10/2/00 11:30:00.0 AM	11.64	52.96
10/2/00 12:00:00.0 PM	11.79	53.24
10/2/00 12:30:00.0 PM	11.48	52.68
10/2/00 1:00:00.0 PM	11.64	52.96
10/2/00 1:30:00.0 PM	11.02	51.84
10/2/00 2:00:00.0 PM	11.17	52.12
10/2/00 2:30:00.0 PM	11.02	51.84
10/2/00 3:00:00.0 PM	10.71	51.28
10/2/00 3:30:00.0 PM	10.55	51.00
10/2/00 4:00:00.0 PM	10.55	51.00
10/2/00 4:30:00.0 PM	10.86	51.56
10/2/00 5:00:00.0 PM	10.71	51.28
10/2/00 5:30:00.0 PM	11.02	51.84
10/2/00 6:00:00.0 PM	10.86	51.56
10/2/00 6:30:00.0 PM	11.17	52.12
10/2/00 7:00:00.0 PM	11.17	52.12
10/2/00 7:30:00.0 PM	11.17	52.12
10/2/00 8:00:00.0 PM	11.17	52.12
10/2/00 8:30:00.0 PM	11.02	51.84
10/2/00 9:00:00.0 PM	11.33	52.40
10/2/00 9:30:00.0 PM	11.17	52.12
10/2/00 10:00:00.0 PM	11.17	52.12
10/2/00 10:30:00.0 PM	11.02	51.84
10/2/00 11:00:00.0 PM	11.02	51.84
10/2/00 11:30:00.0 PM	10.86	51.56
10/3/00 12:00:00.0 AM	11.17	52.12
10/3/00 12:30:00.0 AM	11.02	51.84
10/3/00 1:00:00.0 AM	11.17	52.12
10/3/00 1:30:00.0 AM	11.17	52.12
10/3/00 2:00:00.0 AM	11.33	52.40
10/3/00 2:30:00.0 AM	11.17	52.12
10/3/00 3:00:00.0 AM	11.33	52.40
10/3/00 3:30:00.0 AM	11.17	52.12
10/3/00 4:00:00.0 AM	11.17	52.12
10/3/00 4:30:00.0 AM	11.17	52.12
10/3/00 5:00:00.0 AM	11.02	51.84
10/3/00 5:30:00.0 AM	11.02	51.84
10/3/00 6:00:00.0 AM	10.86	51.56
10/3/00 6:30:00.0 AM	10.86	51.56
10/3/00 7:00:00.0 AM	10.86	51.56
10/3/00 7:30:00.0 AM	11.02	51.84
10/3/00 8:00:00.0 AM	11.02	51.84
10/3/00 8:30:00.0 AM	11.48	52.68
10/3/00 9:00:00.0 AM	11.33	52.40
10/3/00 9:30:00.0 AM	11.33	52.40
10/3/00 10:00:00.0 AM	11.33	52.40
10/3/00 10:30:00.0 AM	11.17	52.12
10/3/00 11:00:00.0 AM	11.33	52.40
10/3/00 11:30:00.0 AM	11.33	52.40
10/3/00 12:00:00.0 PM	11.33	52.40
10/3/00 12:30:00.0 PM	11.33	52.40
10/3/00 1:00:00.0 PM	11.33	52.40
10/3/00 1:30:00.0 PM	11.33	52.40
10/3/00 2:00:00.0 PM	11.02	51.84
10/3/00 2:30:00.0 PM	10.71	51.28
10/3/00 3:00:00.0 PM	10.55	51.00
10/3/00 3:30:00.0 PM	11.02	51.84
10/3/00 4:00:00.0 PM	10.71	51.28
10/3/00 4:30:00.0 PM	10.55	51.00
10/3/00 5:00:00.0 PM	10.71	51.28
10/3/00 5:30:00.0 PM	10.55	51.00
10/3/00 6:00:00.0 PM	10.86	51.56
10/3/00 6:30:00.0 PM	10.86	51.56
10/3/00 7:00:00.0 PM	10.86	51.56
10/3/00 7:30:00.0 PM	10.86	51.56
10/3/00 8:00:00.0 PM	11.02	51.84
10/3/00 8:30:00.0 PM	10.55	51.00
10/3/00 9:00:00.0 PM	11.02	51.84
10/3/00 9:30:00.0 PM	11.02	51.84
10/3/00 10:00:00.0 PM	10.86	51.56
10/3/00 10:30:00.0 PM	10.86	51.56
10/3/00 11:00:00.0 PM	11.48	52.68
10/3/00 11:30:00.0 PM	11.48	52.68
10/4/00 12:00:00.0 AM	11.64	52.96
10/4/00 12:30:00.0 AM	11.79	53.24
10/4/00 1:00:00.0 AM	11.64	52.96
10/4/00 1:30:00.0 AM	11.48	52.68
10/4/00 2:00:00.0 AM	11.64	52.96
10/4/00 2:30:00.0 AM	11.79	53.24
10/4/00 3:00:00.0 AM	11.64	52.96
10/4/00 3:30:00.0 AM	11.33	52.40
10/4/00 4:00:00.0 AM	11.33	52.40
10/4/00 4:30:00.0 AM	10.71	51.28
10/4/00 5:00:00.0 AM	11.02	51.84
10/4/00 5:30:00.0 AM	10.86	51.56
10/4/00 6:00:00.0 AM	10.71	51.28
10/4/00 6:30:00.0 AM	10.71	51.28
10/4/00 7:00:00.0 AM	10.86	51.56
10/4/00 7:30:00.0 AM	10.86	51.56
10/4/00 8:00:00.0 AM	11.02	51.84
10/4/00 8:30:00.0 AM	10.71	51.28
10/4/00 9:00:00.0 AM	10.86	51.56
10/4/00 9:30:00.0 AM	10.86	51.56
10/4/00 10:00:00.0 AM	10.55	51.00
10/4/00 10:30:00.0 AM	11.02	51.84
10/4/00 11:00:00.0 AM	10.71	51.28
10/4/00 11:30:00.0 AM	11.02	51.84
10/4/00 12:00:00.0 PM	10.86	51.56
10/4/00 12:30:00.0 PM	11.64	52.96
10/4/00 1:00:00.0 PM	11.17	52.12
10/4/00 1:30:00.0 PM	11.33	52.40
10/4/00 2:00:00.0 PM	11.33	52.40
10/4/00 2:30:00.0 PM	11.64	52.96
10/4/00 3:00:00.0 PM	11.64	52.96
10/4/00 3:30:00.0 PM	11.64	52.96
10/4/00 4:00:00.0 PM	11.48	52.68
10/4/00 4:30:00.0 PM	11.33	52.40
10/4/00 5:00:00.0 PM	10.71	51.28
10/4/00 5:30:00.0 PM	10.55	51.00
10/4/00 6:00:00.0 PM	10.55	51.00
10/4/00 6:30:00.0 PM	10.55	51.00
10/4/00 7:00:00.0 PM	10.71	51.28
10/4/00 7:30:00.0 PM	10.86	51.56
10/4/00 8:00:00.0 PM	10.71	51.28
10/4/00 8:30:00.0 PM	10.71	51.28
10/4/00 9:00:00.0 PM	10.55	51.00
10/4/00 9:30:00.0 PM	11.02	51.84
10/4/00 10:00:00.0 PM	10.55	51.00
10/4/00 10:30:00.0 PM	10.39	50.72
10/4/00 11:00:00.0 PM	10.55	51.00
10/4/00 11:30:00.0 PM	10.55	51.00
10/5/00 12:00:00.0 AM	10.86	51.56
10/5/00 12:30:00.0 AM	10.86	51.56
10/5/00 1:00:00.0 AM	10.86	51.56
10/5/00 1:30:00.0 AM	10.86	51.56
10/5/00 2:00:00.0 AM	10.86	51.56
10/5/00 2:30:00.0 AM	11.17	52.12
10/5/00 3:00:00.0 AM	11.02	51.84
10/5/00 3:30:00.0 AM	11.02	51.84
10/5/00 4:00:00.0 AM	11.33	52.40
10/5/00 4:30:00.0 AM	11.48	52.68
10/5/00 5:00:00.0 AM	11.33	52.40
10/5/00 5:30:00.0 AM	10.86	51.56
10/5/00 6:00:00.0 AM	10.39	50.72
10/5/00 6:30:00.0 AM	10.71	51.28
10/5/00 7:00:00.0 AM	10.55	51.00
10/5/00 7:30:00.0 AM	10.71	51.28
10/5/00 8:00:00.0 AM	10.71	51.28
10/5/00 8:30:00.0 AM	10.86	51.56
10/5/00 9:00:00.0 AM	10.86	51.56
10/5/00 9:30:00.0 AM	10.86	51.56
10/5/00 10:00:00.0 AM	11.02	51.84
10/5/00 10:30:00.0 AM	10.86	51.56
10/5/00 11:00:00.0 AM	10.86	51.56
10/5/00 11:30:00.0 AM	10.71	51.28
10/5/00 12:00:00.0 PM	10.55	51.00
10/5/00 12:30:00.0 PM	10.86	51.56
10/5/00 1:00:00.0 PM	11.17	52.12
10/5/00 1:30:00.0 PM	11.17	52.12
10/5/00 2:00:00.0 PM	11.48	52.68
10/5/00 2:30:00.0 PM	11.02	51.84
10/5/00 3:00:00.0 PM	11.02	51.84
10/5/00 3:30:00.0 PM	11.17	52.12
10/5/00 4:00:00.0 PM	11.79	53.24
10/5/00 4:30:00.0 PM	11.95	53.52
10/5/00 5:00:00.0 PM	11.79	53.24
10/5/00 5:30:00.0 PM	11.17	52.12
10/5/00 6:00:00.0 PM	11.02	51.84
10/5/00 6:30:00.0 PM	10.86	51.56
10/5/00 7:00:00.0 PM	10.86	51.56
10/5/00 7:30:00.0 PM	10.86	51.56
10/5/00 8:00:00.0 PM	10.86	51.56
10/5/00 8:30:00.0 PM	11.02	51.84
10/5/00 9:00:00.0 PM	11.17	52.12
10/5/00 9:30:00.0 PM	11.02	51.84
10/5/00 10:00:00.0 PM	11.17	52.12
10/5/00 10:30:00.0 PM	11.33	52.40
10/5/00 11:00:00.0 PM	11.33	52.40
10/5/00 11:30:00.0 PM	11.33	52.40
10/6/00 12:00:00.0 AM	11.17	52.12
10/6/00 12:30:00.0 AM	11.33	52.40
10/6/00 1:00:00.0 AM	11.33	52.40
10/6/00 1:30:00.0 AM	11.33	52.40
10/6/00 2:00:00.0 AM	11.17	52.12
10/6/00 2:30:00.0 AM	11.48	52.68
10/6/00 3:00:00.0 AM	11.33	52.40
10/6/00 3:30:00.0 AM	12.11	53.80
10/6/00 4:00:00.0 AM	12.73	54.93
10/6/00 4:30:00.0 AM	12.11	53.80
10/6/00 5:00:00.0 AM	12.11	53.80
10/6/00 5:30:00.0 AM	11.33	52.40
10/6/00 6:00:00.0 AM	12.42	54.37
10/6/00 6:30:00.0 AM	12.11	53.80
10/6/00 7:00:00.0 AM	12.11	53.80
10/6/00 7:30:00.0 AM	12.11	53.80
10/6/00 8:00:00.0 AM	12.42	54.37
10/6/00 8:30:00.0 AM	12.26	54.08
10/6/00 9:00:00.0 AM	12.11	53.80
10/6/00 9:30:00.0 AM	12.11	53.80
10/6/00 10:00:00.0 AM	12.26	54.08
10/6/00 10:30:00.0 AM	12.42	54.37
10/6/00 11:00:00.0 AM	12.58	54.65
10/6/00 11:30:00.0 AM	12.58	54.65
10/6/00 12:00:00.0 PM	12.42	54.37
10/6/00 12:30:00.0 PM	12.73	54.93
10/6/00 1:00:00.0 PM	12.89	55.21
10/6/00 1:30:00.0 PM	13.04	55.49
10/6/00 2:00:00.0 PM	12.89	55.21
10/6/00 2:30:00.0 PM	13.36	56.05
10/6/00 3:00:00.0 PM	13.20	55.77
10/6/00 3:30:00.0 PM	13.36	56.05
10/6/00 4:00:00.0 PM	13.04	55.49
10/6/00 4:30:00.0 PM	12.89	55.21
10/6/00 5:00:00.0 PM	12.89	55.21
10/6/00 5:30:00.0 PM	12.89	55.21
10/6/00 6:00:00.0 PM	12.89	55.21
10/6/00 6:30:00.0 PM	12.26	54.08
10/6/00 7:00:00.0 PM	12.26	54.08
10/6/00 7:30:00.0 PM	12.11	53.80
10/6/00 8:00:00.0 PM	11.95	53.52
10/6/00 8:30:00.0 PM	12.11	53.80
10/6/00 9:00:00.0 PM	12.26	54.08
10/6/00 9:30:00.0 PM	12.58	54.65
10/6/00 10:00:00.0 PM	12.58	54.65
10/6/00 10:30:00.0 PM	12.73	54.93
10/6/00 11:00:00.0 PM	13.04	55.49
10/6/00 11:30:00.0 PM	13.36	56.05
10/7/00 12:00:00.0 AM	13.36	56.05
10/7/00 12:30:00.0 AM	13.51	56.33
10/7/00 1:00:00.0 AM	13.51	56.33
10/7/00 1:30:00.0 AM	13.67	56.61
10/7/00 2:00:00.0 AM	13.67	56.61
10/7/00 2:30:00.0 AM	13.67	56.61
10/7/00 3:00:00.0 AM	13.67	56.61
10/7/00 3:30:00.0 AM	13.20	55.77
10/7/00 4:00:00.0 AM	13.04	55.49
10/7/00 4:30:00.0 AM	12.73	54.93
10/7/00 5:00:00.0 AM	12.58	54.65
10/7/00 5:30:00.0 AM	12.58	54.65
10/7/00 6:00:00.0 AM	13.04	55.49
10/7/00 6:30:00.0 AM	11.95	53.52
10/7/00 7:00:00.0 AM	11.79	53.24
10/7/00 7:30:00.0 AM	11.33	52.40
10/7/00 8:00:00.0 AM	11.33	52.40
10/7/00 8:30:00.0 AM	10.71	51.28
10/7/00 9:00:00.0 AM	10.55	51.00
10/7/00 9:30:00.0 AM	10.55	51.00
10/7/00 10:00:00.0 AM	10.71	51.28
10/7/00 10:30:00.0 AM	11.02	51.84
10/7/00 11:00:00.0 AM	11.02	51.84
10/7/00 11:30:00.0 AM	10.86	51.56
10/7/00 12:00:00.0 PM	10.71	51.28
10/7/00 12:30:00.0 PM	10.71	51.28
10/7/00 1:00:00.0 PM	10.71	51.28
10/7/00 1:30:00.0 PM	11.02	51.84
10/7/00 2:00:00.0 PM	11.48	52.68
10/7/00 2:30:00.0 PM	12.42	54.37
10/7/00 3:00:00.0 PM	12.58	54.65
10/7/00 3:30:00.0 PM	12.42	54.37
10/7/00 4:00:00.0 PM	12.73	54.93
10/7/00 4:30:00.0 PM	12.73	54.93
10/7/00 5:00:00.0 PM	12.42	54.37
10/7/00 5:30:00.0 PM	12.26	54.08
10/7/00 6:00:00.0 PM	12.11	53.80
10/7/00 6:30:00.0 PM	12.42	54.37
10/7/00 7:00:00.0 PM	13.67	56.61
10/7/00 7:30:00.0 PM	12.73	54.93
10/7/00 8:00:00.0 PM	12.42	54.37
10/7/00 8:30:00.0 PM	12.26	54.08
10/7/00 9:00:00.0 PM	12.58	54.65
10/7/00 9:30:00.0 PM	12.58	54.65
10/7/00 10:00:00.0 PM	12.58	54.65
10/7/00 10:30:00.0 PM	12.73	54.93
10/7/00 11:00:00.0 PM	12.26	54.08
10/7/00 11:30:00.0 PM	12.26	54.08
10/8/00 12:00:00.0 AM	12.11	53.80
10/8/00 12:30:00.0 AM	12.11	53.80
10/8/00 1:00:00.0 AM	12.11	53.80
10/8/00 1:30:00.0 AM	12.11	53.80
10/8/00 2:00:00.0 AM	12.11	53.80
10/8/00 2:30:00.0 AM	12.26	54.08
10/8/00 3:00:00.0 AM	12.26	54.08
10/8/00 3:30:00.0 AM	12.42	54.37
10/8/00 4:00:00.0 AM	12.26	54.08
10/8/00 4:30:00.0 AM	12.58	54.65
10/8/00 5:00:00.0 AM	12.26	54.08
10/8/00 5:30:00.0 AM	12.26	54.08
10/8/00 6:00:00.0 AM	12.26	54.08
10/8/00 6:30:00.0 AM	12.26	54.08
10/8/00 7:00:00.0 AM	12.26	54.08
10/8/00 7:30:00.0 AM	12.42	54.37
10/8/00 8:00:00.0 AM	12.73	54.93
10/8/00 8:30:00.0 AM	12.89	55.21
10/8/00 9:00:00.0 AM	13.36	56.05
10/8/00 9:30:00.0 AM	11.95	53.52
10/8/00 10:00:00.0 AM	12.11	53.80
10/8/00 10:30:00.0 AM	11.95	53.52
10/8/00 11:00:00.0 AM	11.95	53.52
10/8/00 11:30:00.0 AM	12.42	54.37
10/8/00 12:00:00.0 PM	12.11	53.80
10/8/00 12:30:00.0 PM	11.79	53.24
10/8/00 1:00:00.0 PM	11.79	53.24
10/8/00 1:30:00.0 PM	11.95	53.52
10/8/00 2:00:00.0 PM	12.73	54.93
10/8/00 2:30:00.0 PM	12.73	54.93
10/8/00 3:00:00.0 PM	12.58	54.65
10/8/00 3:30:00.0 PM	12.58	54.65
10/8/00 4:00:00.0 PM	12.42	54.37
10/8/00 4:30:00.0 PM	12.89	55.21
10/8/00 5:00:00.0 PM	12.42	54.37
10/8/00 5:30:00.0 PM	11.95	53.52
10/8/00 6:00:00.0 PM	11.95	53.52
10/8/00 6:30:00.0 PM	12.42	54.37
10/8/00 7:00:00.0 PM	12.42	54.37
10/8/00 7:30:00.0 PM	12.26	54.08
10/8/00 8:00:00.0 PM	12.11	53.80
10/8/00 8:30:00.0 PM	12.42	54.37
10/8/00 9:00:00.0 PM	12.11	53.80
10/8/00 9:30:00.0 PM	12.11	53.80
10/8/00 10:00:00.0 PM	11.79	53.24
10/8/00 10:30:00.0 PM	11.79	53.24
10/8/00 11:00:00.0 PM	11.79	53.24
10/8/00 11:30:00.0 PM	11.79	53.24
10/9/00 12:00:00.0 AM	11.64	52.96
10/9/00 12:30:00.0 AM	11.95	53.52
10/9/00 1:00:00.0 AM	11.79	53.24
10/9/00 1:30:00.0 AM	11.33	52.40
10/9/00 2:00:00.0 AM	11.64	52.96
10/9/00 2:30:00.0 AM	11.64	52.96
10/9/00 3:00:00.0 AM	11.64	52.96
10/9/00 3:30:00.0 AM	11.64	52.96
10/9/00 4:00:00.0 AM	11.48	52.68
10/9/00 4:30:00.0 AM	11.64	52.96
10/9/00 5:00:00.0 AM	11.48	52.68
10/9/00 5:30:00.0 AM	11.64	52.96
10/9/00 6:00:00.0 AM	11.79	53.24
10/9/00 6:30:00.0 AM	12.26	54.08
10/9/00 7:00:00.0 AM	12.58	54.65
10/9/00 7:30:00.0 AM	12.58	54.65
10/9/00 8:00:00.0 AM	12.26	54.08
10/9/00 8:30:00.0 AM	12.26	54.08
10/9/00 9:00:00.0 AM	12.58	54.65
10/9/00 9:30:00.0 AM	12.58	54.65
10/9/00 10:00:00.0 AM	11.95	53.52
10/9/00 10:30:00.0 AM	11.95	53.52
10/9/00 11:00:00.0 AM	13.04	55.49
10/9/00 11:30:00.0 AM	12.89	55.21
10/9/00 12:00:00.0 PM	12.58	54.65
10/9/00 12:30:00.0 PM	12.11	53.80
10/9/00 1:00:00.0 PM	12.26	54.08
10/9/00 1:30:00.0 PM	12.26	54.08
10/9/00 2:00:00.0 PM	12.26	54.08
10/9/00 2:30:00.0 PM	12.42	54.37
10/9/00 3:00:00.0 PM	12.42	54.37
10/9/00 3:30:00.0 PM	12.89	55.21
10/9/00 4:00:00.0 PM	12.89	55.21
10/9/00 4:30:00.0 PM	13.04	55.49
10/9/00 5:00:00.0 PM	13.04	55.49
10/9/00 5:30:00.0 PM	12.89	55.21
10/9/00 6:00:00.0 PM	13.04	55.49
10/9/00 6:30:00.0 PM	12.89	55.21
10/9/00 7:00:00.0 PM	13.04	55.49
10/9/00 7:30:00.0 PM	13.04	55.49
10/9/00 8:00:00.0 PM	13.04	55.49
10/9/00 8:30:00.0 PM	13.20	55.77
10/9/00 9:00:00.0 PM	13.20	55.77
10/9/00 9:30:00.0 PM	13.20	55.77
10/9/00 10:00:00.0 PM	13.36	56.05
10/9/00 10:30:00.0 PM	13.36	56.05
10/9/00 11:00:00.0 PM	13.51	56.33
10/9/00 11:30:00.0 PM	13.36	56.05
10/10/00 12:00:00.0 AM	13.36	56.05
10/10/00 12:30:00.0 AM	13.51	56.33
10/10/00 1:00:00.0 AM	13.51	56.33
10/10/00 1:30:00.0 AM	13.36	56.05
10/10/00 2:00:00.0 AM	13.51	56.33
10/10/00 2:30:00.0 AM	13.51	56.33
10/10/00 3:00:00.0 AM	13.51	56.33
10/10/00 3:30:00.0 AM	13.51	56.33
10/10/00 4:00:00.0 AM	13.51	56.33
10/10/00 4:30:00.0 AM	13.51	56.33
10/10/00 5:00:00.0 AM	13.36	56.05
10/10/00 5:30:00.0 AM	13.36	56.05
10/10/00 6:00:00.0 AM	13.36	56.05
10/10/00 6:30:00.0 AM	13.36	56.05
10/10/00 7:00:00.0 AM	13.36	56.05
10/10/00 7:30:00.0 AM	13.36	56.05
10/10/00 8:00:00.0 AM	13.36	56.05
10/10/00 8:30:00.0 AM	13.36	56.05
10/10/00 9:00:00.0 AM	13.36	56.05
10/10/00 9:30:00.0 AM	13.36	56.05
10/10/00 10:00:00.0 AM	13.36	56.05
10/10/00 10:30:00.0 AM	13.36	56.05
10/10/00 11:00:00.0 AM	13.36	56.05
10/10/00 11:30:00.0 AM	13.36	56.05
10/10/00 12:00:00.0 PM	13.36	56.05
10/10/00 12:30:00.0 PM	13.36	56.05
10/10/00 1:00:00.0 PM	13.36	56.05
10/10/00 1:30:00.0 PM	13.36	56.05
10/10/00 2:00:00.0 PM	13.36	56.05
10/10/00 2:30:00.0 PM	13.36	56.05
10/10/00 3:00:00.0 PM	13.36	56.05
10/10/00 3:30:00.0 PM	13.36	56.05
10/10/00 4:00:00.0 PM	13.36	56.05
10/10/00 4:30:00.0 PM	13.36	56.05
10/10/00 5:00:00.0 PM	13.36	56.05
10/10/00 5:30:00.0 PM	13.36	56.05
10/10/00 6:00:00.0 PM	13.36	56.05
10/10/00 6:30:00.0 PM	13.36	56.05
10/10/00 7:00:00.0 PM	13.36	56.05
10/10/00 7:30:00.0 PM	13.36	56.05
10/10/00 8:00:00.0 PM	13.36	56.05
10/10/00 8:30:00.0 PM	13.36	56.05
10/10/00 9:00:00.0 PM	13.36	56.05
10/10/00 9:30:00.0 PM	13.36	56.05
10/10/00 10:00:00.0 PM	13.36	56.05
10/10/00 10:30:00.0 PM	13.36	56.05
10/10/00 11:00:00.0 PM	13.20	55.77
10/10/00 11:30:00.0 PM	13.04	55.49
10/11/00 12:00:00.0 AM	13.20	55.77
10/11/00 12:30:00.0 AM	13.20	55.77
10/11/00 1:00:00.0 AM	13.20	55.77
10/11/00 1:30:00.0 AM	13.20	55.77
10/11/00 2:00:00.0 AM	12.73	54.93
10/11/00 2:30:00.0 AM	12.89	55.21
10/11/00 3:00:00.0 AM	12.89	55.21
10/11/00 3:30:00.0 AM	13.04	55.49
10/11/00 4:00:00.0 AM	13.04	55.49
10/11/00 4:30:00.0 AM	13.04	55.49
10/11/00 5:00:00.0 AM	13.04	55.49
10/11/00 5:30:00.0 AM	13.04	55.49
10/11/00 6:00:00.0 AM	13.04	55.49
10/11/00 6:30:00.0 AM	13.04	55.49
