"Time"	"Temperature  (*C)"	"Temperature  (*F)"	"A-D  (1-255)"
34139.2291782	6.96	44.53	183
34139.2500116	6.64	43.97	185
34139.2708449	6.96	44.53	183
34139.2916782	6.33	43.41	187
34139.3125116	6.64	43.97	185
34139.3333449	6.64	43.97	185
34139.3541782	6.64	43.97	185
34139.3750116	6.02	42.85	189
34139.3958449	6.02	42.85	189
34139.4166782	6.02	42.85	189
34139.4375116	6.49	43.69	186
34139.4583449	6.33	43.41	187
34139.4791782	6.64	43.97	185
34139.5000116	6.64	43.97	185
34139.5208449	6.80	44.25	184
34139.5416782	6.64	43.97	185
34139.5625116	7.11	44.81	182
34139.5833449	7.42	45.36	180
34139.6041782	7.72	45.91	178
34139.6250116	7.57	45.64	179
34139.6458449	8.03	46.47	176
34139.6666782	8.03	46.47	176
34139.6875116	7.72	45.91	178
34139.7083449	8.18	46.74	175
34139.7291782	7.88	46.19	177
34139.7500116	7.72	45.91	178
34139.7708449	7.42	45.36	180
34139.7916782	7.57	45.64	179
34139.8125116	7.11	44.81	182
34139.8333449	6.96	44.53	183
34139.8541782	6.64	43.97	185
34139.8750116	6.33	43.41	187
34139.8958449	6.49	43.69	186
34139.9166782	6.80	44.25	184
34139.9375116	6.80	44.25	184
34139.9583449	6.64	43.97	185
34139.9791782	6.49	43.69	186
34140.0000116	6.64	43.97	185
34140.0208449	6.80	44.25	184
34140.0416782	6.96	44.53	183
34140.0625116	6.80	44.25	184
34140.0833449	6.96	44.53	183
34140.1041782	8.95	48.12	170
34140.1250116	7.88	46.19	177
34140.1458449	8.49	47.30	173
34140.1666782	7.42	45.36	180
34140.1875116	7.88	46.19	177
34140.2083449	7.72	45.91	178
34140.2291782	8.18	46.74	175
34140.2500116	8.18	46.74	175
34140.2708449	8.03	46.47	176
34140.2916782	7.88	46.19	177
34140.3125116	7.26	45.08	181
34140.3333449	6.96	44.53	183
34140.3541782	6.96	44.53	183
34140.3750116	7.11	44.81	182
34140.3958449	6.80	44.25	184
34140.4166782	6.64	43.97	185
34140.4375116	6.80	44.25	184
34140.4583449	6.49	43.69	186
34140.4791782	6.33	43.41	187
34140.5000116	6.80	44.25	184
34140.5208449	7.11	44.81	182
34140.5416782	7.26	45.08	181
34140.5625116	7.26	45.08	181
34140.5833449	7.42	45.36	180
34140.6041782	7.57	45.64	179
34140.6250116	7.72	45.91	178
34140.6458449	8.03	46.47	176
34140.6666782	8.64	47.57	172
34140.6875116	8.80	47.85	171
34140.7083449	7.57	45.64	179
34140.7291782	8.03	46.47	176
34140.7500116	7.57	45.64	179
34140.7708449	7.26	45.08	181
34140.7916782	6.96	44.53	183
34140.8125116	6.64	43.97	185
34140.8333449	6.64	43.97	185
34140.8541782	6.33	43.41	187
34140.8750116	6.18	43.13	188
34140.8958449	6.18	43.13	188
34140.9166782	6.02	42.85	189
34140.9375116	6.02	42.85	189
34140.9583449	5.87	42.57	190
34140.9791782	5.87	42.57	190
34141.0000116	6.02	42.85	189
34141.0208449	6.02	42.85	189
34141.0416782	5.87	42.57	190
34141.0625116	6.33	43.41	187
34141.0833449	6.33	43.41	187
34141.1041782	6.33	43.41	187
34141.1250116	6.64	43.97	185
34141.1458449	7.11	44.81	182
34141.1666782	7.26	45.08	181
34141.1875116	7.26	45.08	181
34141.2083449	7.26	45.08	181
34141.2291782	7.42	45.36	180
34141.2500116	7.42	45.36	180
34141.2708449	6.80	44.25	184
34141.2916782	6.96	44.53	183
34141.3125116	6.96	44.53	183
34141.3333449	6.96	44.53	183
34141.3541782	6.49	43.69	186
34141.3750116	6.33	43.41	187
34141.3958449	6.18	43.13	188
34141.4166782	6.33	43.41	187
34141.4375116	6.33	43.41	187
34141.4583449	6.18	43.13	188
34141.4791782	6.18	43.13	188
34141.5000116	6.18	43.13	188
34141.5208449	6.02	42.85	189
34141.5416782	6.02	42.85	189
34141.5625116	6.18	43.13	188
34141.5833449	6.18	43.13	188
34141.6041782	6.02	42.85	189
34141.6250116	6.02	42.85	189
34141.6458449	6.18	43.13	188
34141.6666782	6.33	43.41	187
34141.6875116	6.33	43.41	187
34141.7083449	6.33	43.41	187
34141.7291782	6.64	43.97	185
34141.7500116	6.64	43.97	185
34141.7708449	6.49	43.69	186
34141.7916782	6.64	43.97	185
34141.8125116	6.64	43.97	185
34141.8333449	6.64	43.97	185
34141.8541782	6.64	43.97	185
34141.8750116	6.33	43.41	187
34141.8958449	6.33	43.41	187
34141.9166782	6.33	43.41	187
34141.9375116	6.33	43.41	187
34141.9583449	6.33	43.41	187
34141.9791782	6.02	42.85	189
34142.0000116	6.02	42.85	189
34142.0208449	5.87	42.57	190
34142.0416782	6.02	42.85	189
34142.0625116	6.18	43.13	188
34142.0833449	6.02	42.85	189
34142.1041782	5.87	42.57	190
34142.1250116	5.87	42.57	190
34142.1458449	5.87	42.57	190
34142.1666782	6.18	43.13	188
34142.1875116	6.33	43.41	187
34142.2083449	6.49	43.69	186
34142.2291782	6.49	43.69	186
34142.2500116	6.49	43.69	186
34142.2708449	6.49	43.69	186
34142.2916782	6.49	43.69	186
34142.3125116	6.49	43.69	186
34142.3333449	6.49	43.69	186
34142.3541782	6.49	43.69	186
34142.3750116	6.49	43.69	186
34142.3958449	6.49	43.69	186
34142.4166782	6.49	43.69	186
34142.4375116	6.33	43.41	187
34142.4583449	6.33	43.41	187
34142.4791782	6.33	43.41	187
34142.5000116	6.18	43.13	188
34142.5208449	6.18	43.13	188
34142.5416782	6.18	43.13	188
34142.5625116	6.02	42.85	189
34142.5833449	6.18	43.13	188
34142.6041782	6.18	43.13	188
34142.6250116	6.18	43.13	188
34142.6458449	6.18	43.13	188
34142.6666782	6.33	43.41	187
34142.6875116	6.64	43.97	185
34142.7083449	6.64	43.97	185
34142.7291782	6.64	43.97	185
34142.7500116	6.49	43.69	186
34142.7708449	6.64	43.97	185
34142.7916782	6.49	43.69	186
34142.8125116	6.49	43.69	186
34142.8333449	6.33	43.41	187
34142.8541782	6.33	43.41	187
34142.8750116	6.33	43.41	187
34142.8958449	6.33	43.41	187
34142.9166782	6.18	43.13	188
34142.9375116	6.02	42.85	189
34142.9583449	6.02	42.85	189
34142.9791782	6.18	43.13	188
34143.0000116	6.33	43.41	187
34143.0208449	6.33	43.41	187
34143.0416782	6.18	43.13	188
34143.0625116	6.96	44.53	183
34143.0833449	6.96	44.53	183
34143.1041782	6.64	43.97	185
34143.1250116	6.49	43.69	186
34143.1458449	6.49	43.69	186
34143.1666782	6.49	43.69	186
34143.1875116	7.11	44.81	182
34143.2083449	7.42	45.36	180
34143.2291782	7.26	45.08	181
34143.2500116	7.57	45.64	179
34143.2708449	7.72	45.91	178
34143.2916782	7.42	45.36	180
34143.3125116	7.26	45.08	181
34143.3333449	7.42	45.36	180
34143.3541782	7.26	45.08	181
34143.3750116	7.26	45.08	181
34143.3958449	7.11	44.81	182
34143.4166782	6.96	44.53	183
34143.4375116	6.96	44.53	183
34143.4583449	6.96	44.53	183
34143.4791782	7.26	45.08	181
34143.5000116	6.96	44.53	183
34143.5208449	6.96	44.53	183
34143.5416782	7.11	44.81	182
34143.5625116	6.96	44.53	183
34143.5833449	7.26	45.08	181
34143.6041782	7.26	45.08	181
34143.6250116	7.11	44.81	182
34143.6458449	7.11	44.81	182
34143.6666782	7.42	45.36	180
34143.6875116	7.88	46.19	177
34143.7083449	8.03	46.47	176
34143.7291782	7.88	46.19	177
34143.7500116	7.57	45.64	179
34143.7708449	8.03	46.47	176
34143.7916782	8.18	46.74	175
34143.8125116	8.18	46.74	175
34143.8333449	8.03	46.47	176
34143.8541782	8.03	46.47	176
34143.8750116	7.57	45.64	179
34143.8958449	7.26	45.08	181
34143.9166782	7.11	44.81	182
34143.9375116	6.96	44.53	183
34143.9583449	6.96	44.53	183
34143.9791782	6.96	44.53	183
34144.0000116	6.96	44.53	183
34144.0208449	6.96	44.53	183
34144.0416782	6.80	44.25	184
34144.0625116	6.80	44.25	184
34144.0833449	6.64	43.97	185
34144.1041782	6.80	44.25	184
34144.1250116	7.42	45.36	180
34144.1458449	7.11	44.81	182
34144.1666782	7.72	45.91	178
34144.1875116	7.88	46.19	177
34144.2083449	7.88	46.19	177
34144.2291782	8.03	46.47	176
34144.2500116	8.03	46.47	176
34144.2708449	7.88	46.19	177
34144.2916782	7.72	45.91	178
34144.3125116	7.57	45.64	179
34144.3333449	7.57	45.64	179
34144.3541782	7.42	45.36	180
34144.3750116	7.42	45.36	180
34144.3958449	7.42	45.36	180
34144.4166782	7.26	45.08	181
34144.4375116	7.26	45.08	181
34144.4583449	6.96	44.53	183
34144.4791782	6.96	44.53	183
34144.5000116	6.96	44.53	183
34144.5208449	6.96	44.53	183
34144.5416782	6.80	44.25	184
34144.5625116	6.80	44.25	184
34144.5833449	6.80	44.25	184
34144.6041782	6.96	44.53	183
34144.6250116	6.96	44.53	183
34144.6458449	6.96	44.53	183
34144.6666782	7.11	44.81	182
34144.6875116	7.26	45.08	181
34144.7083449	7.88	46.19	177
34144.7291782	7.57	45.64	179
34144.7500116	7.72	45.91	178
34144.7708449	7.26	45.08	181
34144.7916782	7.42	45.36	180
34144.8125116	7.72	45.91	178
34144.8333449	7.57	45.64	179
34144.8541782	7.57	45.64	179
34144.8750116	7.42	45.36	180
34144.8958449	7.42	45.36	180
34144.9166782	6.96	44.53	183
34144.9375116	6.80	44.25	184
34144.9583449	6.96	44.53	183
34144.9791782	6.64	43.97	185
34145.0000116	6.64	43.97	185
34145.0208449	6.49	43.69	186
34145.0416782	6.64	43.97	185
34145.0625116	6.64	43.97	185
34145.0833449	6.64	43.97	185
34145.1041782	6.64	43.97	185
34145.1250116	6.49	43.69	186
34145.1458449	6.49	43.69	186
34145.1666782	6.64	43.97	185
34145.1875116	6.80	44.25	184
34145.2083449	7.11	44.81	182
34145.2291782	7.11	44.81	182
34145.2500116	7.42	45.36	180
34145.2708449	7.26	45.08	181
34145.2916782	7.26	45.08	181
34145.3125116	7.26	45.08	181
34145.3333449	8.03	46.47	176
34145.3541782	8.03	46.47	176
34145.3750116	7.72	45.91	178
34145.3958449	7.42	45.36	180
34145.4166782	7.42	45.36	180
34145.4375116	6.96	44.53	183
34145.4583449	6.96	44.53	183
34145.4791782	6.80	44.25	184
34145.5000116	6.64	43.97	185
34145.5208449	6.49	43.69	186
34145.5416782	6.64	43.97	185
34145.5625116	6.49	43.69	186
34145.5833449	6.33	43.41	187
34145.6041782	6.49	43.69	186
34145.6250116	6.33	43.41	187
34145.6458449	6.33	43.41	187
34145.6666782	6.49	43.69	186
34145.6875116	6.64	43.97	185
34145.7083449	7.11	44.81	182
34145.7291782	7.26	45.08	181
34145.7500116	7.26	45.08	181
34145.7708449	7.42	45.36	180
34145.7916782	7.57	45.64	179
34145.8125116	7.72	45.91	178
34145.8333449	7.72	45.91	178
34145.8541782	7.42	45.36	180
34145.8750116	7.57	45.64	179
34145.8958449	7.26	45.08	181
34145.9166782	7.26	45.08	181
34145.9375116	6.80	44.25	184
34145.9583449	7.11	44.81	182
34145.9791782	6.96	44.53	183
34146.0000116	6.64	43.97	185
34146.0208449	6.64	43.97	185
34146.0416782	6.64	43.97	185
34146.0625116	6.64	43.97	185
34146.0833449	6.49	43.69	186
34146.1041782	6.49	43.69	186
34146.1250116	6.49	43.69	186
34146.1458449	6.49	43.69	186
34146.1666782	6.64	43.97	185
34146.1875116	6.49	43.69	186
34146.2083449	6.49	43.69	186
34146.2291782	6.80	44.25	184
34146.2500116	6.80	44.25	184
34146.2708449	7.26	45.08	181
34146.2916782	7.26	45.08	181
34146.3125116	7.42	45.36	180
34146.3333449	7.57	45.64	179
34146.3541782	7.57	45.64	179
34146.3750116	7.72	45.91	178
34146.3958449	7.88	46.19	177
34146.4166782	7.88	46.19	177
34146.4375116	7.42	45.36	180
34146.4583449	7.42	45.36	180
34146.4791782	7.42	45.36	180
34146.5000116	7.26	45.08	181
34146.5208449	6.96	44.53	183
34146.5416782	6.64	43.97	185
34146.5625116	6.80	44.25	184
34146.5833449	6.80	44.25	184
34146.6041782	6.64	43.97	185
34146.6250116	6.64	43.97	185
34146.6458449	6.80	44.25	184
34146.6666782	7.11	44.81	182
34146.6875116	6.96	44.53	183
34146.7083449	7.42	45.36	180
34146.7291782	7.57	45.64	179
34146.7500116	7.26	45.08	181
34146.7708449	7.42	45.36	180
34146.7916782	7.26	45.08	181
34146.8125116	6.80	44.25	184
34146.8333449	6.64	43.97	185
34146.8541782	6.64	43.97	185
34146.8750116	6.80	44.25	184
34146.8958449	6.96	44.53	183
34146.9166782	6.80	44.25	184
34146.9375116	6.96	44.53	183
34146.9583449	6.80	44.25	184
34146.9791782	7.11	44.81	182
34147.0000116	6.96	44.53	183
34147.0208449	6.80	44.25	184
34147.0416782	6.64	43.97	185
34147.0625116	6.64	43.97	185
34147.0833449	6.64	43.97	185
34147.1041782	7.26	45.08	181
34147.1250116	6.96	44.53	183
34147.1458449	6.64	43.97	185
34147.1666782	6.64	43.97	185
34147.1875116	7.26	45.08	181
34147.2083449	7.11	44.81	182
34147.2291782	7.26	45.08	181
34147.2500116	7.26	45.08	181
34147.2708449	7.26	45.08	181
34147.2916782	7.11	44.81	182
34147.3125116	7.11	44.81	182
34147.3333449	7.26	45.08	181
34147.3541782	7.42	45.36	180
34147.3750116	7.57	45.64	179
34147.3958449	7.88	46.19	177
34147.4166782	7.72	45.91	178
34147.4375116	8.18	46.74	175
34147.4583449	7.26	45.08	181
34147.4791782	7.26	45.08	181
34147.5000116	7.42	45.36	180
34147.5208449	7.26	45.08	181
34147.5416782	7.26	45.08	181
34147.5625116	7.11	44.81	182
34147.5833449	7.11	44.81	182
34147.6041782	7.11	44.81	182
34147.6250116	7.11	44.81	182
34147.6458449	6.96	44.53	183
34147.6666782	7.11	44.81	182
34147.6875116	7.26	45.08	181
34147.7083449	7.42	45.36	180
34147.7291782	7.26	45.08	181
34147.7500116	7.42	45.36	180
34147.7708449	7.42	45.36	180
34147.7916782	7.88	46.19	177
34147.8125116	7.88	46.19	177
34147.8333449	7.88	46.19	177
34147.8541782	7.88	46.19	177
34147.8750116	7.88	46.19	177
34147.8958449	7.88	46.19	177
34147.9166782	7.88	46.19	177
34147.9375116	7.88	46.19	177
34147.9583449	7.72	45.91	178
34147.9791782	7.57	45.64	179
34148.0000116	7.57	45.64	179
34148.0208449	7.57	45.64	179
34148.0416782	7.57	45.64	179
34148.0625116	7.42	45.36	180
34148.0833449	7.26	45.08	181
34148.1041782	7.11	44.81	182
34148.1250116	7.11	44.81	182
34148.1458449	7.42	45.36	180
34148.1666782	7.42	45.36	180
34148.1875116	7.42	45.36	180
34148.2083449	7.42	45.36	180
34148.2291782	7.57	45.64	179
34148.2500116	7.57	45.64	179
34148.2708449	7.57	45.64	179
34148.2916782	7.42	45.36	180
34148.3125116	7.72	45.91	178
34148.3333449	8.18	46.74	175
34148.3541782	8.34	47.02	174
34148.3750116	8.18	46.74	175
34148.3958449	8.03	46.47	176
34148.4166782	8.03	46.47	176
34148.4375116	8.03	46.47	176
34148.4583449	8.03	46.47	176
34148.4791782	7.88	46.19	177
34148.5000116	7.88	46.19	177
34148.5208449	7.72	45.91	178
34148.5416782	7.57	45.64	179
34148.5625116	7.42	45.36	180
34148.5833449	7.42	45.36	180
34148.6041782	7.42	45.36	180
34148.6250116	7.26	45.08	181
34148.6458449	7.26	45.08	181
34148.6666782	7.26	45.08	181
34148.6875116	7.26	45.08	181
34148.7083449	7.11	44.81	182
34148.7291782	7.11	44.81	182
34148.7500116	7.26	45.08	181
34148.7708449	7.11	44.81	182
34148.7916782	7.11	44.81	182
34148.8125116	7.57	45.64	179
34148.8333449	7.57	45.64	179
34148.8541782	7.72	45.91	178
34148.8750116	7.88	46.19	177
34148.8958449	8.03	46.47	176
34148.9166782	7.88	46.19	177
34148.9375116	8.03	46.47	176
34148.9583449	8.18	46.74	175
34148.9791782	8.03	46.47	176
34149.0000116	7.88	46.19	177
34149.0208449	7.88	46.19	177
34149.0416782	7.88	46.19	177
34149.0625116	7.88	46.19	177
34149.0833449	7.72	45.91	178
34149.1041782	7.57	45.64	179
34149.1250116	7.42	45.36	180
34149.1458449	7.57	45.64	179
34149.1666782	7.57	45.64	179
34149.1875116	7.57	45.64	179
34149.2083449	7.57	45.64	179
34149.2291782	7.72	45.91	178
34149.2500116	7.72	45.91	178
34149.2708449	7.72	45.91	178
34149.2916782	7.88	46.19	177
34149.3125116	7.88	46.19	177
34149.3333449	7.72	45.91	178
34149.3541782	7.57	45.64	179
34149.3750116	7.72	45.91	178
34149.3958449	8.03	46.47	176
34149.4166782	7.72	45.91	178
34149.4375116	8.18	46.74	175
34149.4583449	8.34	47.02	174
34149.4791782	8.18	46.74	175
34149.5000116	8.03	46.47	176
34149.5208449	7.72	45.91	178
34149.5416782	7.88	46.19	177
34149.5625116	7.72	45.91	178
34149.5833449	7.57	45.64	179
34149.6041782	7.57	45.64	179
34149.6250116	7.57	45.64	179
34149.6458449	7.57	45.64	179
34149.6666782	7.42	45.36	180
34149.6875116	7.42	45.36	180
34149.7083449	7.26	45.08	181
34149.7291782	7.42	45.36	180
34149.7500116	7.26	45.08	181
34149.7708449	7.42	45.36	180
34149.7916782	7.26	45.08	181
34149.8125116	7.26	45.08	181
34149.8333449	7.42	45.36	180
34149.8541782	7.42	45.36	180
34149.8750116	7.42	45.36	180
34149.8958449	7.57	45.64	179
34149.9166782	7.72	45.91	178
34149.9375116	7.72	45.91	178
34149.9583449	7.88	46.19	177
34149.9791782	7.88	46.19	177
34150.0000116	7.88	46.19	177
34150.0208449	7.88	46.19	177
34150.0416782	7.72	45.91	178
34150.0625116	7.88	46.19	177
34150.0833449	7.72	45.91	178
34150.1041782	7.72	45.91	178
34150.1250116	7.57	45.64	179
34150.1458449	7.57	45.64	179
34150.1666782	7.57	45.64	179
34150.1875116	7.42	45.36	180
34150.2083449	7.42	45.36	180
34150.2291782	7.26	45.08	181
34150.2500116	7.26	45.08	181
34150.2708449	7.26	45.08	181
34150.2916782	7.26	45.08	181
34150.3125116	7.26	45.08	181
34150.3333449	7.26	45.08	181
34150.3541782	7.26	45.08	181
34150.3750116	7.11	44.81	182
34150.3958449	7.42	45.36	180
34150.4166782	7.57	45.64	179
34150.4375116	7.42	45.36	180
34150.4583449	7.57	45.64	179
34150.4791782	7.57	45.64	179
34150.5000116	7.72	45.91	178
34150.5208449	7.72	45.91	178
34150.5416782	7.72	45.91	178
34150.5625116	7.57	45.64	179
34150.5833449	7.57	45.64	179
34150.6041782	7.57	45.64	179
34150.6250116	7.57	45.64	179
34150.6458449	7.72	45.91	178
34150.6666782	7.42	45.36	180
34150.6875116	7.42	45.36	180
34150.7083449	7.26	45.08	181
34150.7291782	7.26	45.08	181
34150.7500116	7.26	45.08	181
34150.7708449	7.11	44.81	182
34150.7916782	7.11	44.81	182
34150.8125116	7.26	45.08	181
34150.8333449	7.26	45.08	181
34150.8541782	7.11	44.81	182
34150.8750116	7.26	45.08	181
34150.8958449	7.26	45.08	181
34150.9166782	7.26	45.08	181
34150.9375116	7.26	45.08	181
34150.9583449	7.42	45.36	180
34150.9791782	7.42	45.36	180
34151.0000116	7.42	45.36	180
34151.0208449	7.42	45.36	180
34151.0416782	7.42	45.36	180
34151.0625116	7.57	45.64	179
34151.0833449	7.42	45.36	180
34151.1041782	7.42	45.36	180
34151.1250116	7.42	45.36	180
34151.1458449	7.42	45.36	180
34151.1666782	7.42	45.36	180
34151.1875116	7.42	45.36	180
34151.2083449	7.42	45.36	180
34151.2291782	7.26	45.08	181
34151.2500116	7.26	45.08	181
34151.2708449	7.26	45.08	181
34151.2916782	7.26	45.08	181
34151.3125116	7.26	45.08	181
34151.3333449	7.26	45.08	181
34151.3541782	7.26	45.08	181
34151.3750116	7.11	44.81	182
34151.3958449	7.11	44.81	182
34151.4166782	7.11	44.81	182
34151.4375116	7.11	44.81	182
34151.4583449	7.11	44.81	182
34151.4791782	7.26	45.08	181
34151.5000116	7.26	45.08	181
34151.5208449	7.26	45.08	181
34151.5416782	7.57	45.64	179
34151.5625116	7.57	45.64	179
34151.5833449	7.42	45.36	180
34151.6041782	7.42	45.36	180
34151.6250116	7.42	45.36	180
34151.6458449	7.42	45.36	180
34151.6666782	7.57	45.64	179
34151.6875116	7.88	46.19	177
34151.7083449	7.72	45.91	178
34151.7291782	7.42	45.36	180
34151.7500116	7.26	45.08	181
34151.7708449	7.26	45.08	181
34151.7916782	7.11	44.81	182
34151.8125116	6.96	44.53	183
34151.8333449	6.96	44.53	183
34151.8541782	6.96	44.53	183
34151.8750116	6.80	44.25	184
34151.8958449	6.80	44.25	184
34151.9166782	6.80	44.25	184
34151.9375116	6.96	44.53	183
34151.9583449	7.11	44.81	182
34151.9791782	7.26	45.08	181
34152.0000116	7.26	45.08	181
34152.0208449	6.33	43.41	187
34152.0416782	6.80	44.25	184
34152.0625116	6.64	43.97	185
34152.0833449	7.11	44.81	182
34152.1041782	7.11	44.81	182
34152.1250116	7.26	45.08	181
34152.1458449	7.42	45.36	180
34152.1666782	7.26	45.08	181
34152.1875116	7.57	45.64	179
34152.2083449	7.11	44.81	182
34152.2291782	7.57	45.64	179
34152.2500116	7.57	45.64	179
34152.2708449	7.42	45.36	180
34152.2916782	7.26	45.08	181
34152.3125116	7.11	44.81	182
34152.3333449	6.96	44.53	183
34152.3541782	6.80	44.25	184
34152.3750116	6.80	44.25	184
34152.3958449	6.80	44.25	184
34152.4166782	6.64	43.97	185
34152.4375116	6.64	43.97	185
34152.4583449	6.80	44.25	184
34152.4791782	6.80	44.25	184
34152.5000116	6.96	44.53	183
34152.5208449	6.96	44.53	183
34152.5416782	6.96	44.53	183
34152.5625116	6.96	44.53	183
34152.5833449	6.96	44.53	183
34152.6041782	6.96	44.53	183
34152.6250116	7.11	44.81	182
34152.6458449	7.26	45.08	181
34152.6666782	7.11	44.81	182
34152.6875116	7.11	44.81	182
34152.7083449	7.11	44.81	182
34152.7291782	6.96	44.53	183
34152.7500116	6.96	44.53	183
34152.7708449	6.96	44.53	183
34152.7916782	6.96	44.53	183
34152.8125116	6.64	43.97	185
34152.8333449	6.80	44.25	184
34152.8541782	6.64	43.97	185
34152.8750116	6.64	43.97	185
34152.8958449	6.64	43.97	185
34152.9166782	6.64	43.97	185
34152.9375116	6.96	44.53	183
34152.9583449	6.64	43.97	185
34152.9791782	6.49	43.69	186
34153.0000116	6.49	43.69	186
34153.0208449	6.64	43.97	185
34153.0416782	6.64	43.97	185
34153.0625116	6.80	44.25	184
34153.0833449	6.80	44.25	184
34153.1041782	7.11	44.81	182
34153.1250116	7.26	45.08	181
34153.1458449	7.42	45.36	180
34153.1666782	7.42	45.36	180
34153.1875116	7.26	45.08	181
34153.2083449	7.11	44.81	182
34153.2291782	7.26	45.08	181
34153.2500116	7.26	45.08	181
34153.2708449	6.96	44.53	183
34153.2916782	6.80	44.25	184
34153.3125116	6.80	44.25	184
34153.3333449	6.80	44.25	184
34153.3541782	6.64	43.97	185
34153.3750116	6.64	43.97	185
34153.3958449	6.64	43.97	185
34153.4166782	6.64	43.97	185
34153.4375116	6.64	43.97	185
34153.4583449	6.64	43.97	185
34153.4791782	6.64	43.97	185
34153.5000116	6.64	43.97	185
34153.5208449	6.64	43.97	185
34153.5416782	6.64	43.97	185
34153.5625116	6.64	43.97	185
34153.5833449	6.49	43.69	186
34153.6041782	6.49	43.69	186
34153.6250116	6.64	43.97	185
34153.6458449	6.64	43.97	185
34153.6666782	6.64	43.97	185
34153.6875116	6.49	43.69	186
34153.7083449	6.33	43.41	187
34153.7291782	6.64	43.97	185
34153.7500116	6.64	43.97	185
34153.7708449	6.49	43.69	186
34153.7916782	6.33	43.41	187
34153.8125116	6.33	43.41	187
34153.8333449	6.49	43.69	186
34153.8541782	6.49	43.69	186
34153.8750116	6.49	43.69	186
34153.8958449	6.49	43.69	186
34153.9166782	6.33	43.41	187
34153.9375116	6.33	43.41	187
34153.9583449	6.33	43.41	187
34153.9791782	6.33	43.41	187
34154.0000116	6.33	43.41	187
34154.0208449	6.33	43.41	187
34154.0416782	6.33	43.41	187
34154.0625116	6.49	43.69	186
34154.0833449	6.49	43.69	186
34154.1041782	6.64	43.97	185
34154.1250116	6.80	44.25	184
34154.1458449	6.49	43.69	186
34154.1666782	6.49	43.69	186
34154.1875116	6.33	43.41	187
34154.2083449	6.33	43.41	187
34154.2291782	6.33	43.41	187
34154.2500116	6.64	43.97	185
34154.2708449	6.49	43.69	186
34154.2916782	6.33	43.41	187
34154.3125116	6.33	43.41	187
34154.3333449	6.18	43.13	188
34154.3541782	6.18	43.13	188
34154.3750116	6.18	43.13	188
34154.3958449	6.02	42.85	189
34154.4166782	5.87	42.57	190
34154.4375116	6.33	43.41	187
34154.4583449	6.64	43.97	185
34154.4791782	6.18	43.13	188
34154.5000116	6.18	43.13	188
34154.5208449	6.80	44.25	184
34154.5416782	6.80	44.25	184
34154.5625116	6.80	44.25	184
34154.5833449	6.80	44.25	184
34154.6041782	6.02	42.85	189
34154.6250116	6.18	43.13	188
34154.6458449	6.80	44.25	184
34154.6666782	6.80	44.25	184
34154.6875116	6.80	44.25	184
34154.7083449	6.64	43.97	185
34154.7291782	6.80	44.25	184
34154.7500116	6.80	44.25	184
34154.7708449	6.64	43.97	185
34154.7916782	6.64	43.97	185
34154.8125116	6.64	43.97	185
34154.8333449	6.64	43.97	185
34154.8541782	6.49	43.69	186
34154.8750116	6.49	43.69	186
34154.8958449	6.49	43.69	186
34154.9166782	6.49	43.69	186
34154.9375116	6.33	43.41	187
34154.9583449	6.49	43.69	186
34154.9791782	6.49	43.69	186
34155.0000116	6.49	43.69	186
34155.0208449	6.33	43.41	187
34155.0416782	6.33	43.41	187
34155.0625116	6.49	43.69	186
34155.0833449	6.49	43.69	186
34155.1041782	6.64	43.97	185
34155.1250116	6.64	43.97	185
34155.1458449	6.64	43.97	185
34155.1666782	6.64	43.97	185
34155.1875116	6.80	44.25	184
34155.2083449	6.80	44.25	184
34155.2291782	6.96	44.53	183
34155.2500116	7.11	44.81	182
34155.2708449	6.80	44.25	184
34155.2916782	6.96	44.53	183
34155.3125116	7.26	45.08	181
34155.3333449	6.80	44.25	184
34155.3541782	6.64	43.97	185
34155.3750116	6.80	44.25	184
34155.3958449	6.64	43.97	185
34155.4166782	6.64	43.97	185
34155.4375116	6.64	43.97	185
34155.4583449	7.11	44.81	182
34155.4791782	6.64	43.97	185
34155.5000116	6.49	43.69	186
34155.5208449	6.64	43.97	185
34155.5416782	6.96	44.53	183
34155.5625116	7.26	45.08	181
34155.5833449	7.42	45.36	180
34155.6041782	7.11	44.81	182
34155.6250116	7.42	45.36	180
34155.6458449	7.42	45.36	180
34155.6666782	7.57	45.64	179
34155.6875116	7.72	45.91	178
34155.7083449	7.88	46.19	177
34155.7291782	7.88	46.19	177
34155.7500116	8.03	46.47	176
34155.7708449	8.03	46.47	176
34155.7916782	7.88	46.19	177
34155.8125116	7.72	45.91	178
34155.8333449	7.57	45.64	179
34155.8541782	7.42	45.36	180
34155.8750116	7.42	45.36	180
34155.8958449	7.26	45.08	181
34155.9166782	7.26	45.08	181
34155.9375116	7.26	45.08	181
34155.9583449	7.11	44.81	182
34155.9791782	7.11	44.81	182
34156.0000116	6.96	44.53	183
34156.0208449	6.96	44.53	183
34156.0416782	7.26	45.08	181
34156.0625116	7.42	45.36	180
34156.0833449	7.42	45.36	180
34156.1041782	7.42	45.36	180
34156.1250116	7.88	46.19	177
34156.1458449	7.88	46.19	177
34156.1666782	8.03	46.47	176
34156.1875116	7.57	45.64	179
34156.2083449	7.88	46.19	177
34156.2291782	8.18	46.74	175
34156.2500116	8.03	46.47	176
34156.2708449	7.88	46.19	177
34156.2916782	7.88	46.19	177
34156.3125116	8.03	46.47	176
