MM,DD,YY,HRI_AverageTemp,HRI_MaxTemp,HRI_TempDifference,Samples_per_day
6,29,2016,7.036833333333333,7.293,0.2561666666666671,48
6,30,2001,7.706041666666667,9.03,1.3239583333333327,96
6,30,2002,8.288333333333334,9.27,0.9816666666666656,48
6,30,2005,6.690625,7.4,0.7093750000000005,48
6,30,2006,8.716666666666667,8.96,0.24333333333333407,48
6,30,2007,6.666666666666667,7.15,0.4833333333333334,48
6,30,2008,8.902958333333332,10.956,2.053041666666667,48
6,30,2009,10.207708333333333,11.79,1.5822916666666664,48
6,30,2011,8.360041666666667,9.163,0.8029583333333328,48
6,30,2012,9.718645833333333,10.492,0.7733541666666675,48
6,30,2013,9.150083333333333,10.443,1.2929166666666667,48
6,30,2014,7.652479166666667,8.593,0.9405208333333333,48
6,30,2015,10.996395833333333,12.316,1.319604166666668,48
6,30,2016,7.120958333333333,7.494,0.3730416666666665,48
7,1,2001,7.484166666666667,8.1,0.6158333333333328,96
7,1,2002,7.273958333333333,8.65,1.3760416666666675,48
7,1,2005,7.386875,8.01,0.6231249999999999,48
7,1,2006,8.736041666666667,9.12,0.3839583333333323,48
7,1,2007,6.878125000000001,8.02,1.1418749999999989,48
7,1,2008,8.240145833333333,10.394,2.153854166666667,48
7,1,2009,10.0575,12.08,2.022500000000001,48
7,1,2011,9.071354166666667,9.583,0.5116458333333327,48
7,1,2012,9.437875,9.903,0.46512500000000045,48
7,1,2013,9.162708333333333,9.509,0.34629166666666755,48
7,1,2014,7.406645833333333,7.97,0.5633541666666666,48
7,1,2015,10.801354166666666,12.195,1.3936458333333341,48
7,1,2016,7.159833333333333,7.594,0.43416666666666703,48
7,2,2001,7.33125,8.25,0.9187500000000002,96
7,2,2002,7.044583333333334,7.57,0.5254166666666666,48
7,2,2005,7.834583333333334,8.32,0.4854166666666666,48
7,2,2006,8.826041666666667,9.12,0.29395833333333243,48
7,2,2007,7.730625,10.05,2.319375000000001,48
7,2,2008,8.62525,10.075,1.4497499999999999,48
7,2,2009,9.60125,11.21,1.6087500000000006,48
7,2,2011,8.658354166666667,9.534,0.8756458333333335,48
7,2,2012,9.6741875,10.394,0.7198124999999997,48
7,2,2013,8.9889375,9.558,0.5690624999999994,48
7,2,2014,7.4442916666666665,8.07,0.6257083333333338,48
7,2,2015,9.4470833333333335,10.834,1.3869166666666661,48
7,2,2016,7.146645833333333,7.569,0.4223541666666666,48
7,3,2001,7.425625,8.72,1.2943750000000005,96
7,3,2002,7.399791666666666,8.03,0.630208333333333,48
7,3,2005,8.742708333333333,9.86,1.1172916666666666,48
7,3,2006,8.704166666666667,8.96,0.25583333333333336,48
7,3,2007,7.071666666666667,8.89,1.8183333333333334,48
7,3,2008,8.270916666666666,9.632,1.3610833333333332,48
7,3,2009,8.601875,10.06,1.4581250000000008,48
7,3,2011,8.251666666666667,9.139,0.8873333333333324,48
7,3,2012,9.570770833333333,10.565,0.9942291666666669,48
7,3,2013,9.335541666666666,9.977,0.6414583333333344,48
7,3,2014,7.2155,7.519,0.30350000000000055,48
7,3,2015,9.896166666666666,11.029,1.132833333333334,48
7,3,2016,7.2184375,8.319,1.1005625000000006,48
7,4,2001,7.7127083333333335,8.87,1.1572916666666657,96
7,4,2002,7.590208333333333,8.19,0.5997916666666665,48
7,4,2005,8.98125,10.33,1.3487500000000008,48
7,4,2006,8.746041666666667,8.96,0.21395833333333414,48
7,4,2007,6.6727083333333335,7.15,0.4772916666666669,48
7,4,2008,8.197375,9.829,1.6316250000000014,48
7,4,2009,8.519791666666666,9.49,0.9702083333333338,48
7,4,2011,7.914770833333333,8.866,0.9512291666666668,48
7,4,2012,9.431145833333334,9.952,0.5208541666666662,96
7,4,2013,8.966166666666666,9.903,0.9368333333333343,48
7,4,2014,7.1037083333333335,7.343,0.23929166666666646,48
7,4,2015,9.6179375,11.419,1.8010625000000005,48
7,4,2016,7.573666666666667,8.17,0.5963333333333329,48
7,5,2001,7.593541666666667,9.03,1.4364583333333325,96
7,5,2002,7.402291666666667,7.72,0.31770833333333304,48
7,5,2005,8.005208333333334,10.02,2.0147916666666656,48
7,5,2006,8.584375,8.81,0.22562500000000085,48
7,5,2007,6.545833333333333,6.86,0.3141666666666669,48
7,5,2008,8.2065625,9.829,1.6224375000000002,48
7,5,2009,8.973125,9.49,0.5168750000000006,48
7,5,2011,8.385979166666667,9.312,0.9260208333333324,48
7,5,2012,9.525354166666666,10.271,0.7456458333333345,96
7,5,2013,9.024375,9.534,0.5096250000000015,48
7,5,2014,7.4091458333333335,8.419,1.009854166666667,48
7,5,2015,9.159625,11.346,2.186375,48
7,5,2016,7.7886041666666666,8.568,0.7793958333333331,48
7,6,2001,7.10625,7.94,0.8337500000000002,96
7,6,2002,8.529791666666666,11.28,2.750208333333333,48
7,6,2005,7.265,8.32,1.0550000000000006,48
7,6,2006,8.353125,8.65,0.296875,48
7,6,2007,6.57,7.15,0.5800000000000001,48
7,6,2008,7.882291666666666,8.717,0.8347083333333343,48
7,6,2009,9.231666666666667,10.64,1.4083333333333332,48
7,6,2011,8.518229166666666,9.509,0.9907708333333343,48
7,6,2012,10.085770833333333,11.565,1.4792291666666664,96
7,6,2013,9.0544375,9.485,0.43056249999999885,48
7,6,2014,8.219020833333333,10.1,1.8809791666666662,48
7,6,2015,9.082583333333334,11.102,2.0194166666666664,48
7,6,2016,7.996625,8.965,0.968375,48
7,7,2001,6.737708333333334,7.01,0.27229166666666593,96
7,7,2002,8.95,10.05,1.1000000000000014,48
7,7,2005,9.170833333333333,10.48,1.309166666666668,48
7,7,2006,8.346874999999999,8.65,0.3031250000000014,48
7,7,2007,6.793541666666667,7.44,0.6464583333333334,48
7,7,2008,7.7759583333333335,9.015,1.239041666666667,48
7,7,2009,8.421041666666667,10.93,2.5089583333333323,48
7,7,2011,8.1475625,9.386,1.2384374999999999,48
7,7,2012,9.786333333333333,10.565,0.7786666666666662,96
7,7,2013,8.999791666666667,9.41,0.4102083333333333,48
7,7,2014,7.7385625,8.891,1.1524375000000004,48
7,7,2015,8.581291666666667,10.173,1.591708333333333,48
7,7,2016,7.926020833333333,9.139,1.212979166666666,48
7,8,2001,6.922083333333333,7.63,0.7079166666666667,96
7,8,2002,8.455625,9.58,1.1243750000000006,48
7,8,2005,8.188125,9.86,1.671875,48
7,8,2006,8.485625,8.81,0.32437499999999986,48
7,8,2007,7.107708333333334,7.73,0.6222916666666665,48
7,8,2008,7.786604166666667,8.469,0.6823958333333326,48
7,8,2009,7.802083333333333,8.91,1.107916666666667,48
7,8,2011,8.948416666666667,10.345,1.396583333333334,48
7,8,2012,9.899729166666667,10.907,1.0072708333333331,96
7,8,2013,9.059,9.583,0.5240000000000009,48
7,8,2014,6.9766875,7.795,0.8183125000000002,48
7,8,2015,8.188458333333333,9.706,1.5175416666666663,48
7,8,2016,9.764020833333333,11.734,1.9699791666666666,48
7,9,2001,6.789166666666667,7.63,0.8408333333333333,96
7,9,2002,8.145208333333333,9.58,1.4347916666666674,48
7,9,2005,10.295208333333333,13.27,2.9747916666666665,48
7,9,2006,8.482291666666667,8.96,0.47770833333333407,48
7,9,2007,7.174166666666667,8.02,0.8458333333333323,48
7,9,2008,7.7555625,8.27,0.5144374999999997,48
7,9,2009,8.133750000000001,8.91,0.7762499999999992,48
7,9,2011,8.4936875,9.78,1.2863124999999993,48
7,9,2012,10.196666666666667,10.98,0.7833333333333332,96
7,9,2013,9.183125,10.247,1.0638749999999995,48
7,9,2014,6.687125,6.914,0.22687499999999972,48
7,9,2015,8.740041666666666,10.565,1.824958333333333,48
7,9,2016,11.325354166666667,13.112,1.786645833333333,48
7,10,2001,6.556875,7.17,0.6131250000000001,96
7,10,2002,8.264583333333333,8.81,0.545416666666668,48
7,10,2005,9.848125,13.58,3.7318750000000005,48
7,10,2006,8.2439583333333335,8.65,0.40604166666666686,48
7,10,2007,7.065416666666667,7.73,0.6645833333333337,48
7,10,2008,7.75275,8.195,0.4422500000000005,48
7,10,2009,9.602916666666667,10.93,1.3270833333333325,48
7,10,2011,8.9608125,10.32,1.3591875000000009,48
7,10,2012,10.099958333333333,10.907,0.8070416666666667,96
7,10,2013,9.186083333333334,9.952,0.7659166666666657,48
7,10,2014,6.6659375,7.041,0.3750625000000003,48
7,10,2015,8.955166666666667,10.149,1.1938333333333322,48
7,10,2016,11.689395833333334,14.601,2.9116041666666668,48
7,11,2001,6.536458333333333,7.17,0.6335416666666669,96
7,11,2002,8.826875,10.05,1.2231250000000014,48
7,11,2005,9.007083333333334,12.49,3.482916666666666,48
7,11,2006,8.225416666666666,8.65,0.4245833333333344,48
7,11,2007,7.077500000000001,8.02,0.942499999999999,48
7,11,2008,8.120604166666666,9.163,1.0423958333333339,48
7,11,2009,9.332916666666666,10.35,1.0170833333333338,48
7,11,2011,9.063125,10.614,1.5508750000000013,48
7,11,2012,9.950458333333334,10.712,0.7615416666666661,96
7,11,2013,9.030270833333333,9.312,0.2817291666666666,48
7,11,2014,6.805625,7.444,0.6383749999999999,48
7,11,2015,8.621083333333333,9.829,1.2079166666666676,48
7,11,2016,13.081916666666666,14.792,1.7100833333333334,48
7,12,2001,6.519583333333333,7.01,0.4904166666666665,96
7,12,2002,9.517291666666667,11.13,1.6127083333333339,48
7,12,2005,8.5975,9.4,0.8025000000000002,48
7,12,2006,8.209375,8.5,0.29062500000000036,48
7,12,2007,7.562083333333334,8.32,0.7579166666666666,48
7,12,2008,8.117104166666667,9.287,1.1698958333333334,48
7,12,2009,8.445208333333333,9.78,1.334791666666666,48
7,12,2011,8.7440625,9.854,1.1099374999999991,48
7,12,2012,9.688645833333334,10.516,0.827354166666666,96
7,12,2013,10.19575,10.98,0.7842500000000001,48
7,12,2014,6.922395833333333,7.594,0.6716041666666674,48
7,12,2015,8.793291666666667,9.879,1.0857083333333328,48
7,12,2016,11.737104166666667,13.666,1.9288958333333337,48
7,13,2001,6.679375,7.01,0.3306249999999995,96
7,13,2002,8.930208333333333,10.51,1.579791666666667,48
7,13,2005,7.990208333333333,8.93,0.9397916666666664,48
7,13,2006,8.434166666666666,9.27,0.8358333333333334,48
7,13,2007,7.82375,8.61,0.786249999999999,48
7,13,2008,7.6203125,7.97,0.34968749999999993,48
7,13,2009,8.024583333333334,9.2,1.1754166666666652,48
7,13,2011,8.982854166666666,9.78,0.7971458333333334,48
7,13,2012,9.548041666666666,10.124,0.5759583333333342,48
7,13,2013,10.418875,11.151,0.7321249999999999,48
7,13,2014,6.751375,7.091,0.33962499999999984,48
7,13,2015,8.7690625,9.558,0.7889374999999994,48
7,13,2016,11.601520833333334,13.57,1.9684791666666666,48
7,14,2001,7.103125,7.79,0.6868749999999997,96
7,14,2002,8.394166666666667,9.27,0.8758333333333326,48
7,14,2005,7.3429166666666665,7.71,0.36708333333333343,48
7,14,2006,8.533333333333333,9.12,0.586666666666666,48
7,14,2007,7.997708333333334,8.89,0.8922916666666669,48
7,14,2008,7.331875,7.895,0.5631249999999994,48
7,14,2009,7.850208333333334,8.91,1.0597916666666665,48
7,14,2011,10.173625,11.273,1.0993750000000002,48
7,14,2012,9.429875000000001,9.854,0.4241249999999983,48
7,14,2013,9.751395833333333,10.932,1.180604166666667,48
7,14,2014,6.644270833333334,7.116,0.4717291666666661,48
7,14,2015,8.909166666666666,10.614,1.704833333333335,48
7,14,2016,10.735104166666666,11.856,1.1208958333333339,48
7,15,2001,7.3029166666666665,7.94,0.6370833333333339,96
7,15,2002,8.178541666666666,8.81,0.6314583333333346,48
7,15,2005,7.11625,7.71,0.59375,48
7,15,2006,8.645416666666666,9.42,0.7745833333333341,48
7,15,2007,7.282916666666667,7.73,0.4470833333333335,48
7,15,2008,7.290041666666666,7.569,0.27895833333333364,48
7,15,2009,7.862708333333333,8.63,0.7672916666666678,48
7,15,2011,9.801708333333334,12.195,2.3932916666666664,48
7,15,2012,9.3235,9.46,0.13650000000000162,48
7,15,2013,9.489604166666666,10.32,0.8303958333333341,48
7,15,2014,6.6459166666666665,7.041,0.3950833333333339,48
7,15,2015,8.341166666666666,9.879,1.5378333333333334,48
7,15,2016,8.9364375,10.369,1.4325624999999995,48
7,16,2001,7.053958333333333,7.94,0.8860416666666673,96
7,16,2002,7.948541666666666,8.34,0.39145833333333346,48
7,16,2005,7.156666666666666,7.55,0.39333333333333353,48
7,16,2006,8.7975,9.42,0.6225000000000005,48
7,16,2007,7.288958333333333,8.02,0.7310416666666661,48
7,16,2008,7.4653125,8.07,0.6046875000000007,48
7,16,2009,7.953333333333333,8.63,0.6766666666666676,48
7,16,2011,9.3906875,10.883,1.4923124999999988,48
7,16,2012,9.4935625,9.952,0.4584375000000005,48
7,16,2013,9.365541666666667,10.296,0.9304583333333323,48
7,16,2014,6.9109375,7.494,0.5830624999999996,48
7,16,2015,9.548229166666667,12.025,2.476770833333333,48
7,16,2016,8.417270833333333,9.188,0.7707291666666674,48
7,17,2001,6.827708333333334,7.94,1.1122916666666667,96
7,17,2002,7.977708333333333,8.34,0.3622916666666667,48
7,17,2005,6.997708333333334,7.71,0.7122916666666663,48
7,17,2006,8.648958333333333,9.42,0.7710416666666671,48
7,17,2007,7.397916666666667,8.32,0.9220833333333331,48
7,17,2008,7.465020833333333,7.72,0.25497916666666676,48
7,17,2009,7.657291666666667,8.34,0.6827083333333333,48
7,17,2011,9.194479166666667,10.712,1.5175208333333323,48
7,17,2012,9.754333333333333,10.467,0.7126666666666672,48
7,17,2013,9.0700625,9.657,0.5869374999999994,48
7,17,2014,7.176041666666666,8.02,0.8439583333333331,48
7,17,2015,9.676729166666666,10.907,1.2302708333333339,48
7,17,2016,8.868020833333333,10.001,1.1329791666666669,48
7,18,2001,6.741041666666667,7.48,0.7389583333333336,96
7,18,2002,8.081458333333334,8.81,0.7285416666666666,48
7,18,2005,6.748541666666666,7.24,0.491458333333334,48
7,18,2006,8.577291666666667,8.96,0.38270833333333343,48
7,18,2007,7.519166666666667,8.61,1.0908333333333324,48
7,18,2008,7.402041666666666,7.77,0.36795833333333317,48
7,18,2009,7.5424999999999995,8.05,0.5075000000000012,48
7,18,2011,8.985020833333333,9.854,0.8689791666666657,48
7,18,2012,9.453395833333333,9.903,0.449604166666667,48
7,18,2013,8.793791666666667,9.805,1.0112083333333324,48
7,18,2014,7.259520833333333,8.12,0.860479166666666,48
7,18,2015,9.683875,11.2,1.5161249999999988,48
7,18,2016,8.466104166666666,10.296,1.8298958333333335,48
7,19,2001,7.111875,9.18,2.0681249999999993,96
7,19,2002,8.091666666666667,8.96,0.8683333333333341,48
7,19,2005,6.6187499999999995,7.09,0.4712500000000004,48
7,19,2006,8.887708333333334,9.89,1.0022916666666664,48
7,19,2007,7.592083333333334,8.89,1.2979166666666666,48
7,19,2008,7.495354166666667,8.07,0.5746458333333333,48
7,19,2009,7.488125,8.34,0.8518749999999997,48
7,19,2011,9.3588125,10.051,0.6921874999999993,48
7,19,2012,9.718166666666667,10.565,0.8468333333333327,48
7,19,2013,9.105708333333334,9.657,0.5512916666666658,48
7,19,2014,7.4519166666666665,8.469,1.017083333333333,48
7,19,2015,9.243520833333333,10.541,1.2974791666666672,48
7,19,2016,8.350083333333334,9.657,1.306916666666666,48
7,20,2001,7.409375,9.49,2.0806250000000004,96
7,20,2002,8.891458333333333,10.97,2.078541666666668,48
7,20,2005,6.619166666666667,7.24,0.6208333333333336,48
7,20,2006,9.437291666666667,10.97,1.5327083333333338,48
7,20,2007,7.385625,8.02,0.6343749999999995,48
7,20,2008,7.836333333333333,9.188,1.3516666666666675,48
7,20,2009,8.26625,9.2,0.9337499999999999,48
7,20,2011,9.131729166666666,10.271,1.1392708333333346,48
7,20,2012,9.9895,11.005,1.0155000000000012,48
7,20,2013,9.004791666666666,10.198,1.1932083333333345,48
7,20,2014,7.638583333333333,8.792,1.1534166666666668,48
7,20,2015,9.0866875,9.805,0.7183124999999997,48
7,20,2016,9.142833333333334,10.443,1.3001666666666658,48
7,21,2001,7.626458333333334,9.34,1.713541666666666,96
7,21,2002,9.159583333333334,10.51,1.350416666666666,48
7,21,2005,7.026666666666666,7.86,0.8333333333333339,48
7,21,2006,9.09375,10.04,0.9462499999999991,48
7,21,2007,8.155625,9.76,1.6043749999999992,48
7,21,2008,8.254645833333333,9.262,1.0073541666666674,48
7,21,2009,8.41625,9.49,1.0737500000000004,48
7,21,2011,8.458854166666667,9.188,0.7291458333333338,48
7,21,2012,10.048604166666667,11.078,1.0293958333333322,48
7,21,2013,9.250416666666666,11.151,1.9005833333333335,48
7,21,2014,8.217020833333333,9.657,1.4399791666666673,48
7,21,2015,9.267666666666667,9.952,0.684333333333333,48
7,21,2016,10.344854166666666,12.098,1.7531458333333347,48
7,22,2001,7.176875,8.56,1.3831250000000006,96
7,22,2002,8.736666666666666,10.05,1.3133333333333344,48
7,22,2005,7.39625,8.78,1.3837499999999991,48
7,22,2006,9.12625,9.89,0.7637499999999999,48
7,22,2007,8.989583333333334,10.05,1.0604166666666668,48
7,22,2008,8.690375,9.608,0.917625000000001,48
7,22,2009,8.650833333333333,10.06,1.4091666666666676,48
7,22,2011,8.134916666666667,8.444,0.3090833333333336,48
7,22,2012,10.019270833333334,10.98,0.9607291666666669,48
7,22,2013,9.272354166666666,11.005,1.7326458333333346,48
7,22,2014,8.207520833333334,9.064,0.8564791666666665,48
7,22,2015,9.194479166666667,9.977,0.7825208333333329,48
7,22,2016,9.235020833333333,11.005,1.7699791666666673,48
7,23,2001,6.9437500000000005,7.79,0.8462499999999995,96
7,23,2002,7.947916666666666,8.34,0.3920833333333338,48
7,23,2005,7.351458333333333,8.47,1.1185416666666672,48
7,23,2006,9.074375,10.04,0.9656249999999993,48
7,23,2007,9.535208333333333,11.19,1.6547916666666662,48
7,23,2008,8.429125,9.163,0.7338749999999994,48
7,23,2009,9.42875,10.35,0.9212499999999988,48
7,23,2011,8.483104166666667,9.064,0.580895833333333,48
7,23,2012,9.512416666666667,10.026,0.5135833333333331,48
7,23,2013,8.941041666666667,9.879,0.9379583333333326,48
7,23,2014,8.079291666666666,8.742,0.6627083333333346,48
7,23,2015,10.016187500000001,10.638,0.621812499999999,48
7,23,2016,8.52825,9.336,0.8077500000000004,48
7,24,2001,6.675625,7.63,0.9543749999999998,96
7,24,2002,8.2752083333333335,9.12,0.8447916666666657,48
7,24,2005,7.919583333333334,9.24,1.3204166666666666,48
7,24,2006,9.289375,10.35,1.060625,48
7,24,2007,9.834375,11.48,1.6456250000000008,48
7,24,2008,8.591833333333334,9.015,0.4231666666666669,48
7,24,2009,12.622708333333334,15.26,2.637291666666666,48
7,24,2011,8.4914375,8.817,0.3255625000000002,48
7,24,2012,9.072854166666668,9.608,0.535145833333333,48
7,24,2013,9.280416666666667,10.663,1.3825833333333328,48
7,24,2014,8.4236458333333335,9.534,1.1103541666666672,48
7,24,2015,9.934229166666666,11.127,1.1927708333333342,48
7,24,2016,9.435291666666666,11.273,1.8377083333333335,48
7,25,2001,6.591666666666667,7.48,0.8883333333333336,96
7,25,2002,8.998541666666666,10.36,1.3614583333333332,48
7,25,2005,7.742291666666667,10.33,2.5877083333333335,48
7,25,2006,9.550416666666667,11.13,1.5795833333333338,48
7,25,2007,9.693125,10.62,0.926874999999999,48
7,25,2008,8.304083333333333,8.817,0.5129166666666674,48
7,25,2009,12.710833333333333,14.68,1.9691666666666663,48
7,25,2011,8.554770833333333,8.965,0.4102291666666673,48
7,25,2012,9.059979166666666,9.583,0.5230208333333337,48
7,25,2013,11.6169375,13.233,1.6160625,48
7,25,2014,8.635291666666667,9.805,1.1697083333333325,48
7,25,2015,10.6110625,12.461,1.8499375000000011,48
7,25,2016,9.652208333333334,11.565,1.9127916666666653,48
7,26,2001,6.843541666666667,7.94,1.0964583333333335,96
7,26,2002,9.053125,10.97,1.916875000000001,48
7,26,2005,6.841666666666667,8.17,1.3283333333333331,48
7,26,2006,9.090625,10.2,1.109375,48
7,26,2007,8.592083333333333,9.47,0.8779166666666676,48
7,26,2008,8.368479166666667,9.089,0.7205208333333335,48
7,26,2009,11.336458333333333,14.39,3.0535416666666677,48
7,26,2011,8.421916666666666,8.817,0.3950833333333339,48
7,26,2012,9.4516875,10.198,0.7463125000000002,48
7,26,2013,13.710729166666667,18.557,4.846270833333332,48
7,26,2014,8.359916666666667,9.485,1.1250833333333325,48
7,26,2015,9.992875,11.686,1.6931250000000002,48
7,26,2016,8.9054375,9.952,1.0465625000000003,48
7,27,2001,8.007291666666667,9.8,1.7927083333333336,96
7,27,2002,8.711041666666667,10.51,1.7989583333333332,48
7,27,2005,7.244791666666667,8.01,0.7652083333333328,48
7,27,2006,8.713541666666668,9.27,0.5564583333333317,48
7,27,2007,7.973333333333334,8.89,0.916666666666667,48
7,27,2008,8.0704375,8.344,0.2735624999999988,48
7,27,2009,8.925,12.08,3.1549999999999994,48
7,27,2011,8.153958333333334,8.693,0.539041666666666,48
7,27,2012,9.501270833333333,10.492,0.990729166666668,48
7,27,2013,12.360875,16.725,4.364125000000001,48
7,27,2014,8.0430625,9.386,1.3429374999999997,48
7,27,2015,9.280479166666666,10.59,1.309520833333334,48
7,27,2016,9.6870625,12.292,2.6049375,48
7,28,2001,7.85875,9.49,1.6312500000000005,96
7,28,2002,7.98125,8.81,0.8287500000000003,48
7,28,2005,7.155208333333333,8.32,1.164791666666667,48
7,28,2006,8.4075,8.81,0.40249999999999986,48
7,28,2007,7.62125,8.02,0.3987499999999997,48
7,28,2008,7.921916666666666,8.469,0.5470833333333331,48
7,28,2009,8.301875,9.78,1.4781249999999986,48
7,28,2011,8.610541666666666,10.001,1.3904583333333331,48
7,28,2012,9.75625,11.248,1.4917499999999997,48
7,28,2013,11.38475,12.871,1.48625,48
7,28,2014,7.7689375,8.618,0.8490625000000005,48
7,28,2015,9.332354166666667,10.492,1.1596458333333342,48
7,28,2016,9.620645833333333,11.029,1.4083541666666672,48
7,29,2001,7.380833333333333,8.41,1.0291666666666668,96
7,29,2002,7.89375,8.5,0.6062500000000002,48
7,29,2005,7.22625,8.01,0.7837499999999995,48
7,29,2006,8.056041666666665,8.34,0.2839583333333344,48
7,29,2007,7.54875,7.73,0.18125000000000036,48
7,29,2008,8.135854166666666,8.693,0.5571458333333332,48
7,29,2009,8.793958333333334,9.78,0.9860416666666652,48
7,29,2011,8.748583333333334,10.198,1.4494166666666661,48
7,29,2012,10.158166666666666,11.516,1.3578333333333337,48
7,29,2013,11.262583333333334,13.473,2.210416666666667,48
7,29,2014,7.5155625,8.319,0.8034375000000011,48
7,29,2015,9.593375,11.37,1.7766249999999992,48
7,29,2016,9.373666666666667,11.005,1.631333333333334,48
7,30,2001,7.290625,8.25,0.9593749999999996,96
7,30,2002,7.841666666666667,8.65,0.8083333333333336,48
7,30,2005,7.09,8.01,0.9199999999999999,48
7,30,2006,8.353958333333333,8.96,0.6060416666666679,48
7,30,2007,7.572916666666667,8.02,0.4470833333333326,48
7,30,2008,8.459479166666666,9.262,0.8025208333333342,48
7,30,2009,8.56625,9.78,1.2137499999999992,48
7,30,2011,8.390770833333333,9.04,0.6492291666666663,48
7,30,2012,10.409354166666667,12.92,2.5106458333333332,48
7,30,2013,10.914916666666667,11.953,1.0380833333333328,48
7,30,2014,7.547083333333333,8.02,0.47291666666666643,48
7,30,2015,9.614895833333334,11.127,1.512104166666667,48
7,30,2016,10.274708333333333,12.389,2.1142916666666665,48
7,31,2001,7.293333333333333,8.25,0.956666666666667,96
7,31,2002,8.252291666666666,9.43,1.1777083333333334,48
7,31,2005,7.429166666666667,8.32,0.8908333333333331,48
7,31,2006,8.765625,9.58,0.8143750000000001,48
7,31,2007,7.561875000000001,8.89,1.328125,48
7,31,2008,8.316666666666666,9.336,1.0193333333333339,48
7,31,2009,8.338125,9.2,0.8618749999999995,48
7,31,2011,8.550604166666666,9.46,0.9093958333333347,48
7,31,2012,10.101333333333333,12.025,1.9236666666666675,48
7,31,2013,11.131583333333333,12.461,1.329416666666667,48
7,31,2014,7.927020833333334,8.717,0.7899791666666669,48
7,31,2015,9.147666666666666,10.051,0.9033333333333342,48
7,31,2016,10.230458333333333,11.832,1.6015416666666678,48
8,1,2001,7.51,8.56,1.0500000000000007,96
8,1,2002,9.06875,10.36,1.2912499999999998,48
8,1,2005,6.963958333333333,7.86,0.8960416666666671,48
8,1,2006,8.302083333333334,9.27,0.9679166666666656,48
8,1,2007,7.99875,9.47,1.4712500000000004,48
8,1,2008,8.14075,9.558,1.4172499999999992,48
8,1,2009,8.271875,9.78,1.5081249999999997,48
8,1,2011,9.17825,10.492,1.3137500000000006,48
8,1,2012,9.876333333333333,12.413,2.536666666666667,48
8,1,2013,10.762291666666666,11.394,0.631708333333334,48
8,1,2014,7.9716875,8.717,0.7453125000000007,48
8,1,2015,9.154416666666666,10.1,0.9455833333333334,48
8,1,2016,10.227229166666667,12.05,1.8227708333333332,48
8,2,2001,7.987708333333333,9.49,1.5022916666666672,96
8,2,2002,9.208541666666667,10.2,0.9914583333333322,48
8,2,2005,7.22625,8.01,0.7837499999999995,48
8,2,2006,8.154791666666666,8.5,0.3452083333333338,48
8,2,2007,7.627916666666667,9.18,1.552083333333333,48
8,2,2008,8.60375,9.879,1.2752499999999998,48
8,2,2009,8.134166666666667,8.91,0.7758333333333329,48
8,2,2011,8.794,9.509,0.7149999999999999,48
8,2,2012,9.804604166666667,10.761,0.9563958333333318,48
8,2,2013,10.276479166666666,11.248,0.971520833333333,48
8,2,2014,7.8309999999999995,8.444,0.6130000000000013,48
8,2,2015,9.118708333333334,10.026,0.9072916666666657,48
8,2,2016,10.927020833333334,13.088,2.1609791666666656,48
8,3,2001,7.455208333333333,9.03,1.5747916666666661,96
8,3,2002,8.400833333333333,9.27,0.8691666666666666,48
8,3,2005,7.711458333333334,8.63,0.918541666666667,48
8,3,2006,8.136458333333334,8.65,0.5135416666666668,48
8,3,2007,7.373541666666667,8.02,0.6464583333333325,48
8,3,2008,9.380020833333333,10.712,1.3319791666666667,48
8,3,2009,7.874791666666667,8.63,0.7552083333333339,48
8,3,2011,9.2405,10.687,1.4464999999999986,48
8,3,2012,9.953979166666667,11.175,1.221020833333334,48
8,3,2013,9.857833333333334,10.663,0.8051666666666666,48
8,3,2014,8.072125,8.668,0.5958749999999995,48
8,3,2015,8.756604166666667,9.558,0.8013958333333324,48
8,3,2016,11.105166666666667,13.473,2.3678333333333335,48
8,4,2001,7.151458333333333,8.1,0.9485416666666664,96
8,4,2002,8.290416666666667,8.96,0.6695833333333336,48
8,4,2005,7.7179166666666665,8.93,1.2120833333333332,48
8,4,2006,8.845,9.89,1.045,48
8,4,2007,7.530833333333334,8.89,1.3591666666666669,48
8,4,2008,9.861708333333333,11.127,1.265291666666668,48
8,4,2009,7.826458333333333,8.34,0.5135416666666668,48
8,4,2011,9.808083333333334,11.37,1.561916666666665,48
8,4,2012,9.9168125,10.712,0.795187499999999,96
8,4,2013,10.040979166666666,11.127,1.0860208333333343,48
8,4,2014,8.476666666666667,9.608,1.131333333333334,48
8,4,2015,8.2623125,9.262,0.9996875000000003,48
8,4,2016,10.777979166666666,12.968,2.1900208333333335,48
8,5,2001,8.042083333333334,9.8,1.7579166666666666,96
8,5,2002,8.610416666666666,9.43,0.819583333333334,48
8,5,2005,7.295833333333333,8.78,1.484166666666666,48
8,5,2006,8.787083333333333,9.42,0.6329166666666666,48
8,5,2007,8.221666666666668,9.18,0.9583333333333321,48
8,5,2008,11.337645833333333,13.161,1.8233541666666664,48
8,5,2009,7.772083333333334,8.05,0.27791666666666703,48
8,5,2011,10.700416666666667,12.558,1.8575833333333325,48
8,5,2012,10.330291666666668,11.54,1.2097083333333316,96
8,5,2013,10.298916666666667,11.637,1.3380833333333335,48
8,5,2014,8.842041666666667,10.467,1.6249583333333337,48
8,5,2015,8.177020833333334,9.015,0.8379791666666669,48
