YY,MM,DD,AverageTemp
2008,10,20,12.742333333333333
2008,10,21,12.598395833333333
2008,10,22,12.403125
2008,10,23,12.220104166666667
2008,10,24,12.121458333333333
2008,10,25,12.0914375
2008,10,26,11.9895625
2008,10,27,11.887083333333333
2008,10,28,11.7985
2008,10,29,10.658854166666666
2008,10,30,10.4018125
2008,10,31,10.391354166666666
2008,11,1,10.457291666666666
2008,11,2,10.423229166666667
2008,11,3,10.439666666666668
2008,11,4,10.437083333333334
2008,11,5,10.498791666666667
2008,11,6,10.54775
2008,11,7,10.619083333333334
2008,11,8,10.578333333333333
2008,11,9,10.510479166666666
2008,11,10,10.3283125
2008,11,11,10.086791666666667
2008,11,12,9.970145833333333
2008,11,13,9.962958333333333
2008,11,14,9.9538125
2008,11,15,9.969125
2008,11,16,9.898604166666667
2008,11,17,9.678625
2008,11,18,9.5804375
2008,11,19,9.172520833333333
2008,11,20,8.67825
2008,11,21,8.729229166666666
2008,11,22,8.304020833333333
2008,11,23,7.663125
2008,11,24,8.094791666666666
2008,11,25,8.178291666666667
2008,11,26,8.021041666666667
2008,11,27,7.805416666666667
2008,11,28,7.997020833333333
2008,11,29,7.993666666666667
2008,11,30,7.786645833333333
2008,12,1,7.732166666666666
2008,12,2,7.619354166666667
2008,12,3,7.679875
2008,12,4,7.90975
2008,12,5,7.9688125
2008,12,6,7.939770833333333
2008,12,7,7.982208333333333
2008,12,8,7.6559375
2008,12,9,7.833020833333333
2008,12,10,7.87625
2008,12,11,7.828854166666667
2008,12,12,7.7715625
2008,12,13,7.465083333333333
2008,12,14,7.341541666666666
2008,12,15,7.470833333333333
2008,12,16,7.501166666666666
2008,12,17,7.333125
2008,12,18,7.2140208333333335
2008,12,19,7.0598125
2008,12,20,6.342458333333333
2008,12,21,6.0111875
2008,12,22,6.176645833333334
2008,12,23,5.9437291666666665
2008,12,24,5.8901666666666666
2008,12,25,6.153666666666667
2008,12,26,5.86275
2008,12,27,5.77475
2008,12,28,6.048958333333333
2008,12,29,6.221791666666666
2008,12,30,6.0772916666666665
2008,12,31,5.858020833333334
2009,1,1,4.9998125
2009,1,2,5.0638125
2009,1,3,5.047083333333333
2009,1,4,4.773875
2009,1,5,4.752791666666667
2009,1,6,4.760354166666667
2009,1,7,4.92275
2009,1,8,4.77325
2009,1,9,4.718020833333333
2009,1,10,4.299354166666666
2009,1,11,4.003770833333333
2009,1,12,3.8644583333333333
2009,1,13,3.7594375
2009,1,14,3.383583333333333
2009,1,15,3.2107916666666667
2009,1,16,3.1265625
2009,1,17,3.197
2009,1,18,3.021916666666667
2009,1,19,3.0711458333333335
2009,1,20,3.4659583333333335
2009,1,21,3.1435833333333334
2009,1,22,2.9942083333333334
2009,1,23,2.9203333333333332
2009,1,24,2.72725
2009,1,25,2.619875
2009,1,26,3.357666666666667
2009,1,27,2.659104166666667
2009,1,28,2.8874375
2009,1,29,2.8943333333333334
2009,1,30,2.8432708333333334
2009,1,31,2.930229166666667
2009,2,1,3.1216458333333335
2009,2,2,3.1392708333333332
2009,2,3,2.995041666666667
2009,2,4,2.7900833333333335
2009,2,5,2.583645833333333
2009,2,6,2.3113958333333335
2009,2,7,2.3097708333333333
2009,2,8,2.613958333333333
2009,2,9,2.646916666666667
2009,2,10,2.5835833333333333
2009,2,11,2.635854166666667
2009,2,12,2.7219583333333333
2009,2,13,2.6752291666666665
2009,2,14,2.519458333333333
2009,2,15,2.5511875
2009,2,16,2.5552083333333333
2009,2,17,2.550145833333333
2009,2,18,2.7424166666666667
2009,2,19,2.714291666666667
2009,2,20,2.8250208333333333
2009,2,21,2.8078333333333334
2009,2,22,2.774541666666667
2009,2,23,2.7047291666666666
2009,2,24,2.6412708333333335
2009,2,25,2.5924583333333335
2009,2,26,2.6329583333333333
2009,2,27,2.6798125
2009,2,28,2.8440416666666666
2009,3,1,2.795729166666667
2009,3,2,2.62975
2009,3,3,2.580208333333333
2009,3,4,2.427
2009,3,5,2.3963125
2009,3,6,2.423
2009,3,7,2.619
2009,3,8,2.709625
2009,3,9,2.7497708333333333
2009,3,10,2.855375
2009,3,11,2.9948958333333335
2009,3,12,2.9342708333333336
2009,3,13,2.9386666666666668
2009,3,14,2.962375
2009,3,15,2.9445833333333336
2009,3,16,3.012729166666667
2009,3,17,3.158
2009,3,18,3.153020833333333
2009,3,19,2.9987916666666665
2009,3,20,3.104375
2009,3,21,3.3314375
2009,3,22,3.3508333333333336
2009,3,23,3.279729166666667
2009,3,24,3.322229166666667
2009,3,25,3.2686875
2009,3,26,3.2731041666666667
2009,3,27,3.2594375
2009,3,28,3.2705
2009,3,29,3.3973125
2009,3,30,3.4941666666666666
2009,3,31,3.611479166666667
2009,4,1,3.60325
2009,4,2,3.6016041666666667
2009,4,3,3.5999375000000002
2009,4,4,3.5681458333333333
2009,4,5,3.62075
2009,4,6,3.8502916666666667
2009,4,7,4.047541666666667
2009,4,8,3.6770416666666668
2009,4,9,3.7196041666666666
2009,4,10,3.8594375
2009,4,11,4.084604166666667
2009,4,12,4.179458333333334
2009,4,13,4.035520833333333
2009,4,14,4.507083333333333
2009,4,15,4.537958333333333
2009,4,16,4.698625
2009,4,17,4.502395833333333
2009,4,18,4.086333333333333
2009,4,19,4.205770833333333
2009,4,20,4.049125
2009,4,21,4.7568125
2009,4,22,3.76875
2009,4,23,3.8355208333333333
2009,4,24,4.042229166666667
2009,4,25,4.687854166666667
2009,4,26,4.066958333333333
2009,4,27,3.9872708333333335
2009,4,28,3.7695208333333334
2009,4,29,4.822729166666667
2009,4,30,4.146229166666667
2009,5,1,3.8457083333333335
2009,5,2,3.7500416666666667
2009,5,3,3.9282708333333334
2009,5,4,3.975791666666667
2009,5,5,4.450208333333333
2009,5,6,5.215083333333333
2009,5,7,5.4459583333333335
2009,5,8,5.0276875
2009,5,9,5.059666666666667
2009,5,10,4.60175
2009,5,11,5.3819375
2009,5,12,6.6161875
2009,5,13,6.104
2009,5,14,4.919604166666667
2009,5,15,4.3174166666666665
2009,5,16,4.447979166666666
2009,5,17,4.5410625
2009,5,18,4.897145833333333
2009,5,19,5.151875
2009,5,20,4.9347916666666665
2009,5,21,4.917854166666666
2009,5,22,4.745583333333333
2009,5,23,4.906770833333334
2009,5,24,5.2386875
2009,5,25,5.413458333333334
2009,5,26,6.902458333333334
2009,5,27,6.519854166666667
2009,5,28,7.019458333333334
2009,5,29,7.4638125
2009,5,30,7.955666666666667
2009,5,31,7.26875
2009,6,1,6.8745416666666666
2009,6,2,7.777916666666667
2009,6,3,7.637208333333334
2009,6,4,7.001895833333333
2009,6,5,6.6139166666666664
2009,6,6,7.152041666666666
2009,6,7,7.040541666666667
2009,6,8,6.911617647058823
2009,6,9,6.983125
2009,6,10,6.387708333333333
2009,6,11,6.846041666666666
2009,6,12,7.734583333333333
2009,6,13,7.8254166666666665
2009,6,14,7.705416666666666
2009,6,15,7.778125
2009,6,16,7.831875
2009,6,17,7.500208333333333
2009,6,18,7.175833333333333
2009,6,19,6.856041666666666
2009,6,20,6.237916666666667
2009,6,21,8.004583333333333
2009,6,22,12.63375
2009,6,23,13.060833333333333
2009,6,24,13.489791666666667
2009,6,25,13.163541666666667
2009,6,26,12.496666666666666
2009,6,27,10.781875
2009,6,28,9.679791666666667
2009,6,29,9.051458333333333
2009,6,30,10.207708333333333
2009,7,1,10.0575
2009,7,2,9.60125
2009,7,3,8.601875
2009,7,4,8.519791666666666
2009,7,5,8.973125
2009,7,6,9.231666666666667
2009,7,7,8.421041666666667
2009,7,8,7.802083333333333
2009,7,9,8.133750000000001
2009,7,10,9.602916666666667
2009,7,11,9.332916666666666
2009,7,12,8.445208333333333
2009,7,13,8.024583333333334
2009,7,14,7.850208333333334
2009,7,15,7.862708333333333
2009,7,16,7.953333333333333
2009,7,17,7.657291666666667
2009,7,18,7.5424999999999995
2009,7,19,7.488125
2009,7,20,8.26625
2009,7,21,8.41625
2009,7,22,8.650833333333333
2009,7,23,9.42875
2009,7,24,12.622708333333334
2009,7,25,12.710833333333333
2009,7,26,11.336458333333333
2009,7,27,8.925
2009,7,28,8.301875
2009,7,29,8.793958333333334
2009,7,30,8.56625
2009,7,31,8.338125
2009,8,1,8.271875
2009,8,2,8.134166666666667
2009,8,3,7.874791666666667
2009,8,4,7.826458333333333
2009,8,5,7.772083333333334
2009,8,6,7.911041666666667
2009,8,7,8.085416666666667
2009,8,8,8.542708333333334
2009,8,9,8.133750000000001
2009,8,10,7.76
2009,8,11,7.905
2009,8,12,8.266458333333334
2009,8,13,8.272291666666668
2009,8,14,8.182708333333334
2009,8,15,8.3029166666666665
2009,8,16,8.308541666666667
2009,8,17,8.327291666666667
2009,8,18,8.308541666666667
2009,8,19,8.325
2009,8,20,8.481666666666667
2009,8,21,8.457916666666668
2009,8,22,8.248541666666666
2009,8,23,8.72875
2009,8,24,9.189166666666667
2009,8,25,9.500625
2009,8,26,9.0275
2009,8,27,9.117083333333333
2009,8,28,10.201666666666666
2009,8,29,9.440833333333334
2009,8,30,13.108541666666667
2009,8,31,11.938125
2009,9,1,13.751041666666667
2009,9,2,14.377916666666668
2009,9,3,13.333958333333333
2009,9,4,12.442291666666666
2009,9,5,11.704791666666667
2009,9,6,13.814166666666667
2009,9,7,12.236875
2009,9,8,10.704583333333334
2009,9,9,13.072291666666667
2009,9,10,13.88875
2009,9,11,14.673541666666667
2009,9,12,15.842083333333333
2009,9,13,16.030416666666667
2009,9,14,15.28625
2009,9,15,12.638541666666667
2009,9,16,13.967916666666667
2009,9,17,15.246666666666666
2009,9,18,12.223541666666666
2009,9,19,11.430833333333334
2009,9,20,13.48375
2009,9,21,12.474583333333333
2009,9,22,11.446875
2009,9,23,10.201666666666666
2009,9,24,9.73375
2009,9,25,10.983333333333333
2009,9,26,12.564166666666667
2009,9,27,10.830416666666666
2009,9,28,9.614375
2009,9,29,8.961875000000001
2009,9,30,8.854583333333334
2009,10,1,8.966875
2009,10,2,9.344375
2009,10,3,10.345833333333333
2009,10,4,9.752083333333333
2009,10,5,9.22625
2009,10,6,8.920833333333334
2009,10,7,9.067916666666667
2009,10,8,9.172083333333333
2009,10,9,10.579166666666667
2009,10,10,10.459375
2009,10,11,9.728541666666667
2009,10,12,9.674375
2009,10,13,9.542708333333334
2009,10,14,9.615
2009,10,15,10.507083333333334
2009,10,16,10.980833333333333
2009,10,17,11.141041666666666
2009,10,18,11.199583333333333
2009,10,19,10.953333333333333
2009,10,20,10.93
2009,10,21,10.869583333333333
2009,10,22,10.885833333333334
2009,10,23,10.845416666666667
2009,10,24,10.688333333333334
2009,10,25,10.730625
2009,10,26,10.175208333333334
2009,10,27,10.163333333333334
2009,10,28,10.301666666666666
2009,10,29,10.64
2009,10,30,10.549375
2009,10,31,10.387708333333334
2009,11,1,10.057291666666666
2009,11,2,10.2775
2009,11,3,10.307708333333334
2009,11,4,10.109375
2009,11,5,10.054583333333333
2009,11,6,9.9783333333333335
2009,11,7,9.797083333333333
2009,11,8,9.855833333333333
2009,11,9,9.826666666666666
2009,11,10,9.826875
2009,11,11,9.838333333333333
2009,11,12,9.838333333333333
2009,11,13,9.78
2009,11,14,9.78
2009,11,15,9.78
2009,11,16,9.78
2009,11,17,9.725624999999999
2009,11,18,9.520208333333333
2009,11,19,9.5564583333333335
2009,11,20,9.67125
2009,11,21,9.5564583333333335
2009,11,22,9.502083333333333
2009,11,23,9.363125
2009,11,24,9.2
2009,11,25,9.1033333333333335
2009,11,26,8.970416666666667
2009,11,27,9.121458333333333
2009,11,28,9.067083333333333
2009,11,29,9.061041666666666
2009,11,30,8.977708333333334
2009,12,1,8.989374999999999
2009,12,2,8.948541666666667
2009,12,3,8.8341666666666665
2009,12,4,8.845833333333333
2009,12,5,8.863333333333333
2009,12,6,8.526666666666667
2009,12,7,8.430625000000001
2009,12,8,8.2675
2009,12,9,7.874791666666667
2009,12,10,7.784166666666667
2009,12,11,7.76
2009,12,12,7.669375
2009,12,13,7.560625
2009,12,14,7.729791666666666
2009,12,15,7.421666666666667
2009,12,16,7.282708333333333
2009,12,17,6.513541666666667
2009,12,18,5.8125
2009,12,19,5.588958333333333
2009,12,20,5.891041666666667
2009,12,21,5.487916666666667
2009,12,22,4.468958333333333
2009,12,23,4.429166666666666
2009,12,24,3.9939583333333335
2009,12,25,4.366458333333333
2009,12,26,5.252083333333333
2009,12,27,5.335208333333333
2009,12,28,5.274791666666667
2009,12,29,4.951666666666667
2009,12,30,4.001041666666667
2009,12,31,4.783125
2010,1,1,4.489166666666667
2010,1,2,4.464791666666667
2010,1,3,4.157916666666667
2010,1,4,3.8670833333333334
2010,1,5,3.8670833333333334
2010,1,6,3.7824999999999998
2010,1,7,3.5710416666666664
2010,1,8,3.5347916666666666
2010,1,9,3.5952083333333333
2010,1,10,3.40125
2010,1,11,3.1950000000000003
2010,1,12,2.7485416666666667
2010,1,13,3.035416666666667
2010,1,14,3.3372916666666668
2010,1,15,3.122291666666667
2010,1,16,3.12625
2010,1,17,3.42875
2010,1,18,3.4320833333333334
2010,1,19,3.4320833333333334
2010,1,20,3.42
2010,1,21,3.42
2010,1,22,3.35125
2010,1,23,3.3691666666666666
2010,1,24,3.36375
2010,1,25,3.4683333333333333
2010,1,26,3.6616666666666666
2010,1,27,3.685833333333333
2010,1,28,3.6133333333333333
2010,1,29,3.4074999999999998
2010,1,30,3.1470833333333332
2010,1,31,2.6354166666666665
2010,2,1,2.5425
2010,2,2,2.58
2010,2,3,2.655
2010,2,4,2.3285416666666667
2010,2,5,2.150625
2010,2,6,1.9672916666666667
2010,2,7,2.311875
2010,2,8,2.4447916666666667
2010,2,9,2.0708333333333333
2010,2,10,2.2189583333333336
2010,2,11,2.53
2010,2,12,2.56125
2010,2,13,2.511875
2010,2,14,2.5016666666666665
2010,2,15,2.7416666666666667
2010,2,16,2.6979166666666665
2010,2,17,2.5122916666666666
2010,2,18,2.555833333333333
2010,2,19,2.6802083333333333
2010,2,20,2.63
2010,2,21,2.7425
2010,2,22,2.6174999999999997
2010,2,23,2.7800000000000002
2010,2,24,2.83
2010,2,25,2.83
2010,2,26,2.9025
2010,2,27,2.9810416666666666
2010,2,28,3.095833333333333
2010,3,1,3.12
2010,3,2,3.12
2010,3,3,3.12
2010,3,4,3.12
2010,3,5,3.12
2010,3,6,3.0777083333333333
2010,3,7,3.12
2010,3,8,3.12
2010,3,9,3.12
2010,3,10,3.12
2010,3,11,3.12
2010,3,12,3.12625
2010,3,13,3.22625
2010,3,14,3.42
2010,3,15,3.395
2010,3,16,3.21375
2010,3,17,3.42
2010,3,18,3.4074999999999998
2010,3,19,3.32
2010,3,20,3.28875
2010,3,21,3.2825
2010,3,22,3.22625
2010,3,23,3.6425
2010,3,24,3.97
2010,3,25,3.9516666666666667
2010,3,26,3.6979166666666665
2010,3,27,3.764375
2010,3,28,3.794583333333333
2010,3,29,3.6979166666666665
2010,3,30,3.734166666666667
2010,3,31,3.6797916666666666
2010,4,1,3.9335416666666667
2010,4,2,3.897291666666667
2010,4,3,3.685833333333333
2010,4,4,3.685833333333333
2010,4,5,3.6616666666666666
2010,4,6,3.7220833333333334
2010,4,7,3.71
2010,4,8,3.71
2010,4,9,3.685833333333333
2010,4,10,3.5529166666666665
2010,4,11,3.6469565217391304
2010,5,27,7.289401282051282
2010,5,28,6.976432638888889
2010,5,29,6.528544444444444
2010,5,30,6.145120138888889
2010,5,31,7.149568055555555
2010,6,1,6.691893055555555
2010,6,2,6.2799701388888884
2010,6,3,6.127607638888889
2010,6,4,5.9934763888888885
2010,6,5,5.898479166666666
2010,6,6,5.776861111111111
2010,6,7,6.066931944444445
2010,6,8,7.242011111111111
2010,6,9,7.700534027777778
2010,6,10,7.143422916666666
2010,6,11,5.952209027777778
2010,6,12,5.853702083333333
2010,6,13,6.163859722222222
2010,6,14,6.640739776951673
2011,5,25,6.5669375
2011,5,26,6.558270833333333
2011,5,27,6.56775
2011,5,28,6.5968333333333335
2011,5,29,6.624229166666667
2011,5,30,6.584145833333333
2011,5,31,6.695645833333334
2011,6,1,6.7113125
2011,6,2,6.6349375
2011,6,3,7.125625
2011,6,4,7.9700625
2011,6,5,7.6111875
2011,6,6,7.034229166666667
2011,6,7,6.934895833333333
2011,6,8,7.002770833333333
2011,6,9,7.232291666666667
2011,6,10,7.744020833333333
2011,6,11,7.953791666666667
2011,6,12,8.524770833333333
2011,6,13,8.493520833333333
2011,6,14,10.941583333333334
2011,6,15,11.920020833333334
2011,6,16,11.7455625
2011,6,17,10.40025
2011,6,18,8.8225
2011,6,19,7.462229166666667
2011,6,20,7.791375
2011,6,21,7.577875
2011,6,22,7.582895833333334
2011,6,23,8.651041666666666
2011,6,24,9.132791666666666
2011,6,25,11.223458333333333
2011,6,26,12.621583333333334
2011,6,27,11.188375
2011,6,28,9.9800625
2011,6,29,8.81425
2011,6,30,8.360041666666667
2011,7,1,9.071354166666667
2011,7,2,8.658354166666667
2011,7,3,8.251666666666667
2011,7,4,7.914770833333333
2011,7,5,8.385979166666667
2011,7,6,8.518229166666666
2011,7,7,8.1475625
2011,7,8,8.948416666666667
2011,7,9,8.4936875
2011,7,10,8.9608125
2011,7,11,9.063125
2011,7,12,8.7440625
2011,7,13,8.982854166666666
2011,7,14,10.173625
2011,7,15,9.801708333333334
2011,7,16,9.3906875
2011,7,17,9.194479166666667
2011,7,18,8.985020833333333
2011,7,19,9.3588125
2011,7,20,9.131729166666666
2011,7,21,8.458854166666667
2011,7,22,8.134916666666667
2011,7,23,8.483104166666667
2011,7,24,8.4914375
2011,7,25,8.554770833333333
2011,7,26,8.421916666666666
2011,7,27,8.153958333333334
2011,7,28,8.610541666666666
2011,7,29,8.748583333333334
2011,7,30,8.390770833333333
2011,7,31,8.550604166666666
2011,8,1,9.17825
2011,8,2,8.794
2011,8,3,9.2405
2011,8,4,9.808083333333334
2011,8,5,10.700416666666667
2011,8,6,10.923166666666667
2011,8,7,10.498979166666667
2011,8,8,9.204583333333334
2011,8,9,9.098479166666667
2011,8,10,9.600166666666667
2011,8,11,9.394708333333334
2011,8,12,10.365729166666666
2011,8,13,11.465208333333333
2011,8,14,11.477416666666667
2011,8,15,12.369104166666666
2011,8,16,15.700854166666666
2011,8,17,16.561208333333333
2011,8,18,14.695020833333333
2011,8,19,12.234895833333333
2011,8,20,11.360291666666667
2011,8,21,10.633229166666666
2011,8,22,9.9854375
2011,8,23,10.37075
2011,8,24,10.142125
2011,8,25,9.568666666666667
2011,8,26,9.262041666666667
2011,8,27,9.314583333333333
2011,8,28,11.3330625
2011,8,29,8.819125
2011,8,30,8.751458333333334
2011,8,31,9.214604166666668
2011,9,1,10.162520833333334
2011,9,2,11.081791666666668
2011,9,3,11.3406875
2011,9,4,10.6413125
2011,9,5,10.446583333333333
2011,9,6,10.863625
2011,9,7,12.614395833333333
2011,9,8,14.083604166666667
2011,9,9,14.3589375
2011,9,10,14.175833333333333
2011,9,11,13.720437500000001
2011,9,12,12.766958333333333
2011,9,13,12.4653125
2011,9,14,11.960125
2011,9,15,11.550020833333333
2011,9,16,12.047333333333334
2011,9,17,13.470041666666667
2011,9,18,13.3113125
2011,9,19,13.852708333333334
2011,9,20,11.755041666666667
2011,9,21,10.774854166666668
2011,9,22,10.903770833333333
2011,9,23,10.900145833333333
2011,9,24,10.8579375
2011,9,25,10.887208333333334
2011,9,26,11.119916666666667
2011,9,27,11.489125
2011,9,28,11.964895833333333
2011,9,29,11.815729166666667
2011,9,30,11.289166666666667
2011,10,1,11.762770833333333
2011,10,2,13.116145833333334
2011,10,3,15.043145833333334
2011,10,4,15.482
2011,10,5,16.26095833333333
2011,10,6,15.716520833333332
2011,10,7,15.6085625
2011,10,8,15.2500625
2011,10,9,15.021854166666667
2011,10,10,14.80275
2011,10,11,14.826125000000001
2011,10,12,14.985083333333334
2011,10,13,14.9556875
2011,10,14,14.462125
2011,10,15,13.577666666666667
2011,10,16,11.9985625
2011,10,17,11.2570625
2011,10,18,11.056979166666666
2011,10,19,12.5055
2011,10,20,13.6641875
2011,10,21,11.188729166666667
2011,10,22,11.009333333333334
2011,10,23,11.355708333333334
2011,10,24,11.420291666666667
2011,10,25,11.020291666666667
2011,10,26,10.78825
2011,10,27,11.709458333333334
2011,10,28,12.066291666666666
2011,10,29,12.084416666666666
2011,10,30,12.151208333333333
2011,10,31,11.921479166666666
2011,11,1,11.801270833333334
2011,11,2,11.781395833333333
2011,11,3,12.0748125
2011,11,4,11.5751875
2011,11,5,11.210833333333333
2011,11,6,11.262020833333333
2011,11,7,11.432791666666667
2011,11,8,11.243604166666668
2011,11,9,10.995020833333333
2011,11,10,11.075333333333333
2011,11,11,10.899854166666668
2011,11,12,10.659270833333334
2011,11,13,10.594708333333333
2011,11,14,10.569812500000001
2011,11,15,10.611541666666668
2011,11,16,10.624291666666666
2011,11,17,10.667520833333333
2011,11,18,10.508125
2011,11,19,10.322770833333333
2011,11,20,10.261166666666666
2011,11,21,10.244291666666667
2011,11,22,10.175979166666666
2011,11,23,10.086833333333333
2011,11,24,9.869291666666667
2011,11,25,9.889854166666666
2011,11,26,9.895395833333334
2011,11,27,10.018270833333332
2011,11,28,10.021958333333334
2011,11,29,10.050729166666667
2011,11,30,10.016229166666667
2011,12,1,9.934354166666667
2011,12,2,9.9030625
2011,12,3,9.686291666666667
2011,12,4,9.601458333333333
2011,12,5,9.6843125
2011,12,6,9.769416666666666
2011,12,7,9.777666666666667
2011,12,8,9.631854166666667
2011,12,9,9.6728125
2011,12,10,9.7769375
2011,12,11,9.417875
2011,12,12,9.296979166666667
2011,12,13,9.250770833333334
2011,12,14,9.182791666666667
2011,12,15,8.941229166666666
2011,12,16,9.440083333333334
2011,12,17,9.3201875
2011,12,18,8.935541666666667
2011,12,19,8.365583333333333
2011,12,20,8.709520833333332
2011,12,21,8.493666666666666
2011,12,22,8.543875
2011,12,23,8.527916666666666
2011,12,24,8.3135625
2011,12,25,7.8785625
2011,12,26,8.144625
2011,12,27,8.155854166666666
2011,12,28,8.247458333333332
2011,12,29,8.224458333333333
2011,12,30,8.156979166666666
2011,12,31,7.9996875
2012,1,1,7.877125
2012,1,2,7.793916666666666
2012,1,3,7.942395833333333
2012,1,4,7.422395833333333
2012,1,5,6.916083333333333
2012,1,6,6.787708333333333
2012,1,7,6.7999583333333335
2012,1,8,6.731541666666667
2012,1,9,6.825645833333334
2012,1,10,6.675104166666666
2012,1,11,6.964833333333333
2012,1,12,6.770875
2012,1,13,6.620208333333333
2012,1,14,6.596916666666667
2012,1,15,6.044416666666667
2012,1,16,5.2523125
2012,1,17,5.7619375
2012,1,18,6.221541666666667
2012,1,19,5.989395833333333
2012,1,20,5.637958333333334
2012,1,21,5.3131875
2012,1,22,4.980291666666667
2012,1,23,5.3563125
2012,1,24,5.69575
2012,1,25,5.903875
2012,1,26,5.630083333333333
2012,1,27,5.591583333333333
2012,1,28,5.711104166666667
2012,1,29,5.9074375
2012,1,30,5.8756458333333335
2012,1,31,5.8505416666666665
2012,2,1,5.8878125
2012,2,2,5.811645833333333
2012,2,3,5.613458333333333
2012,2,4,5.709770833333334
2012,2,5,5.4874583333333335
2012,2,6,5.326083333333333
2012,2,7,5.567104166666667
2012,2,8,5.48425
2012,2,9,5.0453125
2012,2,10,5.1900625
2012,2,11,5.5564375
2012,2,12,5.2274375
2012,2,13,4.932375
2012,2,14,5.101979166666666
2012,2,15,4.968354166666667
2012,2,16,5.065791666666667
2012,2,17,5.218
2012,2,18,5.305458333333333
2012,2,19,5.297395833333333
2012,2,20,5.1916875000000005
2012,2,21,5.063020833333333
2012,2,22,5.107166666666666
2012,2,23,5.226479166666667
2012,2,24,5.275354166666666
2012,2,25,5.322041666666666
2012,2,26,5.239916666666667
2012,2,27,5.283854166666667
2012,2,28,5.379895833333333
2012,2,29,5.280645833333334
2012,3,1,5.192270833333334
2012,3,2,5.247541666666667
2012,3,3,5.228208333333333
2012,3,4,5.220583333333334
2012,3,5,5.3343541666666665
2012,3,6,5.138375
2012,3,7,5.158604166666667
2012,3,8,5.083479166666667
2012,3,9,5.419958333333334
2012,3,10,5.458125
2012,3,11,5.435020833333334
2012,3,12,5.458
2012,3,13,5.476791666666667
2012,3,14,5.556416666666666
2012,3,15,5.778229166666667
2012,3,16,5.8829375
2012,3,17,5.851583333333333
2012,3,18,5.8100625
2012,3,19,5.8250416666666665
2012,3,20,5.887770833333334
2012,3,21,5.881354166666666
2012,3,22,5.781854166666667
2012,3,23,5.7429375
2012,3,24,5.869208333333333
2012,3,25,5.9171458333333335
2012,3,26,5.800520833333334
2012,3,27,5.89325
2012,3,28,5.98475
2012,3,29,6.105375
2012,3,30,6.175
2012,3,31,6.228104166666666
2012,4,1,6.301270833333334
2012,4,2,6.299166666666666
2012,4,3,6.290041666666667
2012,4,4,6.293770833333333
2012,4,5,6.2885
2012,4,6,6.399125
2012,4,7,6.569979166666666
2012,4,8,6.6085625
2012,4,9,6.5618541666666665
2012,4,10,6.531791666666667
2012,4,11,6.690916666666666
2012,4,12,6.819875
2012,4,13,7.008916666666667
2012,4,14,7.0579374999999995
2012,4,15,6.740833333333334
2012,4,16,6.712395833333333
2012,4,17,6.5155
2012,4,18,6.4319375
2012,4,19,6.7085625
2012,4,20,6.568041666666667
2012,4,21,6.348729166666667
2012,4,22,7.145458333333333
2012,4,23,8.252708333333333
2012,4,24,7.709270833333333
2012,4,25,7.50975
2012,4,26,7.101666666666667
2012,4,27,6.7085
2012,4,28,6.619958333333333
2012,4,29,7.126145833333333
2012,4,30,8.191979166666666
2012,5,1,8.314791666666666
2012,5,2,8.340604166666667
2012,5,3,8.034
2012,5,4,7.413770833333333
2012,5,5,6.948479166666667
2012,5,6,7.213125
2012,5,7,7.718333333333333
2012,5,8,7.932166666666666
2012,5,9,7.573416666666667
2012,5,10,7.199041666666667
2012,5,11,7.300541666666667
2012,5,12,7.790520833333333
2012,5,13,8.004729166666667
2012,5,14,8.307604166666668
2012,5,15,8.397708333333334
2012,5,16,7.994791666666667
2012,5,17,7.7547291666666665
2012,5,18,8.192854166666667
2012,5,19,8.208916666666667
2012,5,20,7.884916666666666
2012,5,21,7.833208333333333
2012,5,22,7.867104166666667
2012,5,23,8.1724375
2012,5,24,7.919125
2012,5,25,7.6834375
2012,5,26,7.650625
2012,5,27,7.7065624999999995
2012,5,28,7.7953125
2012,5,29,7.754229166666667
2012,5,30,7.745770833333333
2012,5,31,7.9283125
2012,6,1,9.048625
2012,6,2,9.31375
2012,6,3,8.55825
2012,6,4,12.497833333333334
2012,6,5,12.625562500000001
2012,6,6,12.63346
2012,6,7,12.021770833333333
2012,6,8,11.358895833333333
2012,6,9,10.556166666666666
2012,6,10,10.455875
2012,6,11,10.197125
2012,6,12,10.1596875
2012,6,13,9.808145833333333
2012,6,14,9.932166666666667
2012,6,15,10.268791666666667
2012,6,16,10.811104166666667
2012,6,17,10.541416666666667
2012,6,18,10.256645833333334
2012,6,19,10.120958333333334
2012,6,20,10.123104166666666
2012,6,21,10.101125
2012,6,22,10.256291666666666
2012,6,23,10.207395833333333
2012,6,24,10.216020833333333
2012,6,25,10.3184375
2012,6,26,9.997604166666667
2012,6,27,9.982687499999999
2012,6,28,10.0945625
2012,6,29,10.167270833333333
2012,6,30,9.718645833333333
2012,7,1,9.437875
2012,7,2,9.6741875
2012,7,3,9.570770833333333
2012,7,4,9.431145833333334
2012,7,5,9.525354166666666
2012,7,6,10.085770833333333
2012,7,7,9.786333333333333
2012,7,8,9.899729166666667
2012,7,9,10.196666666666667
2012,7,10,10.099958333333333
2012,7,11,9.950458333333334
2012,7,12,9.688645833333334
2012,7,13,9.548041666666666
2012,7,14,9.429875000000001
2012,7,15,9.3235
2012,7,16,9.4935625
2012,7,17,9.754333333333333
2012,7,18,9.453395833333333
2012,7,19,9.718166666666667
