"Plot Title: 20443274"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20443274, SEN S/N: 20443274)","Button Down (LGR S/N: 20443274)","Button Up (LGR S/N: 20443274)","Low Power Warning (LGR S/N: 20443274)","Safe Shutdown - Low Battery (LGR S/N: 20443274)","End Of File (LGR S/N: 20443274)"
11600,04/26/19 07:09:32 PM,6.05,,,,,
11601,04/26/19 07:39:32 PM,5.96,,,,,
11602,04/26/19 08:09:32 PM,5.87,,,,,
11603,04/26/19 08:39:32 PM,6.00,,,,,
11604,04/26/19 09:09:32 PM,6.05,,,,,
11605,04/26/19 09:39:32 PM,6.35,,,,,
11606,04/26/19 10:09:32 PM,6.17,,,,,
11607,04/26/19 10:39:32 PM,6.05,,,,,
11608,04/26/19 11:09:32 PM,5.96,,,,,
11609,04/26/19 11:39:32 PM,5.83,,,,,
11610,04/27/19 12:09:32 AM,5.70,,,,,
11611,04/27/19 12:39:32 AM,5.70,,,,,
11612,04/27/19 01:09:32 AM,5.75,,,,,
11613,04/27/19 01:39:32 AM,5.75,,,,,
11614,04/27/19 02:09:32 AM,5.62,,,,,
11615,04/27/19 02:39:32 AM,5.75,,,,,
11616,04/27/19 03:09:32 AM,5.53,,,,,
11617,04/27/19 03:39:32 AM,5.57,,,,,
11618,04/27/19 04:09:32 AM,5.45,,,,,
11619,04/27/19 04:39:32 AM,5.70,,,,,
11620,04/27/19 05:09:32 AM,5.75,,,,,
11621,04/27/19 05:39:32 AM,6.09,,,,,
11622,04/27/19 06:09:32 AM,5.92,,,,,
11623,04/27/19 06:39:32 AM,5.87,,,,,
11624,04/27/19 07:09:32 AM,5.96,,,,,
11625,04/27/19 07:39:32 AM,5.92,,,,,
11626,04/27/19 08:09:32 AM,5.92,,,,,
11627,04/27/19 08:39:32 AM,5.87,,,,,
11628,04/27/19 09:09:32 AM,5.87,,,,,
11629,04/27/19 09:39:32 AM,5.87,,,,,
11630,04/27/19 10:09:32 AM,5.87,,,,,
11631,04/27/19 10:39:32 AM,5.83,,,,,
11632,04/27/19 11:09:32 AM,5.83,,,,,
11633,04/27/19 11:39:32 AM,5.75,,,,,
11634,04/27/19 12:09:32 PM,5.75,,,,,
11635,04/27/19 12:39:32 PM,5.70,,,,,
11636,04/27/19 01:09:32 PM,5.70,,,,,
11637,04/27/19 01:39:32 PM,5.75,,,,,
11638,04/27/19 02:09:32 PM,5.66,,,,,
11639,04/27/19 02:39:32 PM,5.66,,,,,
11640,04/27/19 03:09:32 PM,5.57,,,,,
11641,04/27/19 03:39:32 PM,5.40,,,,,
11642,04/27/19 04:09:32 PM,5.45,,,,,
11643,04/27/19 04:39:32 PM,5.40,,,,,
11644,04/27/19 05:09:32 PM,5.36,,,,,
11645,04/27/19 05:39:32 PM,5.19,,,,,
11646,04/27/19 06:09:32 PM,5.19,,,,,
11647,04/27/19 06:39:32 PM,5.10,,,,,
11648,04/27/19 07:09:32 PM,5.19,,,,,
11649,04/27/19 07:39:32 PM,5.02,,,,,
11650,04/27/19 08:09:32 PM,4.89,,,,,
11651,04/27/19 08:39:32 PM,5.15,,,,,
11652,04/27/19 09:09:32 PM,5.10,,,,,
11653,04/27/19 09:39:32 PM,5.06,,,,,
11654,04/27/19 10:09:32 PM,5.02,,,,,
11655,04/27/19 10:39:32 PM,5.19,,,,,
11656,04/27/19 11:09:32 PM,5.10,,,,,
11657,04/27/19 11:39:32 PM,5.23,,,,,
11658,04/28/19 12:09:32 AM,5.36,,,,,
11659,04/28/19 12:39:32 AM,5.62,,,,,
11660,04/28/19 01:09:32 AM,5.75,,,,,
11661,04/28/19 01:39:32 AM,5.96,,,,,
11662,04/28/19 02:09:32 AM,5.87,,,,,
11663,04/28/19 02:39:32 AM,5.96,,,,,
11664,04/28/19 03:09:32 AM,6.00,,,,,
11665,04/28/19 03:39:32 AM,6.13,,,,,
11666,04/28/19 04:09:32 AM,6.05,,,,,
11667,04/28/19 04:39:32 AM,6.00,,,,,
11668,04/28/19 05:09:32 AM,6.00,,,,,
11669,04/28/19 05:39:32 AM,5.92,,,,,
11670,04/28/19 06:09:32 AM,5.92,,,,,
11671,04/28/19 06:39:32 AM,5.92,,,,,
11672,04/28/19 07:09:32 AM,6.05,,,,,
11673,04/28/19 07:39:32 AM,6.13,,,,,
11674,04/28/19 08:09:32 AM,6.13,,,,,
11675,04/28/19 08:39:32 AM,5.66,,,,,
11676,04/28/19 09:09:32 AM,5.10,,,,,
11677,04/28/19 09:39:32 AM,5.49,,,,,
11678,04/28/19 10:09:32 AM,5.57,,,,,
11679,04/28/19 10:39:32 AM,5.45,,,,,
11680,04/28/19 11:09:32 AM,5.36,,,,,
11681,04/28/19 11:39:32 AM,5.10,,,,,
11682,04/28/19 12:09:32 PM,5.32,,,,,
11683,04/28/19 12:39:32 PM,5.19,,,,,
11684,04/28/19 01:09:32 PM,5.49,,,,,
11685,04/28/19 01:39:32 PM,5.49,,,,,
11686,04/28/19 02:09:32 PM,5.57,,,,,
11687,04/28/19 02:39:32 PM,5.62,,,,,
11688,04/28/19 03:09:32 PM,5.70,,,,,
11689,04/28/19 03:39:32 PM,5.75,,,,,
11690,04/28/19 04:09:32 PM,5.70,,,,,
11691,04/28/19 04:39:32 PM,5.87,,,,,
11692,04/28/19 05:09:32 PM,5.83,,,,,
11693,04/28/19 05:39:32 PM,6.13,,,,,
11694,04/28/19 06:09:32 PM,6.17,,,,,
11695,04/28/19 06:39:32 PM,5.96,,,,,
11696,04/28/19 07:09:32 PM,6.13,,,,,
11697,04/28/19 07:39:32 PM,6.17,,,,,
11698,04/28/19 08:09:32 PM,6.13,,,,,
11699,04/28/19 08:39:32 PM,6.05,,,,,
11700,04/28/19 09:09:32 PM,5.92,,,,,
11701,04/28/19 09:39:32 PM,5.96,,,,,
11702,04/28/19 10:09:32 PM,5.92,,,,,
11703,04/28/19 10:39:32 PM,5.96,,,,,
11704,04/28/19 11:09:32 PM,5.92,,,,,
11705,04/28/19 11:39:32 PM,5.92,,,,,
11706,04/29/19 12:09:32 AM,5.83,,,,,
11707,04/29/19 12:39:32 AM,5.75,,,,,
11708,04/29/19 01:09:32 AM,6.00,,,,,
11709,04/29/19 01:39:32 AM,6.05,,,,,
11710,04/29/19 02:09:32 AM,5.92,,,,,
11711,04/29/19 02:39:32 AM,5.79,,,,,
11712,04/29/19 03:09:32 AM,5.92,,,,,
11713,04/29/19 03:39:32 AM,5.83,,,,,
11714,04/29/19 04:09:32 AM,5.70,,,,,
11715,04/29/19 04:39:32 AM,5.45,,,,,
11716,04/29/19 05:09:32 AM,5.53,,,,,
11717,04/29/19 05:39:32 AM,5.53,,,,,
11718,04/29/19 06:09:32 AM,5.49,,,,,
11719,04/29/19 06:39:32 AM,5.57,,,,,
11720,04/29/19 07:09:32 AM,5.75,,,,,
11721,04/29/19 07:39:32 AM,5.70,,,,,
11722,04/29/19 08:09:32 AM,5.66,,,,,
11723,04/29/19 08:39:32 AM,5.66,,,,,
11724,04/29/19 09:09:32 AM,5.79,,,,,
11725,04/29/19 09:39:32 AM,5.66,,,,,
11726,04/29/19 10:09:32 AM,5.92,,,,,
11727,04/29/19 10:39:32 AM,5.70,,,,,
11728,04/29/19 11:09:32 AM,5.96,,,,,
11729,04/29/19 11:39:32 AM,5.92,,,,,
11730,04/29/19 12:09:32 PM,6.05,,,,,
11731,04/29/19 12:39:32 PM,6.00,,,,,
11732,04/29/19 01:09:32 PM,6.17,,,,,
11733,04/29/19 01:39:32 PM,6.09,,,,,
11734,04/29/19 02:09:32 PM,6.17,,,,,
11735,04/29/19 02:39:32 PM,6.22,,,,,
11736,04/29/19 03:09:32 PM,6.48,,,,,
11737,04/29/19 03:39:32 PM,6.73,,,,,
11738,04/29/19 04:09:32 PM,6.73,,,,,
11739,04/29/19 04:39:32 PM,6.86,,,,,
11740,04/29/19 05:09:32 PM,6.86,,,,,
11741,04/29/19 05:39:32 PM,6.99,,,,,
11742,04/29/19 06:09:32 PM,6.26,,,,,
11743,04/29/19 06:39:32 PM,5.87,,,,,
11744,04/29/19 07:09:32 PM,5.92,,,,,
11745,04/29/19 07:39:32 PM,5.75,,,,,
11746,04/29/19 08:09:32 PM,5.66,,,,,
11747,04/29/19 08:39:32 PM,5.45,,,,,
11748,04/29/19 09:09:32 PM,5.45,,,,,
11749,04/29/19 09:39:32 PM,5.53,,,,,
11750,04/29/19 10:09:32 PM,5.45,,,,,
11751,04/29/19 10:39:32 PM,5.53,,,,,
11752,04/29/19 11:09:32 PM,5.57,,,,,
11753,04/29/19 11:39:32 PM,5.70,,,,,
11754,04/30/19 12:09:32 AM,5.79,,,,,
11755,04/30/19 12:39:32 AM,5.92,,,,,
11756,04/30/19 01:09:32 AM,6.17,,,,,
11757,04/30/19 01:39:32 AM,6.26,,,,,
11758,04/30/19 02:09:32 AM,6.39,,,,,
11759,04/30/19 02:39:32 AM,6.43,,,,,
11760,04/30/19 03:09:32 AM,6.43,,,,,
11761,04/30/19 03:39:32 AM,6.48,,,,,
11762,04/30/19 04:09:32 AM,6.35,,,,,
11763,04/30/19 04:39:32 AM,6.35,,,,,
11764,04/30/19 05:09:32 AM,6.52,,,,,
11765,04/30/19 05:39:32 AM,6.73,,,,,
11766,04/30/19 06:09:32 AM,6.26,,,,,
11767,04/30/19 06:39:32 AM,6.22,,,,,
11768,04/30/19 07:09:32 AM,6.39,,,,,
11769,04/30/19 07:39:32 AM,6.39,,,,,
11770,04/30/19 08:09:32 AM,6.17,,,,,
11771,04/30/19 08:39:32 AM,6.17,,,,,
11772,04/30/19 09:09:32 AM,6.13,,,,,
11773,04/30/19 09:39:32 AM,6.22,,,,,
11774,04/30/19 10:09:32 AM,6.22,,,,,
11775,04/30/19 10:39:32 AM,6.13,,,,,
11776,04/30/19 11:09:32 AM,6.22,,,,,
11777,04/30/19 11:39:32 AM,6.22,,,,,
11778,04/30/19 12:09:32 PM,6.22,,,,,
11779,04/30/19 12:39:32 PM,6.52,,,,,
11780,04/30/19 01:09:32 PM,6.43,,,,,
11781,04/30/19 01:39:32 PM,6.17,,,,,
11782,04/30/19 02:09:32 PM,6.35,,,,,
11783,04/30/19 02:39:32 PM,6.60,,,,,
11784,04/30/19 03:09:32 PM,6.65,,,,,
11785,04/30/19 03:39:32 PM,6.60,,,,,
11786,04/30/19 04:09:32 PM,6.69,,,,,
11787,04/30/19 04:39:32 PM,6.35,,,,,
11788,04/30/19 05:09:32 PM,6.52,,,,,
11789,04/30/19 05:39:32 PM,6.56,,,,,
11790,04/30/19 06:09:32 PM,6.43,,,,,
11791,04/30/19 06:39:32 PM,6.65,,,,,
11792,04/30/19 07:09:32 PM,6.73,,,,,
11793,04/30/19 07:39:32 PM,6.65,,,,,
11794,04/30/19 08:09:32 PM,6.52,,,,,
11795,04/30/19 08:39:32 PM,6.43,,,,,
11796,04/30/19 09:09:32 PM,6.43,,,,,
11797,04/30/19 09:39:32 PM,6.30,,,,,
11798,04/30/19 10:09:32 PM,6.39,,,,,
11799,04/30/19 10:39:32 PM,6.35,,,,,
11800,04/30/19 11:09:32 PM,6.39,,,,,
11801,04/30/19 11:39:32 PM,6.35,,,,,
11802,05/01/19 12:09:32 AM,6.43,,,,,
11803,05/01/19 12:39:32 AM,6.43,,,,,
11804,05/01/19 01:09:32 AM,6.30,,,,,
11805,05/01/19 01:39:32 AM,6.43,,,,,
11806,05/01/19 02:09:32 AM,6.65,,,,,
11807,05/01/19 02:39:32 AM,6.69,,,,,
11808,05/01/19 03:09:32 AM,6.73,,,,,
11809,05/01/19 03:39:32 AM,6.73,,,,,
11810,05/01/19 04:09:32 AM,6.95,,,,,
11811,05/01/19 04:39:32 AM,6.86,,,,,
11812,05/01/19 05:09:32 AM,6.90,,,,,
11813,05/01/19 05:39:32 AM,6.78,,,,,
11814,05/01/19 06:09:32 AM,6.78,,,,,
11815,05/01/19 06:39:32 AM,6.95,,,,,
11816,05/01/19 07:09:32 AM,6.82,,,,,
11817,05/01/19 07:39:32 AM,6.99,,,,,
11818,05/01/19 08:09:32 AM,6.82,,,,,
11819,05/01/19 08:39:32 AM,6.60,,,,,
11820,05/01/19 09:09:32 AM,6.69,,,,,
11821,05/01/19 09:39:32 AM,6.26,,,,,
11822,05/01/19 10:09:32 AM,6.13,,,,,
11823,05/01/19 10:39:32 AM,6.09,,,,,
11824,05/01/19 11:09:32 AM,6.09,,,,,
11825,05/01/19 11:39:32 AM,6.30,,,,,
11826,05/01/19 12:09:32 PM,6.52,,,,,
11827,05/01/19 12:39:32 PM,6.52,,,,,
11828,05/01/19 01:09:32 PM,6.73,,,,,
11829,05/01/19 01:39:32 PM,6.95,,,,,
11830,05/01/19 02:09:32 PM,6.78,,,,,
11831,05/01/19 02:39:32 PM,6.95,,,,,
11832,05/01/19 03:09:32 PM,6.99,,,,,
11833,05/01/19 03:39:32 PM,7.03,,,,,
11834,05/01/19 04:09:32 PM,7.12,,,,,
11835,05/01/19 04:39:32 PM,6.95,,,,,
11836,05/01/19 05:09:32 PM,6.78,,,,,
11837,05/01/19 05:39:32 PM,6.73,,,,,
11838,05/01/19 06:09:32 PM,6.73,,,,,
11839,05/01/19 06:39:32 PM,6.69,,,,,
11840,05/01/19 07:09:32 PM,6.86,,,,,
11841,05/01/19 07:39:32 PM,6.90,,,,,
11842,05/01/19 08:09:32 PM,6.78,,,,,
11843,05/01/19 08:39:32 PM,6.82,,,,,
11844,05/01/19 09:09:32 PM,6.73,,,,,
11845,05/01/19 09:39:32 PM,6.95,,,,,
11846,05/01/19 10:09:32 PM,7.03,,,,,
11847,05/01/19 10:39:32 PM,6.99,,,,,
11848,05/01/19 11:09:32 PM,6.95,,,,,
11849,05/01/19 11:39:32 PM,7.08,,,,,
11850,05/02/19 12:09:32 AM,6.99,,,,,
11851,05/02/19 12:39:32 AM,7.08,,,,,
11852,05/02/19 01:09:32 AM,7.12,,,,,
11853,05/02/19 01:39:32 AM,6.78,,,,,
11854,05/02/19 02:09:32 AM,7.03,,,,,
11855,05/02/19 02:39:32 AM,7.08,,,,,
11856,05/02/19 03:09:32 AM,6.86,,,,,
11857,05/02/19 03:39:32 AM,7.12,,,,,
11858,05/02/19 04:09:32 AM,7.08,,,,,
11859,05/02/19 04:39:32 AM,7.16,,,,,
11860,05/02/19 05:09:32 AM,7.03,,,,,
11861,05/02/19 05:39:32 AM,6.86,,,,,
11862,05/02/19 06:09:32 AM,6.86,,,,,
11863,05/02/19 06:39:32 AM,6.82,,,,,
11864,05/02/19 07:09:32 AM,6.86,,,,,
11865,05/02/19 07:39:32 AM,6.95,,,,,
11866,05/02/19 08:09:32 AM,6.95,,,,,
11867,05/02/19 08:39:32 AM,6.99,,,,,
11868,05/02/19 09:09:32 AM,6.86,,,,,
11869,05/02/19 09:39:32 AM,6.90,,,,,
11870,05/02/19 10:09:32 AM,6.95,,,,,
11871,05/02/19 10:39:32 AM,7.08,,,,,
11872,05/02/19 11:09:32 AM,6.99,,,,,
11873,05/02/19 11:39:32 AM,6.99,,,,,
11874,05/02/19 12:09:32 PM,6.73,,,,,
11875,05/02/19 12:39:32 PM,7.03,,,,,
11876,05/02/19 01:09:32 PM,7.08,,,,,
11877,05/02/19 01:39:32 PM,7.08,,,,,
11878,05/02/19 02:09:32 PM,7.20,,,,,
11879,05/02/19 02:39:32 PM,7.20,,,,,
11880,05/02/19 03:09:32 PM,7.25,,,,,
11881,05/02/19 03:39:32 PM,7.33,,,,,
11882,05/02/19 04:09:32 PM,7.33,,,,,
11883,05/02/19 04:39:32 PM,7.29,,,,,
11884,05/02/19 05:09:32 PM,7.25,,,,,
11885,05/02/19 05:39:32 PM,7.16,,,,,
11886,05/02/19 06:09:32 PM,7.29,,,,,
11887,05/02/19 06:39:32 PM,7.29,,,,,
11888,05/02/19 07:09:32 PM,7.25,,,,,
11889,05/02/19 07:39:32 PM,7.20,,,,,
11890,05/02/19 08:09:32 PM,7.20,,,,,
11891,05/02/19 08:39:32 PM,7.20,,,,,
11892,05/02/19 09:09:32 PM,6.73,,,,,
11893,05/02/19 09:39:32 PM,6.78,,,,,
11894,05/02/19 10:09:32 PM,6.78,,,,,
11895,05/02/19 10:39:32 PM,6.73,,,,,
11896,05/02/19 11:09:32 PM,6.65,,,,,
11897,05/02/19 11:39:32 PM,6.78,,,,,
11898,05/03/19 12:09:32 AM,6.56,,,,,
11899,05/03/19 12:39:32 AM,6.73,,,,,
11900,05/03/19 01:09:32 AM,6.86,,,,,
11901,05/03/19 01:39:32 AM,6.78,,,,,
11902,05/03/19 02:09:32 AM,7.12,,,,,
11903,05/03/19 02:39:32 AM,6.99,,,,,
11904,05/03/19 03:09:32 AM,7.12,,,,,
11905,05/03/19 03:39:32 AM,6.90,,,,,
11906,05/03/19 04:09:32 AM,6.86,,,,,
11907,05/03/19 04:39:32 AM,7.12,,,,,
11908,05/03/19 05:09:32 AM,7.03,,,,,
11909,05/03/19 05:39:32 AM,7.29,,,,,
11910,05/03/19 06:09:32 AM,7.16,,,,,
11911,05/03/19 06:39:32 AM,7.16,,,,,
11912,05/03/19 07:09:32 AM,7.12,,,,,
11913,05/03/19 07:39:32 AM,7.08,,,,,
11914,05/03/19 08:09:32 AM,7.12,,,,,
11915,05/03/19 08:39:32 AM,7.20,,,,,
11916,05/03/19 09:09:32 AM,7.03,,,,,
11917,05/03/19 09:39:32 AM,7.03,,,,,
11918,05/03/19 10:09:32 AM,7.16,,,,,
11919,05/03/19 10:39:32 AM,7.20,,,,,
11920,05/03/19 11:09:32 AM,6.86,,,,,
11921,05/03/19 11:39:32 AM,7.03,,,,,
11922,05/03/19 12:09:32 PM,6.90,,,,,
11923,05/03/19 12:39:32 PM,6.69,,,,,
11924,05/03/19 01:09:32 PM,6.82,,,,,
11925,05/03/19 01:39:32 PM,6.82,,,,,
11926,05/03/19 02:09:32 PM,7.25,,,,,
11927,05/03/19 02:39:32 PM,7.08,,,,,
11928,05/03/19 03:09:32 PM,7.16,,,,,
11929,05/03/19 03:39:32 PM,7.12,,,,,
11930,05/03/19 04:09:32 PM,6.82,,,,,
11931,05/03/19 04:39:32 PM,6.95,,,,,
11932,05/03/19 05:09:32 PM,6.90,,,,,
11933,05/03/19 05:39:32 PM,6.95,,,,,
11934,05/03/19 06:09:32 PM,7.12,,,,,
11935,05/03/19 06:39:32 PM,6.99,,,,,
11936,05/03/19 07:09:32 PM,7.08,,,,,
11937,05/03/19 07:39:32 PM,6.95,,,,,
11938,05/03/19 08:09:32 PM,6.95,,,,,
11939,05/03/19 08:39:32 PM,7.08,,,,,
11940,05/03/19 09:09:32 PM,7.03,,,,,
11941,05/03/19 09:39:32 PM,7.03,,,,,
11942,05/03/19 10:09:32 PM,7.16,,,,,
11943,05/03/19 10:39:32 PM,7.08,,,,,
11944,05/03/19 11:09:32 PM,6.95,,,,,
11945,05/03/19 11:39:32 PM,6.86,,,,,
11946,05/04/19 12:09:32 AM,6.82,,,,,
11947,05/04/19 12:39:32 AM,6.52,,,,,
11948,05/04/19 01:09:32 AM,6.48,,,,,
11949,05/04/19 01:39:32 AM,6.60,,,,,
11950,05/04/19 02:09:32 AM,6.65,,,,,
11951,05/04/19 02:39:32 AM,6.35,,,,,
11952,05/04/19 03:09:32 AM,6.60,,,,,
11953,05/04/19 03:39:32 AM,6.52,,,,,
11954,05/04/19 04:09:32 AM,6.82,,,,,
11955,05/04/19 04:39:32 AM,6.65,,,,,
11956,05/04/19 05:09:32 AM,6.48,,,,,
11957,05/04/19 05:39:32 AM,6.90,,,,,
11958,05/04/19 06:09:32 AM,6.99,,,,,
11959,05/04/19 06:39:32 AM,7.03,,,,,
11960,05/04/19 07:09:32 AM,6.86,,,,,
11961,05/04/19 07:39:32 AM,6.43,,,,,
11962,05/04/19 08:09:32 AM,6.39,,,,,
11963,05/04/19 08:39:32 AM,6.22,,,,,
11964,05/04/19 09:09:32 AM,6.39,,,,,
11965,05/04/19 09:39:32 AM,6.43,,,,,
11966,05/04/19 10:09:32 AM,6.56,,,,,
11967,05/04/19 10:39:32 AM,6.73,,,,,
11968,05/04/19 11:09:32 AM,6.60,,,,,
11969,05/04/19 11:39:32 AM,6.95,,,,,
11970,05/04/19 12:09:32 PM,6.86,,,,,
11971,05/04/19 12:39:32 PM,6.35,,,,,
11972,05/04/19 01:09:32 PM,6.05,,,,,
11973,05/04/19 01:39:32 PM,5.96,,,,,
11974,05/04/19 02:09:32 PM,6.17,,,,,
11975,05/04/19 02:39:32 PM,6.39,,,,,
11976,05/04/19 03:09:32 PM,7.33,,,,,
11977,05/04/19 03:39:32 PM,6.99,,,,,
11978,05/04/19 04:09:32 PM,7.16,,,,,
11979,05/04/19 04:39:32 PM,7.46,,,,,
11980,05/04/19 05:09:32 PM,7.42,,,,,
11981,05/04/19 05:39:32 PM,7.55,,,,,
11982,05/04/19 06:09:32 PM,7.50,,,,,
11983,05/04/19 06:39:32 PM,7.50,,,,,
11984,05/04/19 07:09:32 PM,7.46,,,,,
11985,05/04/19 07:39:32 PM,7.93,,,,,
11986,05/04/19 08:09:32 PM,7.03,,,,,
11987,05/04/19 08:39:32 PM,7.20,,,,,
11988,05/04/19 09:09:32 PM,7.03,,,,,
11989,05/04/19 09:39:32 PM,6.99,,,,,
11990,05/04/19 10:09:32 PM,6.78,,,,,
11991,05/04/19 10:39:32 PM,6.90,,,,,
11992,05/04/19 11:09:32 PM,6.99,,,,,
11993,05/04/19 11:39:32 PM,6.82,,,,,
11994,05/05/19 12:09:32 AM,6.99,,,,,
11995,05/05/19 12:39:32 AM,7.16,,,,,
11996,05/05/19 01:09:32 AM,6.78,,,,,
11997,05/05/19 01:39:32 AM,7.03,,,,,
11998,05/05/19 02:09:32 AM,7.46,,,,,
11999,05/05/19 02:39:32 AM,7.55,,,,,
12000,05/05/19 03:09:32 AM,7.38,,,,,
12001,05/05/19 03:39:32 AM,7.50,,,,,
12002,05/05/19 04:09:32 AM,7.59,,,,,
12003,05/05/19 04:39:32 AM,7.38,,,,,
12004,05/05/19 05:09:32 AM,7.38,,,,,
12005,05/05/19 05:39:32 AM,7.46,,,,,
12006,05/05/19 06:09:32 AM,7.46,,,,,
12007,05/05/19 06:39:32 AM,7.38,,,,,
12008,05/05/19 07:09:32 AM,7.38,,,,,
12009,05/05/19 07:39:32 AM,7.38,,,,,
12010,05/05/19 08:09:32 AM,7.55,,,,,
12011,05/05/19 08:39:32 AM,7.55,,,,,
12012,05/05/19 09:09:32 AM,7.29,,,,,
12013,05/05/19 09:39:32 AM,7.55,,,,,
12014,05/05/19 10:09:32 AM,7.55,,,,,
12015,05/05/19 10:39:32 AM,7.63,,,,,
12016,05/05/19 11:09:32 AM,7.76,,,,,
12017,05/05/19 11:39:32 AM,7.33,,,,,
12018,05/05/19 12:09:32 PM,7.03,,,,,
12019,05/05/19 12:39:32 PM,7.50,,,,,
12020,05/05/19 01:09:32 PM,7.29,,,,,
12021,05/05/19 01:39:32 PM,7.42,,,,,
12022,05/05/19 02:09:32 PM,7.81,,,,,
12023,05/05/19 02:39:32 PM,7.50,,,,,
12024,05/05/19 03:09:32 PM,7.85,,,,,
12025,05/05/19 03:39:32 PM,7.81,,,,,
12026,05/05/19 04:09:32 PM,7.81,,,,,
12027,05/05/19 04:39:32 PM,7.85,,,,,
12028,05/05/19 05:09:32 PM,7.72,,,,,
12029,05/05/19 05:39:32 PM,7.63,,,,,
12030,05/05/19 06:09:32 PM,7.68,,,,,
12031,05/05/19 06:39:32 PM,7.76,,,,,
12032,05/05/19 07:09:32 PM,7.55,,,,,
12033,05/05/19 07:39:32 PM,7.42,,,,,
12034,05/05/19 08:09:32 PM,7.42,,,,,
12035,05/05/19 08:39:32 PM,7.63,,,,,
12036,05/05/19 09:09:32 PM,7.46,,,,,
12037,05/05/19 09:39:32 PM,7.42,,,,,
12038,05/05/19 10:09:32 PM,7.55,,,,,
12039,05/05/19 10:39:32 PM,7.55,,,,,
12040,05/05/19 11:09:32 PM,7.16,,,,,
12041,05/05/19 11:39:32 PM,7.08,,,,,
12042,05/06/19 12:09:32 AM,7.20,,,,,
12043,05/06/19 12:39:32 AM,7.08,,,,,
12044,05/06/19 01:09:32 AM,7.33,,,,,
12045,05/06/19 01:39:32 AM,6.95,,,,,
12046,05/06/19 02:09:32 AM,6.78,,,,,
12047,05/06/19 02:39:32 AM,7.33,,,,,
12048,05/06/19 03:09:32 AM,7.42,,,,,
12049,05/06/19 03:39:32 AM,7.50,,,,,
12050,05/06/19 04:09:32 AM,7.50,,,,,
12051,05/06/19 04:39:32 AM,7.63,,,,,
12052,05/06/19 05:09:32 AM,7.72,,,,,
12053,05/06/19 05:39:32 AM,7.85,,,,,
12054,05/06/19 06:09:32 AM,7.98,,,,,
12055,05/06/19 06:39:32 AM,7.89,,,,,
12056,05/06/19 07:09:32 AM,7.93,,,,,
12057,05/06/19 07:39:32 AM,7.85,,,,,
12058,05/06/19 08:09:32 AM,7.81,,,,,
12059,05/06/19 08:39:32 AM,7.68,,,,,
12060,05/06/19 09:09:32 AM,7.59,,,,,
12061,05/06/19 09:39:32 AM,7.72,,,,,
12062,05/06/19 10:09:32 AM,7.72,,,,,
12063,05/06/19 10:39:32 AM,7.98,,,,,
12064,05/06/19 11:09:32 AM,7.85,,,,,
12065,05/06/19 11:39:32 AM,7.89,,,,,
12066,05/06/19 12:09:32 PM,7.98,,,,,
12067,05/06/19 12:39:32 PM,8.06,,,,,
12068,05/06/19 01:09:32 PM,7.93,,,,,
12069,05/06/19 01:39:32 PM,7.76,,,,,
12070,05/06/19 02:09:32 PM,7.72,,,,,
12071,05/06/19 02:39:32 PM,7.08,,,,,
12072,05/06/19 03:09:32 PM,7.89,,,,,
12073,05/06/19 03:39:32 PM,7.85,,,,,
12074,05/06/19 04:09:32 PM,7.85,,,,,
12075,05/06/19 04:39:32 PM,7.98,,,,,
12076,05/06/19 05:09:32 PM,7.98,,,,,
12077,05/06/19 05:39:32 PM,8.11,,,,,
12078,05/06/19 06:09:32 PM,7.98,,,,,
12079,05/06/19 06:39:32 PM,8.02,,,,,
12080,05/06/19 07:09:32 PM,8.15,,,,,
12081,05/06/19 07:39:32 PM,8.06,,,,,
12082,05/06/19 08:09:32 PM,8.06,,,,,
12083,05/06/19 08:39:32 PM,7.81,,,,,
12084,05/06/19 09:09:32 PM,7.85,,,,,
12085,05/06/19 09:39:32 PM,7.93,,,,,
12086,05/06/19 10:09:32 PM,8.15,,,,,
12087,05/06/19 10:39:32 PM,8.02,,,,,
12088,05/06/19 11:09:32 PM,7.93,,,,,
12089,05/06/19 11:39:32 PM,7.98,,,,,
12090,05/07/19 12:09:32 AM,7.85,,,,,
12091,05/07/19 12:39:32 AM,7.76,,,,,
12092,05/07/19 01:09:32 AM,7.72,,,,,
12093,05/07/19 01:39:32 AM,7.38,,,,,
12094,05/07/19 02:09:32 AM,7.38,,,,,
12095,05/07/19 02:39:32 AM,7.55,,,,,
12096,05/07/19 03:09:32 AM,7.68,,,,,
12097,05/07/19 03:39:32 AM,7.55,,,,,
12098,05/07/19 04:09:32 AM,7.85,,,,,
12099,05/07/19 04:39:32 AM,7.93,,,,,
12100,05/07/19 05:09:32 AM,8.06,,,,,
12101,05/07/19 05:39:32 AM,8.02,,,,,
12102,05/07/19 06:09:32 AM,8.06,,,,,
12103,05/07/19 06:39:32 AM,8.23,,,,,
12104,05/07/19 07:09:32 AM,8.15,,,,,
12105,05/07/19 07:39:32 AM,8.11,,,,,
12106,05/07/19 08:09:32 AM,8.06,,,,,
12107,05/07/19 08:39:32 AM,8.06,,,,,
12108,05/07/19 09:09:32 AM,8.06,,,,,
12109,05/07/19 09:39:32 AM,7.93,,,,,
12110,05/07/19 10:09:32 AM,7.85,,,,,
12111,05/07/19 10:39:32 AM,7.63,,,,,
